Latitude,Longitude
40.656687315,-73.910336923
40.656688102,-73.960704381
40.656692237,-73.956920062
40.656695166,-73.896785447
40.656711283,-73.956476744
40.656713708,-73.864409651
40.656727025,-73.962182045
40.656741231,-73.955835192
40.656746964,-73.999387301
40.656751084,-73.960271851
40.656755183,-73.909378137
40.656759404,-73.98280477
40.656762015,-73.960134888
40.656771664,-74.000969507
40.656772071,-73.906473196
40.656788508,-73.896806928
40.65679033,-73.955042254
40.65679218,-73.92243941
40.656797905,-73.911367553
40.656800865,-73.915296038
40.656819596,-73.922392525
40.656829295,-74.001805663
40.656835214,-73.957590336
40.65683878,-73.897776359
40.656864975,-73.998089816
40.656868478,-73.894193815
40.656868946,-73.907471402
40.656868979,-73.897783521
40.65687285,-73.905521566
40.656890386,-73.894139718
40.656894433,-73.908451688
40.656896095,-73.917926927
40.656909308,-73.896839178
40.656909829,-73.917941326
40.656919886,-73.999668421
40.65692938,-73.897801449
40.656929994,-73.915465268
40.656939771,-73.92564691
40.656941329,-73.962830666
40.65694794,-73.89404592
40.656949849,-74.007273124
40.656952383,-73.895905642
40.656975766,-73.9520471
40.656982592,-73.895923616
40.6570117,-73.930955712
40.657015971,-73.909421033
40.657027241,-73.879784244
40.657027727,-73.910412153
40.657035564,-73.89381872
40.657039298,-73.89489635
40.6570447,-73.981755895
40.657060827,-73.903816545
40.657065398,-73.928987801
40.657095345,-73.909136198
40.657095772,-73.950248551
40.657105688,-73.901686437
40.65710957,-73.913342205
40.65711761,-73.924767303
40.657131162,-73.949578156
40.657147826,-73.92480331
40.657152504,-73.915713671
40.657158528,-73.94939072
40.657164139,-73.912909637
40.657178854,-73.914228733
40.657190809,-74.013656078
40.657218769,-73.912559964
40.657237663,-73.915810875
40.657245042,-73.907546567
40.657249597,-73.921026054
40.65725973,-73.912282391
40.657269562,-73.959453402
40.657288223,-73.977456086
40.657291488,-73.959363285
40.657298273,-73.919969982
40.657303881,-73.89309386
40.657304332,-73.97569005
40.657311613,-73.911932721
40.657321424,-73.925844713
40.657334785,-73.903196237
40.657335153,-73.958656845
40.657350094,-73.954605775
40.657355241,-73.881102772
40.65737607,-73.957954011
40.657384735,-73.926125766
40.65739252,-73.906630909
40.657408818,-73.957438597
40.657414292,-73.913410288
40.657427378,-73.920113993
40.657448226,-73.911118002
40.657456117,-73.92615452
40.657475534,-73.910937758
40.657487638,-73.916084476
40.657498607,-73.916070045
40.657518937,-73.880147378
40.657527472,-73.926140025
40.65753082,-73.92708431
40.657535836,-73.914444523
40.65754561,-73.974478965
40.65754615,-73.957690801
40.657554669,-73.894189123
40.657556008,-73.954746197
40.657558754,-73.9547498
40.657560705,-73.897829315
40.657571524,-73.914451686
40.65758002,-73.960307399
40.657591581,-73.954468653
40.657630952,-73.956919456
40.657633963,-73.957636682
40.657655128,-73.924067489
40.657664306,-73.897043448
40.65768944,-73.926179491
40.657689806,-73.907682909
40.65769011,-73.895223304
40.657720216,-73.922885248
40.65772781,-73.951985289
40.657736886,-73.868599223
40.657743951,-73.945115732
40.657752508,-73.910616617
40.657761227,-73.91487313
40.657774253,-73.951466255
40.657779024,-73.974969043
40.657796073,-73.951138259
40.657798246,-73.975005077
40.657798316,-73.929087937
40.657798815,-73.906713236
40.657811655,-73.912577208
40.657812602999996,-73.930006986
40.657814442,-73.896124152
40.657820018,-73.905786934
40.657832766,-73.927116418
40.657836897,-73.95032729
40.657844359,-73.91227081
40.657848798,-73.914519809
40.657851032,-73.93001055
40.65787252,-73.920819879
40.657874025,-73.947404277
40.657877867,-73.956612942
40.657888509,-73.912577107
40.657894737,-73.913553831
40.657897238,-73.90966492
40.657913484,-74.001762442
40.657915925,-73.949022519
40.657917954,-73.947433076
40.657923976,-73.928121884
40.657928797,-73.915060334
40.657932331,-73.948881944
40.657933918,-73.914562951
40.657941585,-73.945137195
40.657945447,-73.911657967
40.657945925,-73.948589995
40.657946033,-73.948831475
40.657973179,-73.948157472
40.657976011,-73.948352096
40.65799994,-73.935903232
40.658000824,-73.928110988
40.658003285,-73.947966427
40.658007463,-73.945144349
40.65800873,-73.94786911
40.658009722,-73.920765653
40.658015014,-74.003034721
40.658032749,-73.914588053
40.658033564,-73.927797389
40.658038559,-73.983395527
40.658044888,-73.990921061
40.658045713,-73.913571656
40.658058909,-74.003777185
40.658073341,-73.945151503
40.658082163,-73.914598803
40.658084964,-73.94651748
40.658086596,-73.90288879
40.658089232,-73.916754098
40.658092012,-73.929094833
40.658109542,-73.959672746
40.658111109,-74.001679551
40.658119632,-73.933996501
40.658121002,-73.878445118
40.658123252,-73.880593212
40.658123283,-73.959723197
40.658128708,-73.894602694
40.658132463,-73.901951634
40.658159375,-73.953531176
40.658159919,-73.895719944
40.658177873,-73.958858158
40.658182504,-73.924643559
40.658185967,-73.9584689
40.658189521,-73.898123896
40.658208532,-73.960184482
40.658224996,-73.960170055
40.658225826,-73.915867295
40.658226068,-73.991227393
40.65822692,-73.913639901
40.658243788,-73.926027501
40.658244995,-73.915806
40.658256397,-73.912691959
40.658259292,-73.924542555
40.658266082,-73.914623796
40.658277615,-73.9853129
40.658281172,-73.896253176
40.658289097,-73.905447477
40.658289833,-73.929415397
40.658292542,-73.893676156
40.658296593,-73.898152566
40.65830542,-73.90199463
40.658309746,-73.979967866
40.658312707,-73.922318704
40.658319046,-73.90515189
40.658329208,-73.922365539
40.658330523,-73.912713487
40.658336919,-73.877576112
40.658337422,-73.918372075
40.658340855,-73.936919289
40.658342206,-73.91364696
40.658343064,-73.935949757
40.658345423,-73.979939022
40.658345501,-73.910770803
40.658346601,-73.902005382
40.658350199,-73.950391784
40.658356937,-73.87325103
40.658358856,-73.930074893
40.658359592,-73.96046552
40.658368296,-73.915513904
40.658376003,-73.935953329
40.658377096,-73.905649187
40.658377199,-73.924362212
40.658382925,-73.920639063
40.658383936,-73.910781564
40.658395468,-73.904629171
40.65839954,-73.929278321
40.65840068,-73.982126757
40.658402921,-73.935009002
40.658405654,-73.934987374
40.658408709,-73.900812298
40.658418653,-73.975408516
40.658422473,-73.981095949
40.658431495,-73.954496913
40.65843913,-73.904322751
40.658439772,-73.954605034
40.658454132,-73.896296158
40.65846397,-73.91498036
40.658464556,-73.892699141
40.658474289,-73.935016141
40.65847767,-73.914947905
40.658479167,-73.924989228
40.658482999,-73.96015188
40.65849402,-73.918577323
40.658500461,-73.990182136
40.658504928,-73.914691971
40.658507136,-73.897247587
40.65851869,-73.982033016
40.658518795,-73.960483446
40.658524127,-73.875542992
40.658530526,-73.919748647
40.658531392,-73.909804626
40.658534125,-73.934050154
40.658544446,-73.896004076
40.658559925,-73.918620493
40.658559936,-73.914843277
40.658564461,-73.917283324
40.658567107,-73.939110437
40.658579124,-73.90108957
40.658582405,-73.932114644
40.658590104,-73.935967541
40.658602899,-73.917297693
40.65860611,-73.877766641
40.658615344,-73.932118214
40.658615761,-73.990409185
40.658621583,-73.896317523
40.658628612,-73.922696778
40.658643115,-73.892857439
40.658647152,-73.897283414
40.658651031,-73.932125386
40.658674413,-73.900188373
40.658676539,-73.920526983
40.658683084,-73.894526129
40.658687054,-73.962970258
40.658732796,-73.91476016
40.65874823,-73.934071568
40.658750235,-73.89293656
40.658751528,-73.935044705
40.658755339,-73.932136093
40.658755376,-73.919431205
40.658755492,-73.915762105
40.658768819,-73.89829241
40.658774955,-73.892954542
40.658778706,-73.939586001
40.658780602,-73.949184049
40.658791023,-73.932139661
40.658793827,-73.962130414
40.658802423,-73.892976123
40.658804943,-73.962548498
40.658813489,-73.912561478
40.658814998,-73.959809281
40.658819598,-73.934078706
40.658820125,-73.897340815
40.658822897,-73.935051844
40.658837851,-73.923648052
40.658844708,-73.930117634
40.658852875,-73.917578513
40.65885594,-73.959156891
40.658858668,-73.959110034
40.658859165,-73.960533704
40.658880594,-73.959019915
40.658890967,-73.934085844
40.658892104,-73.960537289
40.658892282,-73.901384652
40.658894253,-73.935037357
40.658903027,-73.935999679
40.658913345,-73.930146396
40.658918258999996,-73.929205686
40.658920105,-73.905093367
40.658933355,-73.983380887
40.658940778,-73.917675719
40.658941588,-73.983370072
40.658960532,-73.981600389
40.658960998,-73.898342576
40.658963951,-73.986458895
40.658980939,-73.992005808
40.6589936,-73.914828307
40.658998298,-73.92555451
40.658998561,-73.935048068
40.659001988,-73.98347458
40.65900761,-73.9612004
40.65901106,-73.991036265
40.659013187,-73.985085671
40.659021603,-73.986559802
40.659033704,-73.93410012
40.659034933,-73.983525031
40.659036016,-73.920396802
40.659039788,-73.921896161
40.659040428,-73.983568281
40.659040524,-73.918991143
40.65904301,-73.935999544
40.659043843,-73.962869141
40.659050726,-73.979340507
40.659071007,-73.93216821
40.659076043,-73.92694566
40.659085485,-73.997246361
40.659089022,-73.930164233
40.659103947,-73.932171781
40.65910396,-73.986678725
40.659106789,-73.905139957
40.659111644,-73.936024708
40.659112198,-73.986707557
40.659123175,-73.932196991
40.659125415,-73.960551568
40.659127687,-73.921993373
40.659135589,-73.97812585
40.659147322,-73.936017465
40.659150938,-73.989763948
40.659153197,-73.985287477
40.659175947,-73.920320946
40.65917644,-73.934114396
40.659185372,-73.922058182
40.65918614,-73.985334325
40.659189819,-74.000436114
40.659192118,-73.989864861
40.659204007,-73.909987533
40.659208457,-73.915866056
40.659218877,-73.983834951
40.65921957,-73.989911712
40.65922295,-73.929237801
40.659240975,-73.984862156
40.659243056,-73.922122991
40.659249767,-73.989958562
40.659264273,-73.934114309
40.65927139,-73.937019328
40.659277219,-73.990005414
40.659277434,-73.893151969
40.659279428,-73.985060381
40.659279636,-73.932211249
40.659283224,-73.909500852
40.659283493,-73.934125103
40.659283865,-73.913912456
40.659290728,-73.905186551
40.65929262,-73.910989396
40.659295753,-73.983997124
40.659297683,-73.92587135
40.659301242,-73.92293388
40.659304095,-73.984786453
40.659304329,-73.937022901
40.659307247,-73.898803393
40.659321544,-73.997599568
40.659322554,-73.979877456
40.659325152,-73.925903758
40.659332122,-73.990099116
40.659337309,-73.91948817
40.659342938,-73.988351051
40.659344219,-73.951349776
40.659358822,-73.922843707
40.659362319,-73.990145967
40.659373718,-74.000724455
40.659378195,-73.984721559
40.659379707,-73.939383618
40.659381195,-73.93221475
40.65938154,-73.928257274999993
40.659390548,-73.934139414
40.659392338,-73.988296979
40.659401427,-73.938933066
40.65940702,-73.976590348
40.659415177,-73.938983513
40.659415914,-73.980093683
40.659425871,-74.000360426
40.659426055,-73.938792478
40.659428613,-74.000792937
40.659431436,-73.949915218
40.659435881,-73.947572445
40.659446464,-73.931194678
40.65946155,-74.000847001
40.659463406,-73.908271554
40.659469084,-73.895613374
40.659471249,-73.982818488
40.659483049,-73.937588602
40.65949114,-73.988196042
40.659494487,-74.000901066
40.659495963,-73.960558557
40.659496856,-73.948880745
40.659497419,-73.924894373
40.659501628,-73.947291261
40.659502235,-73.937538124
40.65950625,-73.930199839
40.659520657,-73.907784899
40.659522858,-73.935126852
40.659526663,-73.937033504
40.659527421,-73.998702465
40.659527424,-74.000951526
40.65953205,-73.985874889
40.659540541,-73.988141969
40.659544673,-73.93019259
40.659547773,-73.959578166
40.659557616,-74.00100559
40.659558216,-73.977765285
40.659562249,-73.985921738
40.659563447,-73.950520635
40.659567303,-73.936071127
40.659574853,-73.917718188
40.659575568,-73.960576531
40.659575569,-73.960580135
40.659577625,-73.930217786
40.659580082,-73.921268386
40.659589358,-73.983384328
40.659589444,-73.901369205
40.659590427,-73.890329324
40.659590553,-74.001059655
40.659592447,-73.985972191
40.659600231,-73.936053074
40.65962349,-74.001113719
40.659635495,-73.91807854
40.659640436,-73.925337537
40.65964174,-73.892347633
40.659652141,-73.946317989
40.659656427,-74.00116418
40.659656977,-73.910091446
40.659660445,-73.946469362
40.659665465,-73.978835718
40.659670575,-73.957595742
40.659677159,-73.983168049
40.659692343,-73.893634278
40.65970736,-73.983222106
40.659717554,-73.945337574
40.659722555,-73.893655855
40.659728414,-73.921434007
40.659734512,-73.894719098
40.659740234,-73.936088982
40.65974925,-73.895832797
40.659766206,-74.002000374
40.65977325,-73.983330218
40.659775919,-73.936092552
40.659776579,-73.912131306
40.659781872,-73.986264098
40.659786118,-73.921527651
40.659788842,-73.939693215
40.659789609,-73.918651431
40.659789874,-73.947388349
40.659791201,-73.89368458
40.659802728,-73.914045145
40.659805226,-73.910130893
40.659814084,-73.926465482
40.659817732,-73.98783916
40.65982493,-73.888717825
40.659825528,-73.98422767
40.659836395,-73.983434726
40.659846696,-73.979253757
40.65985343,-73.912127601
40.659854442,-73.934185812
40.65985761,-73.930246327
40.659862035,-73.902374397
40.659880226,-73.936103265
40.659883164,-73.984195218
40.659885948,-73.901448061
40.659898867,-73.97936187
40.659900957,-73.929312772
40.659902375,-73.984177192
40.659915813,-73.894877401
40.659920209,-73.938968634
40.659935845,-73.962710056
40.659950103,-73.997772551
40.659950745,-73.910188365
40.659957006,-73.911183141
40.659991908,-73.910177497
40.659996233,-73.962717231
40.659998947,-73.912185078
40.660003578,-73.940932896
40.660007213,-73.962720829
40.66001709,-73.952304423
40.66001761,-73.960965533
40.66002469,-73.893882444
40.660028465,-73.960601494
40.660030825,-73.940543609
40.660033287,-73.930264165
40.660037839,-73.994799007
40.660041586,-73.917887014
40.660043223,-73.92427382
40.660048827,-73.909258325
40.660050376,-73.894952879
40.660059806,-73.994982825
40.660063326,-73.951291583
40.660071623,-73.951439353
40.66007432,-73.939732604
40.660084166,-73.989799848
40.660092245,-73.942579981
40.66010007,-73.923077129
40.660104249,-73.909928649
40.660104793,-73.979743861
40.660106473,-73.909265456
40.660121201,-73.903747255
40.660125682,-73.995018863
40.660129004,-73.896913494
40.660131549,-73.938954024
40.660137595,-73.930274869
40.66013839,-73.983917627
40.660139876,-73.950577876
40.660157976,-73.898629096
40.660158753,-73.938496253
40.660169642,-73.938326841
40.660173117,-73.910245735
40.66017373,-73.981636097
40.66017493,-73.937951989
40.66017575,-73.893986728
40.660180659,-73.997549077
40.660181417,-73.906875702
40.6602012,-73.96895616
40.660204988,-73.916106288
40.660205011,-73.937746516
40.660207729,-73.937696053
