SKFact,SKCasualty_Type,SKDate,SKGender,SKAge_Band,SKCasualty_Severity,Number_of_Casualties,create_date,update_date
74509,1,100,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74531,1,101,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74561,1,103,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74618,1,106,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74632,1,107,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74646,1,108,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74693,1,111,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74711,1,112,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74753,1,114,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74798,1,117,1,2,3,1,2021-12-06 10:43:39.913,2021-12-06 10:43:39.913
74827,1,119,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
74840,1,120,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
74856,1,121,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
74976,1,128,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75128,1,137,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75191,1,141,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75208,1,142,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75313,1,148,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75333,1,149,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75358,1,151,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75374,1,152,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75392,1,153,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75545,1,162,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75596,1,165,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75698,1,171,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75808,1,177,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75844,1,179,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
75879,1,181,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76029,1,189,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76049,1,190,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76064,1,191,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76083,1,192,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76189,1,198,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76208,1,199,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76223,1,200,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76264,1,202,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76332,1,206,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76395,1,210,1,2,3,1,2021-12-06 10:43:39.916,2021-12-06 10:43:39.916
76510,1,216,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76545,1,218,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76669,1,226,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76732,1,230,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76751,1,231,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76783,1,233,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76810,1,235,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76846,1,237,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76884,1,239,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76902,1,240,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76934,1,242,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
76975,1,244,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77039,1,248,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77075,1,250,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77092,1,251,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77177,1,257,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77221,1,260,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77301,1,265,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77316,1,266,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77352,1,268,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77412,1,272,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77504,1,278,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77539,1,281,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77556,1,282,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77575,1,283,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77592,1,284,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77608,1,285,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77632,1,287,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77780,1,298,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77860,1,303,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77886,1,305,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
77976,1,312,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
78085,1,321,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
78162,1,326,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
78192,1,328,1,2,3,1,2021-12-06 10:43:40.100,2021-12-06 10:43:40.100
78259,1,332,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78269,1,333,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78333,1,337,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78348,1,338,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78375,1,340,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78446,1,345,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78459,1,346,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78474,1,347,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78699,1,363,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78817,1,371,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78853,1,374,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78888,1,377,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
78950,1,381,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79000,1,385,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79016,1,386,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79109,1,393,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79155,1,396,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79186,1,398,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79200,1,399,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79214,1,400,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79232,1,401,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79262,1,403,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79289,1,405,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79319,1,407,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79334,1,408,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79403,1,413,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79442,1,416,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79457,1,417,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79518,1,421,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79543,1,423,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79569,1,425,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79626,1,429,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79646,1,430,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79669,1,432,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79683,1,433,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79698,1,434,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79713,1,435,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79746,1,437,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79763,1,438,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79780,1,439,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79794,1,440,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79817,1,442,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79845,1,444,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
79941,1,451,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80005,1,455,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80022,1,456,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80078,1,460,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80089,1,461,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80159,1,466,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80173,1,467,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80205,1,470,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80220,1,471,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80278,1,475,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80310,1,477,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80343,1,479,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80382,1,482,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80480,1,488,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80572,1,494,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80607,1,496,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80622,1,497,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
80636,1,498,1,2,3,1,2021-12-06 10:43:40.103,2021-12-06 10:43:40.103
83965,1,767,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
83987,1,769,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84056,1,775,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84173,1,784,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84188,1,785,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84227,1,788,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84235,1,789,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84248,1,790,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84280,1,793,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84304,1,795,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84317,1,796,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84326,1,797,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84368,1,800,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84391,1,802,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84426,1,805,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84434,1,806,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84446,1,807,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84459,1,808,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84473,1,809,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84559,1,816,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84588,1,819,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84622,1,821,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84654,1,824,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84670,1,825,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84721,1,829,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84780,1,834,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84848,1,839,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84861,1,840,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84877,1,841,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84914,1,843,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84978,1,849,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
84992,1,850,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85006,1,851,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85039,1,853,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85052,1,854,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85099,1,857,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85133,1,859,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85164,1,861,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85178,1,862,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85239,1,866,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85252,1,867,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85268,1,868,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85285,1,869,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85315,1,871,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85332,1,872,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85362,1,874,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85373,1,875,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85419,1,878,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85489,1,883,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85499,1,884,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85558,1,888,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85569,1,889,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85616,1,892,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85629,1,893,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85638,1,894,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85669,1,896,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85713,1,899,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85745,1,901,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85759,1,902,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
85873,1,908,1,2,3,1,2021-12-06 10:43:40.110,2021-12-06 10:43:40.110
86136,1,924,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86196,1,927,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86329,1,935,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86347,1,936,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86366,1,937,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86378,1,938,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86416,1,940,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86492,1,945,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86555,1,949,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86570,1,950,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86585,1,951,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86598,1,952,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86649,1,955,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86823,1,966,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86864,1,968,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86931,1,972,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
86998,1,976,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87016,1,977,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87039,1,978,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87054,1,979,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87090,1,981,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87105,1,982,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87124,1,983,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87137,1,984,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87154,1,985,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87186,1,987,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87254,1,991,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87288,1,993,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87317,1,995,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87360,1,997,1,2,3,1,2021-12-06 10:43:40.583,2021-12-06 10:43:40.583
87469,1,1004,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87520,1,1007,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87568,1,1010,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87606,1,1012,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87655,1,1015,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87732,1,1020,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87791,1,1024,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87870,1,1029,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87909,1,1032,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87925,1,1033,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87939,1,1034,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
87969,1,1036,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88028,1,1040,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88067,1,1043,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88115,1,1046,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88375,1,1062,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88388,1,1063,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88526,1,1073,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88591,1,1078,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88604,1,1079,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88660,1,1083,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88711,1,1086,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88724,1,1087,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
88793,1,1092,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89124,1,1114,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89136,1,1115,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89184,1,1118,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89201,1,1119,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89212,1,1120,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89266,1,1124,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89304,1,1126,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89378,1,1131,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89461,1,1137,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89487,1,1139,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89517,1,1141,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89579,1,1146,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89594,1,1147,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89656,1,1151,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89732,1,1156,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89834,1,1162,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89878,1,1165,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89890,1,1166,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89905,1,1167,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
89996,1,1173,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
90031,1,1175,1,2,3,1,2021-12-06 10:43:40.586,2021-12-06 10:43:40.586
90112,1,1180,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90123,1,1181,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90151,1,1183,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90182,1,1185,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90202,1,1186,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90228,1,1188,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90293,1,1192,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90349,1,1196,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90418,1,1201,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90431,1,1202,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90460,1,1204,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90532,1,1209,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90551,1,1210,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90605,1,1214,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90622,1,1215,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90644,1,1216,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90782,1,1225,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90815,1,1227,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90886,1,1231,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90897,1,1232,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90949,1,1235,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90967,1,1236,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
90983,1,1237,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91080,1,1242,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91145,1,1247,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91160,1,1248,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91178,1,1249,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91214,1,1251,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91278,1,1255,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91309,1,1257,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91337,1,1259,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91357,1,1260,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91391,1,1262,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91424,1,1264,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91436,1,1265,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91449,1,1266,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91467,1,1267,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
91486,1,1268,1,2,3,1,2021-12-06 10:43:40.590,2021-12-06 10:43:40.590
