TICKET_NMBR,PARENT_SERVICE,service,org_id,ASSIGNED_GROUP,OPEN_DATE,CLOSE_DATE,PRIORITY,STATUS,ACTUAL_COMPLETION_HRS,BUSINESS_COMPLETION_HRS,AGING,CLASS_STRUCTURE_ID,class_structure,CLASSIFICATION_ID,classification,EXTERNAL_SYSTEM,GLOBAL_TICKET_ID,CLOSURE_CODE,LAST_MODIFIED_DATE
"IN10179117","Intra-building Network Services","IBN - Data Centre Network","1342","NW000484","28JAN2020:18:51:00","17FEB2020:10:54:00","Medium","CLOSED",472.05,133.9,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","29FEB2020:05:30:00"
"IN10180120","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","03FEB2020:10:31:00","03FEB2020:11:11:00","Medium","CLOSED",0.67,0.67,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14FEB2020:05:30:00"
"IN10180328","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","04FEB2020:11:46:00","10FEB2020:10:47:00","Medium","CLOSED",143.02,39.01,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21FEB2020:05:30:00"
"IN10192078","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","16APR2020:07:52:04","12JUN2020:09:35:44","Medium","CLOSED",1369.73,401.71,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","23JUN2020:05:30:02"
"IN10192166","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","16APR2020:14:08:20","04MAY2020:14:29:56","Medium","CLOSED",432.36,120.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15MAY2020:05:30:04"
"IN10192971","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","22APR2020:15:59:21","10JUN2020:14:26:12","Medium","CLOSED",1174.45,338.45,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21JUN2020:05:30:00"
"IN10194785","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","06MAY2020:08:11:37","07MAY2020:14:16:18","Medium","CLOSED",30.08,16.09,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18MAY2020:05:30:21"
"IN10197299","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","25MAY2020:10:52:07","23JUN2020:08:54:10","Medium","CLOSED",694.03,208.03,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04JUL2020:05:30:21"
"IN10197921","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","28MAY2020:13:50:14","02JUL2020:09:27:21","Medium","CLOSED",835.62,235.62,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13JUL2020:05:30:30"
"IN10198704","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","02JUN2020:07:48:32","10JUN2020:11:16:40","Medium","CLOSED",195.47,63.47,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21JUN2020:05:30:06"
"IN10199145","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","04JUN2020:13:28:51","05JUN2020:11:26:01","Medium","CLOSED",21.95,7.96,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16JUN2020:05:30:21"
"IN10200817","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","16JUN2020:11:13:31","19JUN2020:09:54:48","Medium","CLOSED",70.69,28.68,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30JUN2020:05:30:07"
"IN10201528","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","19JUN2020:14:06:08","22JUN2020:09:57:49","Medium","CLOSED",67.86,5.85,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03JUL2020:05:30:15"
"IN10203427","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","03JUL2020:07:46:14","23JUL2020:07:10:57","Medium","CLOSED",479.41,139.4,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03AUG2020:05:30:41"
"IN10207951","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","29JUL2020:09:28:48","29JUL2020:10:01:26","Medium","CLOSED",0.54,0.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09AUG2020:05:30:26"
"IN10208226","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","30JUL2020:18:05:13","03AUG2020:11:58:10","Medium","CLOSED",89.88,14.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14AUG2020:05:30:02"
"IN10213484","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","02SEP2020:14:04:49","16JUL2021:13:25:32","Medium","CLOSED",7607.35,2169.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27JUL2021:05:30:00"
"IN10214577","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","10SEP2020:20:46:40","28SEP2020:09:51:19","Medium","CLOSED",421.08,112.85,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09OCT2020:05:30:40"
"IN10215377","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","15SEP2020:19:31:07","22SEP2020:14:56:26","Medium","CLOSED",163.42,47.93,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03OCT2020:05:30:10"
"IN10216907","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","24SEP2020:19:36:45","28SEP2020:13:26:22","Medium","CLOSED",89.83,16.43,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09OCT2020:05:30:14"
"IN10217572","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","29SEP2020:09:16:57","09NOV2020:08:27:47","Medium","CLOSED",983.18,279.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20NOV2020:05:30:31"
"IN10222074","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","23OCT2020:11:18:40","26OCT2020:11:18:53","Medium","CLOSED",72,10,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06NOV2020:05:30:19"
"IN10222085","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","23OCT2020:11:51:57","28OCT2020:21:30:49","Medium","CLOSED",129.65,35.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08NOV2020:05:30:24"
"IN10225051","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","09NOV2020:10:57:46","13NOV2020:13:30:25","Medium","CLOSED",98.54,32.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24NOV2020:05:30:31"
"IN10225311","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","10NOV2020:13:45:26","13NOV2020:07:26:05","Medium","CLOSED",65.68,13.68,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24NOV2020:05:30:09"
"IN10225550","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","12NOV2020:08:44:26","16NOV2020:08:55:36","Medium","CLOSED",96.19,20.19,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27NOV2020:05:30:04"
"IN10229457","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","30NOV2020:19:43:14","04DEC2020:15:17:55","Medium","CLOSED",91.58,38.28,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15DEC2020:05:30:16"
"IN10230181","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","04DEC2020:14:59:49","08FEB2021:11:42:13","Medium","CLOSED",1580.71,426.72,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19FEB2021:05:30:36"
"IN10233976","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","07JAN2021:13:20:02","08JAN2021:08:35:17","Medium","CLOSED",19.25,5.25,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19JAN2021:05:30:09"
"IN10234372","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","11JAN2021:12:01:48","15JAN2021:08:10:23","Medium","CLOSED",92.14,36.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26JAN2021:05:30:19"
"IN10235825","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","20JAN2021:13:04:19","22JAN2021:08:25:50","Medium","CLOSED",43.36,15.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02FEB2021:05:30:18"
"IN10236631","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","26JAN2021:12:17:35","28JAN2021:15:12:18","Medium","CLOSED",50.91,22.92,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08FEB2021:05:30:34"
"IN10244284","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","10MAR2021:11:10:02","13MAR2021:06:39:06","Medium","CLOSED",67.48,25.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24MAR2021:05:30:04"
"IN10249230","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","06APR2021:10:26:30","08APR2021:14:53:37","Medium","CLOSED",52.45,24.45,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19APR2021:05:30:13"
"IN10249260","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","06APR2021:12:49:14","09APR2021:12:59:17","Medium","CLOSED",72.17,30.16,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20APR2021:05:30:27"
"IN10249497","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","07APR2021:12:22:44","09APR2021:07:43:31","Medium","CLOSED",43.35,15.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20APR2021:05:30:24"
"IN10251002","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","16APR2021:11:13:03","16APR2021:11:25:28","Medium","CLOSED",0.21,0.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27APR2021:05:30:25"
"IN10255086","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","12MAY2021:14:10:06","22SEP2021:09:06:55","Medium","CLOSED",3186.95,914.93,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03OCT2021:05:30:01"
"IN10255998","Intra-building Network Services","IBN - Data Centre Network","1342","NW000430","17MAY2021:14:08:30","17MAY2021:15:44:39","Medium","CLOSED",1.6,1.6,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28MAY2021:05:30:04"
"IN10257930","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","28MAY2021:14:32:27","02JUN2021:14:42:32","Medium","CLOSED",120.17,30.17,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13JUN2021:05:30:13"
"IN10258849","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","02JUN2021:10:49:12","10JUN2021:14:01:25","Medium","CLOSED",195.2,63.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21JUN2021:05:30:16"
"IN10267155","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","07JUL2021:13:45:13","22SEP2021:12:03:29","Medium","CLOSED",1846.3,538.3,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03OCT2021:05:30:22"
"IN10279030","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","08SEP2021:10:58:11","14SEP2021:16:17:08","Medium","CLOSED",149.31,45.31,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25SEP2021:05:30:32"
"IN10283448","Intra-building Network Services","IBN - Data Centre Network","1342","NW000401","05OCT2021:13:29:30","06OCT2021:11:03:56","Medium","CLOSED",21.57,7.57,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17OCT2021:05:30:30"
"IN10290158","Intra-building Network Services","IBN - Data Centre Network","1342","NW000400","10NOV2021:19:09:01","23NOV2021:10:33:15","Medium","CLOSED",303.4,73.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04DEC2021:05:30:08"
"IN10100823","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","28AUG2018:16:46:39","05NOV2018:13:39:46","Medium","CLOSED",1652.89,466.88,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16NOV2018:05:30:01"
"IN10101050","Intra-building Network Services","IBN - GC Wi-Fi","1342","NW000438","30AUG2018:09:18:17","04SEP2018:11:13:27","Medium","CLOSED",121.92,21.92,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15SEP2018:05:30:27"
"IN10105097","Intra-building Network Services","Intra-building Network Services","1342","NW000481","28SEP2018:11:51:19","12DEC2018:09:02:14","Medium","CLOSED",1797.18,507.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","23DEC2018:05:30:04"
"IN10108241","Intra-building Network Services","Intra-building Network Services","1342","NW000490","17OCT2018:16:32:37","17OCT2018:16:54:01","Medium","CLOSED",0.36,0.37,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28OCT2018:05:30:03"
"IN10112018","Intra-building Network Services","IBN - GC Wi-Fi","1342","NW000438","09NOV2018:19:16:15","22FEB2019:10:58:14","Medium","CLOSED",2511.7,703.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05MAR2019:05:30:01"
"IN10113887","Intra-building Network Services","Intra-building Network Services","1342","NW000490","22NOV2018:09:11:20","03DEC2018:09:09:46","Medium","CLOSED",263.97,69.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14DEC2018:05:30:11"
"IN10117909","Intra-building Network Services","Intra-building Network Services","1342","NW000481","18DEC2018:13:31:28","06JUN2019:07:30:43","Medium","CLOSED",4073.99,1153.98,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17JUN2019:05:30:00"
"IN10118189","Intra-building Network Services","Intra-building Network Services","1342","NW000481","20DEC2018:08:20:56","30JAN2019:08:24:20","Medium","CLOSED",984.06,260.07,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10FEB2019:05:30:02"
"IN10123033","Intra-building Network Services","IBN - GC Wi-Fi","1342","NW000438","22JAN2019:21:32:49","23JAN2019:10:38:27","Medium","CLOSED",13.09,3.63,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03FEB2019:05:30:25"
"IN10123847","Intra-building Network Services","Intra-building Network Services","1342","NW000481","28JAN2019:09:08:26","20MAR2019:08:19:05","Medium","CLOSED",1223.18,369.19,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","31MAR2019:05:30:04"
"IN10128354","Intra-building Network Services","Intra-building Network Services","1342","NW000490","21FEB2019:19:03:48","12APR2019:13:25:25","Medium","CLOSED",1194.36,356.42,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22MAY2019:05:30:01"
"IN10141860","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","22MAY2019:08:09:06","27JUN2019:14:17:12","Medium","CLOSED",870.14,266.13,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08JUL2019:05:30:21"
"IN10145965","Intra-building Network Services","Intra-building Network Services","1342","NW000481","19JUN2019:18:45:20","29OCT2019:14:13:15","Medium","CLOSED",3163.47,907.22,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09NOV2019:05:30:23"
"IN10145968","Intra-building Network Services","Intra-building Network Services","1342","NW000481","19JUN2019:18:58:09","29APR2020:12:03:44","Medium","CLOSED",7553.09,2155.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10MAY2020:05:30:02"
"IN10153158","Intra-building Network Services","Intra-building Network Services","1342","NW000481","09AUG2019:08:16:50","13AUG2019:08:43:12","Medium","CLOSED",96.44,20.45,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24AUG2019:05:30:13"
"IN10154226","Intra-building Network Services","Intra-building Network Services","1342","NW000489","17AUG2019:10:25:29","27AUG2019:11:02:33","Medium","CLOSED",240.62,64.03,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07SEP2019:05:30:09"
"IN10159867","Intra-building Network Services","Intra-building Network Services","1342","NW000420","27SEP2019:19:36:01","27SEP2019:19:41:54","Medium","CLOSED",0.1,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08OCT2019:05:30:15"
"IN10165636","Intra-building Network Services","Intra-building Network Services","1342","NW000490","01NOV2019:19:00:19","05DEC2019:11:03:15","Medium","CLOSED",808.05,224.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16DEC2019:05:30:02"
"IN10167590","Intra-building Network Services","IBN - GC Wi-Fi","1342","NW000438","14NOV2019:09:03:43","14NOV2019:11:15:44","Medium","CLOSED",2.2,2.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25NOV2019:05:30:13"
"IN10168666","Intra-building Network Services","Intra-building Network Services","1342","NW000489","20NOV2019:11:04:26","20NOV2019:11:54:07","Medium","CLOSED",0.83,0.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01DEC2019:05:30:39"
"IN10168784","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","20NOV2019:20:47:03","03DEC2019:10:17:11","Medium","CLOSED",301.5,83.28,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14DEC2019:05:30:12"
"IN10173239","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","17DEC2019:09:15:38","20DEC2019:08:34:22","Medium","CLOSED",71.31,29.32,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","31DEC2019:05:30:13"
"IN10176687","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","15JAN2020:12:06:00","10FEB2020:13:29:00","Medium","CLOSED",625.38,181.38,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21FEB2020:05:30:00"
"IN10179681","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","31JAN2020:12:16:00","06FEB2020:07:03:00","Medium","CLOSED",138.78,34.78,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17FEB2020:05:30:00"
"IN10182188","Intra-building Network Services","Intra-building Network Services","1342","NW000490","14FEB2020:19:28:00","19MAR2020:11:03:00","Medium","CLOSED",807.58,234.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30MAR2020:05:30:00"
"IN10182550","Intra-building Network Services","Intra-building Network Services","1342","NW000490","17FEB2020:15:38:00","18FEB2020:11:45:00","Medium","CLOSED",20.12,6.12,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","29FEB2020:05:30:00"
"IN10195847","Intra-building Network Services","Intra-building Network Services","1342","NW000420","13MAY2020:14:08:41","14MAY2020:15:23:34","Medium","CLOSED",25.25,11.25,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25MAY2020:05:30:26"
"IN10202829","Intra-building Network Services","Intra-building Network Services","1342","NW000490","29JUN2020:09:36:34","04AUG2020:10:22:05","Medium","CLOSED",864.76,250.77,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15AUG2020:05:30:31"
"IN10210058","Intra-building Network Services","Intra-building Network Services","1342","NW000481","11AUG2020:16:04:44","09FEB2021:14:16:57","Medium","CLOSED",4366.2,1238.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20FEB2021:05:30:03"
"IN10210658","Intra-building Network Services","Intra-building Network Services","1342","NW000490","14AUG2020:19:58:34","06OCT2020:09:09:24","Medium","CLOSED",1261.18,352.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17OCT2020:05:30:32"
"IN10220065","Intra-building Network Services","Intra-building Network Services","1342","NW000490","13OCT2020:16:21:16","26OCT2020:09:38:47","Medium","CLOSED",305.29,83.28,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06NOV2020:05:30:27"
"IN10222755","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","27OCT2020:12:56:35","07DEC2020:10:16:37","Medium","CLOSED",981.33,277.34,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18DEC2020:05:30:02"
"IN10223257","Intra-building Network Services","IBN - Cabling - Install and Material","1342","NW000404","29OCT2020:19:45:33","19NOV2020:17:32:45","Medium","CLOSED",501.79,140.53,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30NOV2020:05:30:05"
"IN10245275","Intra-building Network Services","IBN - GC Wi-Fi","1342","NW000438","15MAR2021:09:18:05","16MAR2021:07:28:03","Medium","CLOSED",22.17,8.17,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27MAR2021:05:30:17"
"IN10292978","Intra-building Network Services","Intra-building Network Services","1342","NW000490","26NOV2021:14:42:08","06DEC2021:09:58:19","Medium","CLOSED",235.27,55.27,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17DEC2021:05:30:08"
"IN10039293","Intra-building Network Services","IBN - GC LAN","1342","NW000405","21SEP2016:08:01:22","29SEP2016:10:51:51","Medium","CLOSED",194.84,62.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10OCT2016:07:49:11"
"IN10043511","Intra-building Network Services","IBN - GC LAN","1342","NW000403","26NOV2016:12:29:29","02DEC2016:12:07:47","Medium","CLOSED",143.64,45.12,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13DEC2016:05:30:02"
"IN10044773","Intra-building Network Services","IBN - GC LAN","1342","NW000446","16DEC2016:15:44:55","21DEC2016:12:18:00","Medium","CLOSED",116.55,26.57,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01JAN2017:05:30:55"
"IN10055056","Intra-building Network Services","IBN - GC LAN","1342","NW000403","19MAY2017:13:35:39","29MAY2017:11:33:59","Medium","CLOSED",237.97,47.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09JUN2017:05:30:14"
