Zip,City,State,Region,District,Country
"46248","","Jalisco","","Santa Maria de los Angeles","Mexico"
"46249","","Jalisco","","Santa Maria de los Angeles","Mexico"
"46250","","Jalisco","","Santa Maria de los Angeles","Mexico"
"46255","","Jalisco","","Santa Maria de los Angeles","Mexico"
"46256","","Jalisco","","Santa Maria de los Angeles","Mexico"
"46259","","Jalisco","","Santa Maria de los Angeles","Mexico"
"49330","","Jalisco","","Sayula","Mexico"
"49333","","Jalisco","","Sayula","Mexico"
"49334","","Jalisco","","Sayula","Mexico"
"49338","","Jalisco","","Sayula","Mexico"
"49339","","Jalisco","","Sayula","Mexico"
"45310","","Jalisco","","Tala","Mexico"
"45315","","Jalisco","","Tala","Mexico"
"45320","","Jalisco","","Tala","Mexico"
"45325","","Jalisco","","Tala","Mexico"
"45330","","Jalisco","","Tala","Mexico"
"45331","","Jalisco","","Tala","Mexico"
"45335","","Jalisco","","Tala","Mexico"
"45340","","Jalisco","","Tala","Mexico"
"45341","","Jalisco","","Tala","Mexico"
"45345","","Jalisco","","Tala","Mexico"
"45347","","Jalisco","","Tala","Mexico"
"45348","","Jalisco","","Tala","Mexico"
"45349","","Jalisco","","Tala","Mexico"
"48210","","Jalisco","","Talpa de Allende","Mexico"
"48211","","Jalisco","","Talpa de Allende","Mexico"
"48212","","Jalisco","","Talpa de Allende","Mexico"
"48220","","Jalisco","","Talpa de Allende","Mexico"
"48230","","Jalisco","","Talpa de Allende","Mexico"
"48240","","Jalisco","","Talpa de Allende","Mexico"
"48250","","Jalisco","","Talpa de Allende","Mexico"
"48255","","Jalisco","","Talpa de Allende","Mexico"
"48256","","Jalisco","","Talpa de Allende","Mexico"
"48259","","Jalisco","","Talpa de Allende","Mexico"
"49655","","Jalisco","","Tamazula de Gordiano","Mexico"
"49656","","Jalisco","","Tamazula de Gordiano","Mexico"
"49657","","Jalisco","","Tamazula de Gordiano","Mexico"
"49658","","Jalisco","","Tamazula de Gordiano","Mexico"
"49659","","Jalisco","","Tamazula de Gordiano","Mexico"
"49660","","Jalisco","","Tamazula de Gordiano","Mexico"
"49663","","Jalisco","","Tamazula de Gordiano","Mexico"
"49664","","Jalisco","","Tamazula de Gordiano","Mexico"
"49665","","Jalisco","","Tamazula de Gordiano","Mexico"
"49667","","Jalisco","","Tamazula de Gordiano","Mexico"
"49670","","Jalisco","","Tamazula de Gordiano","Mexico"
"49675","","Jalisco","","Tamazula de Gordiano","Mexico"
"49676","","Jalisco","","Tamazula de Gordiano","Mexico"
"49677","","Jalisco","","Tamazula de Gordiano","Mexico"
"49678","","Jalisco","","Tamazula de Gordiano","Mexico"
"49679","","Jalisco","","Tamazula de Gordiano","Mexico"
"49680","","Jalisco","","Tamazula de Gordiano","Mexico"
"49685","","Jalisco","","Tamazula de Gordiano","Mexico"
"49687","","Jalisco","","Tamazula de Gordiano","Mexico"
"49690","","Jalisco","","Tamazula de Gordiano","Mexico"
"49340","","Jalisco","","Tapalpa","Mexico"
"49344","","Jalisco","","Tapalpa","Mexico"
"49346","","Jalisco","","Tapalpa","Mexico"
"49350","","Jalisco","","Tapalpa","Mexico"
"49355","","Jalisco","","Tapalpa","Mexico"
"49356","","Jalisco","","Tapalpa","Mexico"
"49358","","Jalisco","","Tapalpa","Mexico"
"49360","","Jalisco","","Tapalpa","Mexico"
"49369","","Jalisco","","Tapalpa","Mexico"
"49910","","Jalisco","","Tecalitlan","Mexico"
"49915","","Jalisco","","Tecalitlan","Mexico"
"49920","","Jalisco","","Tecalitlan","Mexico"
"49924","","Jalisco","","Tecalitlan","Mexico"
"49925","","Jalisco","","Tecalitlan","Mexico"
"49940","","Jalisco","","Tecalitlan","Mexico"
"48540","","Jalisco","","Tecolotlan","Mexico"
"48542","","Jalisco","","Tecolotlan","Mexico"
"48546","","Jalisco","","Tecolotlan","Mexico"
"48550","","Jalisco","","Tecolotlan","Mexico"
"48553","","Jalisco","","Tecolotlan","Mexico"
"48554","","Jalisco","","Tecolotlan","Mexico"
"48555","","Jalisco","","Tecolotlan","Mexico"
"48556","","Jalisco","","Tecolotlan","Mexico"
"48558","","Jalisco","","Tecolotlan","Mexico"
"48559","","Jalisco","","Tecolotlan","Mexico"
"48560","","Jalisco","","Tecolotlan","Mexico"
"48563","","Jalisco","","Tecolotlan","Mexico"
"48564","","Jalisco","","Tecolotlan","Mexico"
"48565","","Jalisco","","Tecolotlan","Mexico"
"48568","","Jalisco","","Tecolotlan","Mexico"
"48569","","Jalisco","","Tecolotlan","Mexico"
"49230","","Jalisco","","Techaluta de Montenegro","Mexico"
"49239","","Jalisco","","Techaluta de Montenegro","Mexico"
"49240","","Jalisco","","Techaluta de Montenegro","Mexico"
"48570","","Jalisco","","Tenamaxtlan","Mexico"
"48575","","Jalisco","","Tenamaxtlan","Mexico"
"48577","","Jalisco","","Tenamaxtlan","Mexico"
"48580","","Jalisco","","Tenamaxtlan","Mexico"
"48585","","Jalisco","","Tenamaxtlan","Mexico"
"48590","","Jalisco","","Tenamaxtlan","Mexico"
"48592","","Jalisco","","Tenamaxtlan","Mexico"
"48595","","Jalisco","","Tenamaxtlan","Mexico"
"47210","","Jalisco","","Teocaltiche","Mexico"
"47215","","Jalisco","","Teocaltiche","Mexico"
"47216","","Jalisco","","Teocaltiche","Mexico"
"47218","","Jalisco","","Teocaltiche","Mexico"
"47220","","Jalisco","","Teocaltiche","Mexico"
"47225","","Jalisco","","Teocaltiche","Mexico"
"47227","","Jalisco","","Teocaltiche","Mexico"
"47228","","Jalisco","","Teocaltiche","Mexico"
"47229","","Jalisco","","Teocaltiche","Mexico"
"47230","","Jalisco","","Teocaltiche","Mexico"
"47235","","Jalisco","","Teocaltiche","Mexico"
"47238","","Jalisco","","Teocaltiche","Mexico"
"47239","","Jalisco","","Teocaltiche","Mexico"
"47240","","Jalisco","","Teocaltiche","Mexico"
"47245","","Jalisco","","Teocaltiche","Mexico"
"47248","","Jalisco","","Teocaltiche","Mexico"
"47249","","Jalisco","","Teocaltiche","Mexico"
"49250","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49253","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49255","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49260","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49265","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49270","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49274","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49275","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49276","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49277","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49280","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49285","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49286","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49290","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49295","","Jalisco","","Teocuitatlan de Corona","Mexico"
"49296","","Jalisco","","Teocuitatlan de Corona","Mexico"
"47700","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47707","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47710","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47714","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47715","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47716","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47720","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47723","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47724","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47725","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47726","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47728","","Jalisco","","Tepatitlan de Morelos","Mexico"
"47729","","Jalisco","","Tepatitlan de Morelos","Mexico"
"46405","","Jalisco","","Tequila","Mexico"
"46407","","Jalisco","","Tequila","Mexico"
"46408","","Jalisco","","Tequila","Mexico"
"46409","","Jalisco","","Tequila","Mexico"
"46420","","Jalisco","","Tequila","Mexico"
"46430","","Jalisco","","Tequila","Mexico"
"46433","","Jalisco","","Tequila","Mexico"
"46760","","Jalisco","","Teuchitlan","Mexico"
"46762","","Jalisco","","Teuchitlan","Mexico"
"46763","","Jalisco","","Teuchitlan","Mexico"
"46764","","Jalisco","","Teuchitlan","Mexico"
"46765","","Jalisco","","Teuchitlan","Mexico"
"49400","","Jalisco","","Tizapan El Alto","Mexico"
"49410","","Jalisco","","Tizapan El Alto","Mexico"
"49420","","Jalisco","","Tizapan El Alto","Mexico"
"49421","","Jalisco","","Tizapan El Alto","Mexico"
"49423","","Jalisco","","Tizapan El Alto","Mexico"
"49427","","Jalisco","","Tizapan El Alto","Mexico"
"49750","","Jalisco","","Toliman","Mexico"
"49754","","Jalisco","","Toliman","Mexico"
"49755","","Jalisco","","Toliman","Mexico"
"49756","","Jalisco","","Toliman","Mexico"
"49757","","Jalisco","","Toliman","Mexico"
"49758","","Jalisco","","Toliman","Mexico"
"49759","","Jalisco","","Toliman","Mexico"
"49760","","Jalisco","","Toliman","Mexico"
"49764","","Jalisco","","Toliman","Mexico"
"49765","","Jalisco","","Toliman","Mexico"
"49767","","Jalisco","","Toliman","Mexico"
"49769","","Jalisco","","Toliman","Mexico"
"48450","","Jalisco","","Tomatlan","Mexico"
"48451","","Jalisco","","Tomatlan","Mexico"
"48453","","Jalisco","","Tomatlan","Mexico"
"48455","","Jalisco","","Tomatlan","Mexico"
"48456","","Jalisco","","Tomatlan","Mexico"
"48457","","Jalisco","","Tomatlan","Mexico"
"48458","","Jalisco","","Tomatlan","Mexico"
"48460","","Jalisco","","Tomatlan","Mexico"
"48461","","Jalisco","","Tomatlan","Mexico"
"48464","","Jalisco","","Tomatlan","Mexico"
"48465","","Jalisco","","Tomatlan","Mexico"
"48466","","Jalisco","","Tomatlan","Mexico"
"48470","","Jalisco","","Tomatlan","Mexico"
"48475","","Jalisco","","Tomatlan","Mexico"
"48479","","Jalisco","","Tomatlan","Mexico"
"48480","","Jalisco","","Tomatlan","Mexico"
"48481","","Jalisco","","Tomatlan","Mexico"
"48485","","Jalisco","","Tomatlan","Mexico"
"48486","","Jalisco","","Tomatlan","Mexico"
"48490","","Jalisco","","Tomatlan","Mexico"
"48491","","Jalisco","","Tomatlan","Mexico"
"48495","","Jalisco","","Tomatlan","Mexico"
"48496","","Jalisco","","Tomatlan","Mexico"
"48499","","Jalisco","","Tomatlan","Mexico"
"48760","","Jalisco","","Tonaya","Mexico"
"48763","","Jalisco","","Tonaya","Mexico"
"48764","","Jalisco","","Tonaya","Mexico"
"48765","","Jalisco","","Tonaya","Mexico"
"48766","","Jalisco","","Tonaya","Mexico"
"48767","","Jalisco","","Tonaya","Mexico"
"48768","","Jalisco","","Tonaya","Mexico"
"48769","","Jalisco","","Tonaya","Mexico"
"49840","","Jalisco","","Tonila","Mexico"
"49848","","Jalisco","","Tonila","Mexico"
"49850","","Jalisco","","Tonila","Mexico"
"49860","","Jalisco","","Tonila","Mexico"
"49867","","Jalisco","","Tonila","Mexico"
"49868","","Jalisco","","Tonila","Mexico"
"49869","","Jalisco","","Tonila","Mexico"
"46170","","Jalisco","","Totatiche","Mexico"
"46174","","Jalisco","","Totatiche","Mexico"
"46175","","Jalisco","","Totatiche","Mexico"
"46176","","Jalisco","","Totatiche","Mexico"
"46180","","Jalisco","","Totatiche","Mexico"
"46188","","Jalisco","","Totatiche","Mexico"
"46190","","Jalisco","","Totatiche","Mexico"
"46194","","Jalisco","","Totatiche","Mexico"
"46196","","Jalisco","","Totatiche","Mexico"
"46197","","Jalisco","","Totatiche","Mexico"
"47732","","Jalisco","","Tototlan","Mexico"
"47733","","Jalisco","","Tototlan","Mexico"
"47734","","Jalisco","","Tototlan","Mexico"
"47736","","Jalisco","","Tototlan","Mexico"
"47740","","Jalisco","","Tototlan","Mexico"
"46480","","Jalisco","","Magdalena","Mexico"
"46488","","Jalisco","","Magdalena","Mexico"
"46489","","Jalisco","","Magdalena","Mexico"
"46490","","Jalisco","","Magdalena","Mexico"
"46495","","Jalisco","","Magdalena","Mexico"
"49970","","Jalisco","","Santa Maria Del Oro","Mexico"
"49977","","Jalisco","","Santa Maria Del Oro","Mexico"
"49979","","Jalisco","","Santa Maria Del Oro","Mexico"
"49460","","Jalisco","","La Manzanilla de La Paz","Mexico"
"49470","","Jalisco","","La Manzanilla de La Paz","Mexico"
"46900","","Jalisco","","Mascota","Mexico"
"46905","","Jalisco","","Mascota","Mexico"
"46907","","Jalisco","","Mascota","Mexico"
"46920","","Jalisco","","Mascota","Mexico"
"46930","","Jalisco","","Mascota","Mexico"
"46934","","Jalisco","","Mascota","Mexico"
"46935","","Jalisco","","Mascota","Mexico"
"46950","","Jalisco","","Mascota","Mexico"
"46955","","Jalisco","","Mascota","Mexico"
"49500","","Jalisco","","Mazamitla","Mexico"
"49510","","Jalisco","","Mazamitla","Mexico"
"49514","","Jalisco","","Mazamitla","Mexico"
"49515","","Jalisco","","Mazamitla","Mexico"
"49530","","Jalisco","","Mazamitla","Mexico"
"47340","","Jalisco","","Mexticacan","Mexico"
"47343","","Jalisco","","Mexticacan","Mexico"
"47344","","Jalisco","","Mexticacan","Mexico"
"47347","","Jalisco","","Mexticacan","Mexico"
"47348","","Jalisco","","Mexticacan","Mexico"
"47350","","Jalisco","","Mexticacan","Mexico"
"47359","","Jalisco","","Mexticacan","Mexico"
"46040","","Jalisco","","Mezquitic","Mexico"
"46043","","Jalisco","","Mezquitic","Mexico"
"46045","","Jalisco","","Mezquitic","Mexico"
"46047","","Jalisco","","Mezquitic","Mexico"
"46048","","Jalisco","","Mezquitic","Mexico"
"46050","","Jalisco","","Mezquitic","Mexico"
"46053","","Jalisco","","Mezquitic","Mexico"
"46060","","Jalisco","","Mezquitic","Mexico"
"46065","","Jalisco","","Mezquitic","Mexico"
"46090","","Jalisco","","Mezquitic","Mexico"
"46850","","Jalisco","","Mixtlan","Mexico"
"46855","","Jalisco","","Mixtlan","Mexico"
"47780","","Jalisco","","Ocotlan","Mexico"
"47785","","Jalisco","","Ocotlan","Mexico"
"47786","","Jalisco","","Ocotlan","Mexico"
"47795","","Jalisco","","Ocotlan","Mexico"
"47796","","Jalisco","","Ocotlan","Mexico"
"47797","","Jalisco","","Ocotlan","Mexico"
"47798","","Jalisco","","Ocotlan","Mexico"
"47799","","Jalisco","","Ocotlan","Mexico"
"47540","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47545","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47546","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47547","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47548","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47549","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47550","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47557","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47560","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47563","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47564","","Jalisco","","Ojuelos de Jalisco","Mexico"
"47565","","Jalisco","","Ojuelos de Jalisco","Mexico"
"49870","","Jalisco","","Pihuamo","Mexico"
"49873","","Jalisco","","Pihuamo","Mexico"
"49875","","Jalisco","","Pihuamo","Mexico"
"49876","","Jalisco","","Pihuamo","Mexico"
"49877","","Jalisco","","Pihuamo","Mexico"
"49879","","Jalisco","","Pihuamo","Mexico"
"49880","","Jalisco","","Pihuamo","Mexico"
"45960","","Jalisco","","Poncitlan","Mexico"
"45961","","Jalisco","","Poncitlan","Mexico"
"45963","","Jalisco","","Poncitlan","Mexico"
"45964","","Jalisco","","Poncitlan","Mexico"
"45965","","Jalisco","","Poncitlan","Mexico"
"45970","","Jalisco","","Poncitlan","Mexico"
"45975","","Jalisco","","Poncitlan","Mexico"
"45976","","Jalisco","","Poncitlan","Mexico"
"45977","","Jalisco","","Poncitlan","Mexico"
"45978","","Jalisco","","Poncitlan","Mexico"
"45979","","Jalisco","","Poncitlan","Mexico"
"48260","","Jalisco","","Puerto Vallarta","Mexico"
"48262","","Jalisco","","Puerto Vallarta","Mexico"
"48265","","Jalisco","","Puerto Vallarta","Mexico"
"48266","","Jalisco","","Puerto Vallarta","Mexico"
"48270","","Jalisco","","Puerto Vallarta","Mexico"
"48272","","Jalisco","","Puerto Vallarta","Mexico"
"48274","","Jalisco","","Puerto Vallarta","Mexico"
"48280","","Jalisco","","Puerto Vallarta","Mexico"
"48282","","Jalisco","","Puerto Vallarta","Mexico"
"48290","","Jalisco","","Puerto Vallarta","Mexico"
"48291","","Jalisco","","Puerto Vallarta","Mexico"
"48292","","Jalisco","","Puerto Vallarta","Mexico"
"48294","","Jalisco","","Puerto Vallarta","Mexico"
"48295","","Jalisco","","Puerto Vallarta","Mexico"
"48296","","Jalisco","","Puerto Vallarta","Mexico"
"48298","","Jalisco","","Puerto Vallarta","Mexico"
"47741","","Jalisco","","Tototlan","Mexico"
"47742","","Jalisco","","Tototlan","Mexico"
"47743","","Jalisco","","Tototlan","Mexico"
"47744","","Jalisco","","Tototlan","Mexico"
"47746","","Jalisco","","Tototlan","Mexico"
"47747","","Jalisco","","Tototlan","Mexico"
"47748","","Jalisco","","Tototlan","Mexico"
"47749","","Jalisco","","Tototlan","Mexico"
"48770","","Jalisco","","Tuxcacuesco","Mexico"
"48775","","Jalisco","","Tuxcacuesco","Mexico"
"48777","","Jalisco","","Tuxcacuesco","Mexico"
"48778","","Jalisco","","Tuxcacuesco","Mexico"
"48780","","Jalisco","","Tuxcacuesco","Mexico"
"48785","","Jalisco","","Tuxcacuesco","Mexico"
"48786","","Jalisco","","Tuxcacuesco","Mexico"
"48788","","Jalisco","","Tuxcacuesco","Mexico"
"48790","","Jalisco","","Tuxcacuesco","Mexico"
"48795","","Jalisco","","Tuxcacuesco","Mexico"
"48799","","Jalisco","","Tuxcacuesco","Mexico"
"49430","","Jalisco","","Tuxcueca","Mexico"
"49436","","Jalisco","","Tuxcueca","Mexico"
"49439","","Jalisco","","Tuxcueca","Mexico"
"49440","","Jalisco","","Tuxcueca","Mexico"
"49446","","Jalisco","","Tuxcueca","Mexico"
"49820","","Jalisco","","Tuxpan","Mexico"
"49825","","Jalisco","","Tuxpan","Mexico"
"49828","","Jalisco","","Tuxpan","Mexico"
"49829","","Jalisco","","Tuxpan","Mexico"
"49830","","Jalisco","","Tuxpan","Mexico"
"49834","","Jalisco","","Tuxpan","Mexico"
"49835","","Jalisco","","Tuxpan","Mexico"
"49836","","Jalisco","","Tuxpan","Mexico"
"49837","","Jalisco","","Tuxpan","Mexico"
"47575","","Jalisco","","Union de San Antonio","Mexico"
"47576","","Jalisco","","Union de San Antonio","Mexico"
"47577","","Jalisco","","Union de San Antonio","Mexico"
"47580","","Jalisco","","Union de San Antonio","Mexico"
"47584","","Jalisco","","Union de San Antonio","Mexico"
"47585","","Jalisco","","Union de San Antonio","Mexico"
"47586","","Jalisco","","Union de San Antonio","Mexico"
"47587","","Jalisco","","Union de San Antonio","Mexico"
"47588","","Jalisco","","Union de San Antonio","Mexico"
"48000","","Jalisco","","Union de Tula","Mexico"
"48010","","Jalisco","","Union de Tula","Mexico"
"48017","","Jalisco","","Union de Tula","Mexico"
"48020","","Jalisco","","Union de Tula","Mexico"
"48026","","Jalisco","","Union de Tula","Mexico"
"48030","","Jalisco","","Union de Tula","Mexico"
"48035","","Jalisco","","Union de Tula","Mexico"
"48040","","Jalisco","","Union de Tula","Mexico"
"48047","","Jalisco","","Union de Tula","Mexico"
"48048","","Jalisco","","Union de Tula","Mexico"
"47386","","Jalisco","","Valle de Guadalupe","Mexico"
"47398","","Jalisco","","Valle de Guadalupe","Mexico"
"49540","","Jalisco","","Valle de Juarez","Mexico"
"49542","","Jalisco","","Valle de Juarez","Mexico"
"49544","","Jalisco","","Valle de Juarez","Mexico"
"49547","","Jalisco","","Valle de Juarez","Mexico"
"49548","","Jalisco","","Valle de Juarez","Mexico"
