DateKey,FullDateAlternateKey,Day Number Of Week,English Day Name Of Week,Spanish Day Name Of Week,French Day Name Of Week,Day Number Of Month,Day Number Of Year,Week Number Of Year,English Month Name,Spanish Month Name,French Month Name,Month Number Of Year,Calendar Quarter,Calendar Year,Calendar Semester,Fiscal Quarter,Fiscal Year,Fiscal Semester,Month Year,2 Digit Month Number,2 Digit Month Number SW
20050514,2005-05-14 00:00:00.000,7,"Saturday","Sábado","Samedi",14,134,20,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050515,2005-05-15 00:00:00.000,1,"Sunday","Domingo","Dimanche",15,135,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050516,2005-05-16 00:00:00.000,2,"Monday","Lunes","Lundi",16,136,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050517,2005-05-17 00:00:00.000,3,"Tuesday","Martes","Mardi",17,137,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050518,2005-05-18 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",18,138,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050519,2005-05-19 00:00:00.000,5,"Thursday","Jueves","Jeudi",19,139,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050520,2005-05-20 00:00:00.000,6,"Friday","Viernes","Vendredi",20,140,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050521,2005-05-21 00:00:00.000,7,"Saturday","Sábado","Samedi",21,141,21,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050522,2005-05-22 00:00:00.000,1,"Sunday","Domingo","Dimanche",22,142,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050523,2005-05-23 00:00:00.000,2,"Monday","Lunes","Lundi",23,143,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050524,2005-05-24 00:00:00.000,3,"Tuesday","Martes","Mardi",24,144,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050525,2005-05-25 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",25,145,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050526,2005-05-26 00:00:00.000,5,"Thursday","Jueves","Jeudi",26,146,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050527,2005-05-27 00:00:00.000,6,"Friday","Viernes","Vendredi",27,147,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050528,2005-05-28 00:00:00.000,7,"Saturday","Sábado","Samedi",28,148,22,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050529,2005-05-29 00:00:00.000,1,"Sunday","Domingo","Dimanche",29,149,23,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050530,2005-05-30 00:00:00.000,2,"Monday","Lunes","Lundi",30,150,23,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20050531,2005-05-31 00:00:00.000,3,"Tuesday","Martes","Mardi",31,151,23,"May","Mayo","Mai",5,2,2005,1,4,2005,2,"05-2005","05","05"
20060501,2006-05-01 00:00:00.000,2,"Monday","Lunes","Lundi",1,121,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060502,2006-05-02 00:00:00.000,3,"Tuesday","Martes","Mardi",2,122,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060503,2006-05-03 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",3,123,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060504,2006-05-04 00:00:00.000,5,"Thursday","Jueves","Jeudi",4,124,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060505,2006-05-05 00:00:00.000,6,"Friday","Viernes","Vendredi",5,125,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060506,2006-05-06 00:00:00.000,7,"Saturday","Sábado","Samedi",6,126,18,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060507,2006-05-07 00:00:00.000,1,"Sunday","Domingo","Dimanche",7,127,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060508,2006-05-08 00:00:00.000,2,"Monday","Lunes","Lundi",8,128,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060509,2006-05-09 00:00:00.000,3,"Tuesday","Martes","Mardi",9,129,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060510,2006-05-10 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",10,130,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060511,2006-05-11 00:00:00.000,5,"Thursday","Jueves","Jeudi",11,131,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060512,2006-05-12 00:00:00.000,6,"Friday","Viernes","Vendredi",12,132,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060513,2006-05-13 00:00:00.000,7,"Saturday","Sábado","Samedi",13,133,19,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060514,2006-05-14 00:00:00.000,1,"Sunday","Domingo","Dimanche",14,134,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060515,2006-05-15 00:00:00.000,2,"Monday","Lunes","Lundi",15,135,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060516,2006-05-16 00:00:00.000,3,"Tuesday","Martes","Mardi",16,136,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060517,2006-05-17 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",17,137,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060518,2006-05-18 00:00:00.000,5,"Thursday","Jueves","Jeudi",18,138,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060519,2006-05-19 00:00:00.000,6,"Friday","Viernes","Vendredi",19,139,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060520,2006-05-20 00:00:00.000,7,"Saturday","Sábado","Samedi",20,140,20,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060521,2006-05-21 00:00:00.000,1,"Sunday","Domingo","Dimanche",21,141,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060522,2006-05-22 00:00:00.000,2,"Monday","Lunes","Lundi",22,142,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060523,2006-05-23 00:00:00.000,3,"Tuesday","Martes","Mardi",23,143,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060524,2006-05-24 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",24,144,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060525,2006-05-25 00:00:00.000,5,"Thursday","Jueves","Jeudi",25,145,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060526,2006-05-26 00:00:00.000,6,"Friday","Viernes","Vendredi",26,146,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060527,2006-05-27 00:00:00.000,7,"Saturday","Sábado","Samedi",27,147,21,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060528,2006-05-28 00:00:00.000,1,"Sunday","Domingo","Dimanche",28,148,22,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060529,2006-05-29 00:00:00.000,2,"Monday","Lunes","Lundi",29,149,22,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060530,2006-05-30 00:00:00.000,3,"Tuesday","Martes","Mardi",30,150,22,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20060531,2006-05-31 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",31,151,22,"May","Mayo","Mai",5,2,2006,1,4,2006,2,"05-2006","05","05"
20070501,2007-05-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,121,18,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070502,2007-05-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,122,18,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070503,2007-05-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,123,18,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070504,2007-05-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,124,18,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070505,2007-05-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,125,18,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070506,2007-05-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,126,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070507,2007-05-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,127,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070508,2007-05-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,128,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070509,2007-05-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,129,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070510,2007-05-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,130,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070511,2007-05-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,131,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070512,2007-05-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,132,19,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070513,2007-05-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,133,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070514,2007-05-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,134,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070515,2007-05-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,135,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070516,2007-05-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,136,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070517,2007-05-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,137,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070518,2007-05-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,138,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070519,2007-05-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,139,20,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070520,2007-05-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,140,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070521,2007-05-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,141,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070522,2007-05-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,142,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070523,2007-05-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,143,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070524,2007-05-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,144,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070525,2007-05-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,145,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070526,2007-05-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,146,21,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070527,2007-05-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,147,22,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070528,2007-05-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,148,22,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070529,2007-05-29 00:00:00.000,3,"Tuesday","Martes","Mardi",29,149,22,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070530,2007-05-30 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",30,150,22,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20070531,2007-05-31 00:00:00.000,5,"Thursday","Jueves","Jeudi",31,151,22,"May","Mayo","Mai",5,2,2007,1,4,2007,2,"05-2007","05","05"
20080501,2008-05-01 00:00:00.000,5,"Thursday","Jueves","Jeudi",1,122,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080502,2008-05-02 00:00:00.000,6,"Friday","Viernes","Vendredi",2,123,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080503,2008-05-03 00:00:00.000,7,"Saturday","Sábado","Samedi",3,124,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080504,2008-05-04 00:00:00.000,1,"Sunday","Domingo","Dimanche",4,125,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080505,2008-05-05 00:00:00.000,2,"Monday","Lunes","Lundi",5,126,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080506,2008-05-06 00:00:00.000,3,"Tuesday","Martes","Mardi",6,127,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080507,2008-05-07 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",7,128,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080508,2008-05-08 00:00:00.000,5,"Thursday","Jueves","Jeudi",8,129,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080509,2008-05-09 00:00:00.000,6,"Friday","Viernes","Vendredi",9,130,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080510,2008-05-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,131,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080511,2008-05-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,132,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080512,2008-05-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,133,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080513,2008-05-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,134,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080514,2008-05-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,135,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080515,2008-05-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,136,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080516,2008-05-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,137,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080517,2008-05-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,138,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080518,2008-05-18 00:00:00.000,1,"Sunday","Domingo","Dimanche",18,139,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080519,2008-05-19 00:00:00.000,2,"Monday","Lunes","Lundi",19,140,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080520,2008-05-20 00:00:00.000,3,"Tuesday","Martes","Mardi",20,141,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080521,2008-05-21 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",21,142,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080522,2008-05-22 00:00:00.000,5,"Thursday","Jueves","Jeudi",22,143,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080523,2008-05-23 00:00:00.000,6,"Friday","Viernes","Vendredi",23,144,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080524,2008-05-24 00:00:00.000,7,"Saturday","Sábado","Samedi",24,145,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080525,2008-05-25 00:00:00.000,1,"Sunday","Domingo","Dimanche",25,146,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080526,2008-05-26 00:00:00.000,2,"Monday","Lunes","Lundi",26,147,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080527,2008-05-27 00:00:00.000,3,"Tuesday","Martes","Mardi",27,148,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080528,2008-05-28 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",28,149,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080529,2008-05-29 00:00:00.000,5,"Thursday","Jueves","Jeudi",29,150,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080530,2008-05-30 00:00:00.000,6,"Friday","Viernes","Vendredi",30,151,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20080531,2008-05-31 00:00:00.000,7,"Saturday","Sábado","Samedi",31,152,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2,"05-2008","05","05"
20090501,2009-05-01 00:00:00.000,6,"Friday","Viernes","Vendredi",1,121,18,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090502,2009-05-02 00:00:00.000,7,"Saturday","Sábado","Samedi",2,122,18,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090503,2009-05-03 00:00:00.000,1,"Sunday","Domingo","Dimanche",3,123,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090504,2009-05-04 00:00:00.000,2,"Monday","Lunes","Lundi",4,124,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090505,2009-05-05 00:00:00.000,3,"Tuesday","Martes","Mardi",5,125,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090506,2009-05-06 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",6,126,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090507,2009-05-07 00:00:00.000,5,"Thursday","Jueves","Jeudi",7,127,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090508,2009-05-08 00:00:00.000,6,"Friday","Viernes","Vendredi",8,128,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090509,2009-05-09 00:00:00.000,7,"Saturday","Sábado","Samedi",9,129,19,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090510,2009-05-10 00:00:00.000,1,"Sunday","Domingo","Dimanche",10,130,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090511,2009-05-11 00:00:00.000,2,"Monday","Lunes","Lundi",11,131,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090512,2009-05-12 00:00:00.000,3,"Tuesday","Martes","Mardi",12,132,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090513,2009-05-13 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",13,133,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090514,2009-05-14 00:00:00.000,5,"Thursday","Jueves","Jeudi",14,134,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090515,2009-05-15 00:00:00.000,6,"Friday","Viernes","Vendredi",15,135,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090516,2009-05-16 00:00:00.000,7,"Saturday","Sábado","Samedi",16,136,20,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090517,2009-05-17 00:00:00.000,1,"Sunday","Domingo","Dimanche",17,137,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090518,2009-05-18 00:00:00.000,2,"Monday","Lunes","Lundi",18,138,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090519,2009-05-19 00:00:00.000,3,"Tuesday","Martes","Mardi",19,139,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090520,2009-05-20 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",20,140,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090521,2009-05-21 00:00:00.000,5,"Thursday","Jueves","Jeudi",21,141,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090522,2009-05-22 00:00:00.000,6,"Friday","Viernes","Vendredi",22,142,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090523,2009-05-23 00:00:00.000,7,"Saturday","Sábado","Samedi",23,143,21,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090524,2009-05-24 00:00:00.000,1,"Sunday","Domingo","Dimanche",24,144,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090525,2009-05-25 00:00:00.000,2,"Monday","Lunes","Lundi",25,145,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090526,2009-05-26 00:00:00.000,3,"Tuesday","Martes","Mardi",26,146,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090527,2009-05-27 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",27,147,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090528,2009-05-28 00:00:00.000,5,"Thursday","Jueves","Jeudi",28,148,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090529,2009-05-29 00:00:00.000,6,"Friday","Viernes","Vendredi",29,149,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090530,2009-05-30 00:00:00.000,7,"Saturday","Sábado","Samedi",30,150,22,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20090531,2009-05-31 00:00:00.000,1,"Sunday","Domingo","Dimanche",31,151,23,"May","Mayo","Mai",5,2,2009,1,4,2009,2,"05-2009","05","05"
20100501,2010-05-01 00:00:00.000,7,"Saturday","Sábado","Samedi",1,121,18,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100502,2010-05-02 00:00:00.000,1,"Sunday","Domingo","Dimanche",2,122,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100503,2010-05-03 00:00:00.000,2,"Monday","Lunes","Lundi",3,123,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100504,2010-05-04 00:00:00.000,3,"Tuesday","Martes","Mardi",4,124,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100505,2010-05-05 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",5,125,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100506,2010-05-06 00:00:00.000,5,"Thursday","Jueves","Jeudi",6,126,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100507,2010-05-07 00:00:00.000,6,"Friday","Viernes","Vendredi",7,127,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100508,2010-05-08 00:00:00.000,7,"Saturday","Sábado","Samedi",8,128,19,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100509,2010-05-09 00:00:00.000,1,"Sunday","Domingo","Dimanche",9,129,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100510,2010-05-10 00:00:00.000,2,"Monday","Lunes","Lundi",10,130,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100511,2010-05-11 00:00:00.000,3,"Tuesday","Martes","Mardi",11,131,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100512,2010-05-12 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",12,132,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100513,2010-05-13 00:00:00.000,5,"Thursday","Jueves","Jeudi",13,133,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100514,2010-05-14 00:00:00.000,6,"Friday","Viernes","Vendredi",14,134,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
20100515,2010-05-15 00:00:00.000,7,"Saturday","Sábado","Samedi",15,135,20,"May","Mayo","Mai",5,2,2010,1,4,2010,2,"05-2010","05","05"
