Date,Year Number,Year,Year Quarter Number,Year Quarter,Year Month Number,Year Month,Month Number,Month,Day of Week Number,Day of Week,Working Day
2009-04-02 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",5,"Thursday","WorkDay"
2009-04-09 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",5,"Thursday","WorkDay"
2009-04-16 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",5,"Thursday","WorkDay"
2009-04-23 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",5,"Thursday","WorkDay"
2009-04-30 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",5,"Thursday","WorkDay"
2009-05-07 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",5,"Thursday","WorkDay"
2009-05-14 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",5,"Thursday","WorkDay"
2009-05-21 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",5,"Thursday","WorkDay"
2009-05-28 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",5,"Thursday","WorkDay"
2009-06-04 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",5,"Thursday","WorkDay"
2009-06-11 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",5,"Thursday","WorkDay"
2009-06-18 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",5,"Thursday","WorkDay"
2009-06-25 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",5,"Thursday","WorkDay"
2009-07-02 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",5,"Thursday","WorkDay"
2009-07-09 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",5,"Thursday","WorkDay"
2009-07-16 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",5,"Thursday","WorkDay"
2009-07-23 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",5,"Thursday","WorkDay"
2009-07-30 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",5,"Thursday","WorkDay"
2009-08-06 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",5,"Thursday","WorkDay"
2009-08-13 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",5,"Thursday","WorkDay"
2009-08-20 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",5,"Thursday","WorkDay"
2009-08-27 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",5,"Thursday","WorkDay"
2009-09-03 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",5,"Thursday","WorkDay"
2009-09-10 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",5,"Thursday","WorkDay"
2009-09-17 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",5,"Thursday","WorkDay"
2009-09-24 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",5,"Thursday","WorkDay"
2009-10-01 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",5,"Thursday","WorkDay"
2009-10-08 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",5,"Thursday","WorkDay"
2009-10-15 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",5,"Thursday","WorkDay"
2009-10-22 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",5,"Thursday","WorkDay"
2009-10-29 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",5,"Thursday","WorkDay"
2009-11-05 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday","WorkDay"
2009-11-12 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday","WorkDay"
2009-11-19 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday","WorkDay"
2009-11-26 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday","WorkDay"
2009-12-03 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",5,"Thursday","WorkDay"
2009-12-10 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",5,"Thursday","WorkDay"
2009-12-17 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",5,"Thursday","WorkDay"
2009-12-24 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",5,"Thursday","WorkDay"
2009-12-31 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",5,"Thursday","WorkDay"
2010-01-07 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",5,"Thursday","WorkDay"
2010-01-14 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",5,"Thursday","WorkDay"
2010-01-21 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",5,"Thursday","WorkDay"
2010-01-28 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",5,"Thursday","WorkDay"
2010-02-04 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",5,"Thursday","WorkDay"
2010-02-11 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",5,"Thursday","WorkDay"
2010-02-18 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",5,"Thursday","WorkDay"
2010-02-25 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",5,"Thursday","WorkDay"
2010-03-04 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday","WorkDay"
2010-03-11 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday","WorkDay"
2010-03-18 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday","WorkDay"
2010-03-25 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday","WorkDay"
2010-04-01 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",5,"Thursday","WorkDay"
2010-04-08 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",5,"Thursday","WorkDay"
2010-04-15 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",5,"Thursday","WorkDay"
2010-04-22 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",5,"Thursday","WorkDay"
2010-04-29 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",5,"Thursday","WorkDay"
2010-05-06 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",5,"Thursday","WorkDay"
2010-05-13 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",5,"Thursday","WorkDay"
2010-05-20 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",5,"Thursday","WorkDay"
2010-05-27 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",5,"Thursday","WorkDay"
2010-06-03 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",5,"Thursday","WorkDay"
2010-06-10 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",5,"Thursday","WorkDay"
2010-06-17 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",5,"Thursday","WorkDay"
2010-06-24 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",5,"Thursday","WorkDay"
2010-07-01 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",5,"Thursday","WorkDay"
2010-07-08 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",5,"Thursday","WorkDay"
2010-07-15 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",5,"Thursday","WorkDay"
2010-07-22 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",5,"Thursday","WorkDay"
2010-07-29 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",5,"Thursday","WorkDay"
2010-08-05 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday","WorkDay"
2010-08-12 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday","WorkDay"
2010-08-19 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday","WorkDay"
2010-08-26 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday","WorkDay"
2010-09-02 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",5,"Thursday","WorkDay"
2010-09-09 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",5,"Thursday","WorkDay"
2010-09-16 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",5,"Thursday","WorkDay"
2010-09-23 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",5,"Thursday","WorkDay"
2010-09-30 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",5,"Thursday","WorkDay"
2010-10-07 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",5,"Thursday","WorkDay"
2010-10-14 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",5,"Thursday","WorkDay"
2010-10-21 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",5,"Thursday","WorkDay"
2010-10-28 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",5,"Thursday","WorkDay"
2010-11-04 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",5,"Thursday","WorkDay"
2010-11-11 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",5,"Thursday","WorkDay"
2010-11-18 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",5,"Thursday","WorkDay"
2010-11-25 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",5,"Thursday","WorkDay"
2010-12-02 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",5,"Thursday","WorkDay"
2010-12-09 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",5,"Thursday","WorkDay"
2010-12-16 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",5,"Thursday","WorkDay"
2010-12-23 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",5,"Thursday","WorkDay"
2010-12-30 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",5,"Thursday","WorkDay"
2011-01-06 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",5,"Thursday","WorkDay"
2011-01-13 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",5,"Thursday","WorkDay"
2011-01-20 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",5,"Thursday","WorkDay"
2011-01-27 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",5,"Thursday","WorkDay"
2011-02-03 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",5,"Thursday","WorkDay"
2011-02-10 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",5,"Thursday","WorkDay"
2011-02-17 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",5,"Thursday","WorkDay"
2011-02-24 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",5,"Thursday","WorkDay"
2011-03-03 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday","WorkDay"
2011-03-10 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday","WorkDay"
2011-03-17 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday","WorkDay"
2011-03-24 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday","WorkDay"
2011-03-31 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday","WorkDay"
2011-04-07 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",5,"Thursday","WorkDay"
2011-04-14 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",5,"Thursday","WorkDay"
2011-04-21 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",5,"Thursday","WorkDay"
2011-04-28 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",5,"Thursday","WorkDay"
2011-05-05 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",5,"Thursday","WorkDay"
2011-05-12 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",5,"Thursday","WorkDay"
2011-05-19 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",5,"Thursday","WorkDay"
2011-05-26 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",5,"Thursday","WorkDay"
2011-06-02 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",5,"Thursday","WorkDay"
2011-06-09 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",5,"Thursday","WorkDay"
2011-06-16 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",5,"Thursday","WorkDay"
2011-06-23 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",5,"Thursday","WorkDay"
2011-06-30 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",5,"Thursday","WorkDay"
2011-07-07 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",5,"Thursday","WorkDay"
2011-07-14 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",5,"Thursday","WorkDay"
2011-07-21 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",5,"Thursday","WorkDay"
2011-07-28 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",5,"Thursday","WorkDay"
2011-08-04 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday","WorkDay"
2011-08-11 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday","WorkDay"
2011-08-18 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday","WorkDay"
2011-08-25 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday","WorkDay"
2011-09-01 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",5,"Thursday","WorkDay"
2011-09-08 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",5,"Thursday","WorkDay"
2011-09-15 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",5,"Thursday","WorkDay"
2011-09-22 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",5,"Thursday","WorkDay"
2011-09-29 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",5,"Thursday","WorkDay"
2011-10-06 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",5,"Thursday","WorkDay"
2011-10-13 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",5,"Thursday","WorkDay"
2011-10-20 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",5,"Thursday","WorkDay"
2011-10-27 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",5,"Thursday","WorkDay"
2011-11-03 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",5,"Thursday","WorkDay"
2011-11-10 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",5,"Thursday","WorkDay"
2011-11-17 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",5,"Thursday","WorkDay"
2011-11-24 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",5,"Thursday","WorkDay"
2011-12-01 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",5,"Thursday","WorkDay"
2011-12-08 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",5,"Thursday","WorkDay"
2011-12-15 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",5,"Thursday","WorkDay"
2011-12-22 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",5,"Thursday","WorkDay"
2011-12-29 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",5,"Thursday","WorkDay"
2005-01-07 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",6,"Friday","WorkDay"
2005-01-14 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",6,"Friday","WorkDay"
2005-01-21 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",6,"Friday","WorkDay"
2005-01-28 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",6,"Friday","WorkDay"
2005-02-04 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",6,"Friday","WorkDay"
2005-02-11 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",6,"Friday","WorkDay"
2005-02-18 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",6,"Friday","WorkDay"
2005-02-25 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",6,"Friday","WorkDay"
2005-03-04 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",6,"Friday","WorkDay"
2005-03-11 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",6,"Friday","WorkDay"
2005-03-18 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",6,"Friday","WorkDay"
2005-03-25 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",6,"Friday","WorkDay"
2005-04-01 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",6,"Friday","WorkDay"
2005-04-08 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",6,"Friday","WorkDay"
2005-04-15 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",6,"Friday","WorkDay"
2005-04-22 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",6,"Friday","WorkDay"
2005-04-29 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",6,"Friday","WorkDay"
2005-05-06 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",6,"Friday","WorkDay"
2005-05-13 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",6,"Friday","WorkDay"
2005-05-20 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",6,"Friday","WorkDay"
2005-05-27 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",6,"Friday","WorkDay"
2005-06-03 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",6,"Friday","WorkDay"
2005-06-10 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",6,"Friday","WorkDay"
2005-06-17 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",6,"Friday","WorkDay"
2005-06-24 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",6,"Friday","WorkDay"
2005-07-01 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",6,"Friday","WorkDay"
2005-07-08 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",6,"Friday","WorkDay"
2005-07-15 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",6,"Friday","WorkDay"
2005-07-22 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",6,"Friday","WorkDay"
2005-07-29 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",6,"Friday","WorkDay"
2005-08-05 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",6,"Friday","WorkDay"
2005-08-12 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",6,"Friday","WorkDay"
2005-08-19 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",6,"Friday","WorkDay"
2005-08-26 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",6,"Friday","WorkDay"
2005-09-02 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday","WorkDay"
2005-09-09 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday","WorkDay"
2005-09-16 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday","WorkDay"
2005-09-23 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday","WorkDay"
2005-09-30 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday","WorkDay"
2005-10-07 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",6,"Friday","WorkDay"
2005-10-14 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",6,"Friday","WorkDay"
2005-10-21 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",6,"Friday","WorkDay"
2005-10-28 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",6,"Friday","WorkDay"
2005-11-04 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday","WorkDay"
2005-11-11 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday","WorkDay"
2005-11-18 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday","WorkDay"
2005-11-25 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday","WorkDay"
