Date,Year,Quarter of Year,Month of Year,Day of Month,Date International,Month Name,Month & Year,Quarter & Year,Day in Week,Day Name,WeekEnding,Week Number,Month Year Sort,Quarter Year Sort,Short Year,Financial Year,Quarter
2021-12-09 00:00:00.000,"2021",4,12,9,20211209,"December","Dec 2021","Q4 2021",3,"Thursday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22","Q4"
2021-12-10 00:00:00.000,"2021",4,12,10,20211210,"December","Dec 2021","Q4 2021",4,"Friday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22","Q4"
2021-12-11 00:00:00.000,"2021",4,12,11,20211211,"December","Dec 2021","Q4 2021",5,"Saturday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22","Q4"
2021-12-12 00:00:00.000,"2021",4,12,12,20211212,"December","Dec 2021","Q4 2021",6,"Sunday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22","Q4"
2021-12-13 00:00:00.000,"2021",4,12,13,20211213,"December","Dec 2021","Q4 2021",0,"Monday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-14 00:00:00.000,"2021",4,12,14,20211214,"December","Dec 2021","Q4 2021",1,"Tuesday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-15 00:00:00.000,"2021",4,12,15,20211215,"December","Dec 2021","Q4 2021",2,"Wednesday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-16 00:00:00.000,"2021",4,12,16,20211216,"December","Dec 2021","Q4 2021",3,"Thursday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-17 00:00:00.000,"2021",4,12,17,20211217,"December","Dec 2021","Q4 2021",4,"Friday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-18 00:00:00.000,"2021",4,12,18,20211218,"December","Dec 2021","Q4 2021",5,"Saturday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-19 00:00:00.000,"2021",4,12,19,20211219,"December","Dec 2021","Q4 2021",6,"Sunday",2021-12-19 00:00:00.000,51,20211200,20210400,"21","FY22","Q4"
2021-12-20 00:00:00.000,"2021",4,12,20,20211220,"December","Dec 2021","Q4 2021",0,"Monday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-21 00:00:00.000,"2021",4,12,21,20211221,"December","Dec 2021","Q4 2021",1,"Tuesday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-22 00:00:00.000,"2021",4,12,22,20211222,"December","Dec 2021","Q4 2021",2,"Wednesday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-23 00:00:00.000,"2021",4,12,23,20211223,"December","Dec 2021","Q4 2021",3,"Thursday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-24 00:00:00.000,"2021",4,12,24,20211224,"December","Dec 2021","Q4 2021",4,"Friday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-25 00:00:00.000,"2021",4,12,25,20211225,"December","Dec 2021","Q4 2021",5,"Saturday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-26 00:00:00.000,"2021",4,12,26,20211226,"December","Dec 2021","Q4 2021",6,"Sunday",2021-12-26 00:00:00.000,52,20211200,20210400,"21","FY22","Q4"
2021-12-27 00:00:00.000,"2021",4,12,27,20211227,"December","Dec 2021","Q4 2021",0,"Monday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22","Q4"
2021-12-28 00:00:00.000,"2021",4,12,28,20211228,"December","Dec 2021","Q4 2021",1,"Tuesday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22","Q4"
2021-12-29 00:00:00.000,"2021",4,12,29,20211229,"December","Dec 2021","Q4 2021",2,"Wednesday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22","Q4"
2021-12-30 00:00:00.000,"2021",4,12,30,20211230,"December","Dec 2021","Q4 2021",3,"Thursday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22","Q4"
2021-12-31 00:00:00.000,"2021",4,12,31,20211231,"December","Dec 2021","Q4 2021",4,"Friday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22","Q4"
2022-12-01 00:00:00.000,"2022",4,12,1,20221201,"December","Dec 2022","Q4 2022",3,"Thursday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23","Q4"
2022-12-02 00:00:00.000,"2022",4,12,2,20221202,"December","Dec 2022","Q4 2022",4,"Friday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23","Q4"
2022-12-03 00:00:00.000,"2022",4,12,3,20221203,"December","Dec 2022","Q4 2022",5,"Saturday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23","Q4"
2022-12-04 00:00:00.000,"2022",4,12,4,20221204,"December","Dec 2022","Q4 2022",6,"Sunday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23","Q4"
2022-12-05 00:00:00.000,"2022",4,12,5,20221205,"December","Dec 2022","Q4 2022",0,"Monday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-06 00:00:00.000,"2022",4,12,6,20221206,"December","Dec 2022","Q4 2022",1,"Tuesday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-07 00:00:00.000,"2022",4,12,7,20221207,"December","Dec 2022","Q4 2022",2,"Wednesday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-08 00:00:00.000,"2022",4,12,8,20221208,"December","Dec 2022","Q4 2022",3,"Thursday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-09 00:00:00.000,"2022",4,12,9,20221209,"December","Dec 2022","Q4 2022",4,"Friday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-10 00:00:00.000,"2022",4,12,10,20221210,"December","Dec 2022","Q4 2022",5,"Saturday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-11 00:00:00.000,"2022",4,12,11,20221211,"December","Dec 2022","Q4 2022",6,"Sunday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23","Q4"
2022-12-12 00:00:00.000,"2022",4,12,12,20221212,"December","Dec 2022","Q4 2022",0,"Monday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-13 00:00:00.000,"2022",4,12,13,20221213,"December","Dec 2022","Q4 2022",1,"Tuesday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-14 00:00:00.000,"2022",4,12,14,20221214,"December","Dec 2022","Q4 2022",2,"Wednesday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-15 00:00:00.000,"2022",4,12,15,20221215,"December","Dec 2022","Q4 2022",3,"Thursday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-16 00:00:00.000,"2022",4,12,16,20221216,"December","Dec 2022","Q4 2022",4,"Friday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-17 00:00:00.000,"2022",4,12,17,20221217,"December","Dec 2022","Q4 2022",5,"Saturday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-18 00:00:00.000,"2022",4,12,18,20221218,"December","Dec 2022","Q4 2022",6,"Sunday",2022-12-18 00:00:00.000,51,20221200,20220400,"22","FY23","Q4"
2022-12-19 00:00:00.000,"2022",4,12,19,20221219,"December","Dec 2022","Q4 2022",0,"Monday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-20 00:00:00.000,"2022",4,12,20,20221220,"December","Dec 2022","Q4 2022",1,"Tuesday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-21 00:00:00.000,"2022",4,12,21,20221221,"December","Dec 2022","Q4 2022",2,"Wednesday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-22 00:00:00.000,"2022",4,12,22,20221222,"December","Dec 2022","Q4 2022",3,"Thursday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-23 00:00:00.000,"2022",4,12,23,20221223,"December","Dec 2022","Q4 2022",4,"Friday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-24 00:00:00.000,"2022",4,12,24,20221224,"December","Dec 2022","Q4 2022",5,"Saturday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-25 00:00:00.000,"2022",4,12,25,20221225,"December","Dec 2022","Q4 2022",6,"Sunday",2022-12-25 00:00:00.000,52,20221200,20220400,"22","FY23","Q4"
2022-12-26 00:00:00.000,"2022",4,12,26,20221226,"December","Dec 2022","Q4 2022",0,"Monday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2022-12-27 00:00:00.000,"2022",4,12,27,20221227,"December","Dec 2022","Q4 2022",1,"Tuesday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2022-12-28 00:00:00.000,"2022",4,12,28,20221228,"December","Dec 2022","Q4 2022",2,"Wednesday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2022-12-29 00:00:00.000,"2022",4,12,29,20221229,"December","Dec 2022","Q4 2022",3,"Thursday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2022-12-30 00:00:00.000,"2022",4,12,30,20221230,"December","Dec 2022","Q4 2022",4,"Friday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2022-12-31 00:00:00.000,"2022",4,12,31,20221231,"December","Dec 2022","Q4 2022",5,"Saturday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23","Q4"
2023-12-01 00:00:00.000,"2023",4,12,1,20231201,"December","Dec 2023","Q4 2023",4,"Friday",2023-12-03 00:00:00.000,49,20231200,20230400,"23","FY24","Q4"
2023-12-02 00:00:00.000,"2023",4,12,2,20231202,"December","Dec 2023","Q4 2023",5,"Saturday",2023-12-03 00:00:00.000,49,20231200,20230400,"23","FY24","Q4"
2023-12-03 00:00:00.000,"2023",4,12,3,20231203,"December","Dec 2023","Q4 2023",6,"Sunday",2023-12-03 00:00:00.000,49,20231200,20230400,"23","FY24","Q4"
2023-12-04 00:00:00.000,"2023",4,12,4,20231204,"December","Dec 2023","Q4 2023",0,"Monday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-05 00:00:00.000,"2023",4,12,5,20231205,"December","Dec 2023","Q4 2023",1,"Tuesday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-06 00:00:00.000,"2023",4,12,6,20231206,"December","Dec 2023","Q4 2023",2,"Wednesday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-07 00:00:00.000,"2023",4,12,7,20231207,"December","Dec 2023","Q4 2023",3,"Thursday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-08 00:00:00.000,"2023",4,12,8,20231208,"December","Dec 2023","Q4 2023",4,"Friday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-09 00:00:00.000,"2023",4,12,9,20231209,"December","Dec 2023","Q4 2023",5,"Saturday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-10 00:00:00.000,"2023",4,12,10,20231210,"December","Dec 2023","Q4 2023",6,"Sunday",2023-12-10 00:00:00.000,50,20231200,20230400,"23","FY24","Q4"
2023-12-11 00:00:00.000,"2023",4,12,11,20231211,"December","Dec 2023","Q4 2023",0,"Monday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-12 00:00:00.000,"2023",4,12,12,20231212,"December","Dec 2023","Q4 2023",1,"Tuesday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-13 00:00:00.000,"2023",4,12,13,20231213,"December","Dec 2023","Q4 2023",2,"Wednesday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-14 00:00:00.000,"2023",4,12,14,20231214,"December","Dec 2023","Q4 2023",3,"Thursday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-15 00:00:00.000,"2023",4,12,15,20231215,"December","Dec 2023","Q4 2023",4,"Friday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-16 00:00:00.000,"2023",4,12,16,20231216,"December","Dec 2023","Q4 2023",5,"Saturday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-17 00:00:00.000,"2023",4,12,17,20231217,"December","Dec 2023","Q4 2023",6,"Sunday",2023-12-17 00:00:00.000,51,20231200,20230400,"23","FY24","Q4"
2023-12-18 00:00:00.000,"2023",4,12,18,20231218,"December","Dec 2023","Q4 2023",0,"Monday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-19 00:00:00.000,"2023",4,12,19,20231219,"December","Dec 2023","Q4 2023",1,"Tuesday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-20 00:00:00.000,"2023",4,12,20,20231220,"December","Dec 2023","Q4 2023",2,"Wednesday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-21 00:00:00.000,"2023",4,12,21,20231221,"December","Dec 2023","Q4 2023",3,"Thursday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-22 00:00:00.000,"2023",4,12,22,20231222,"December","Dec 2023","Q4 2023",4,"Friday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-23 00:00:00.000,"2023",4,12,23,20231223,"December","Dec 2023","Q4 2023",5,"Saturday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-24 00:00:00.000,"2023",4,12,24,20231224,"December","Dec 2023","Q4 2023",6,"Sunday",2023-12-24 00:00:00.000,52,20231200,20230400,"23","FY24","Q4"
2023-12-25 00:00:00.000,"2023",4,12,25,20231225,"December","Dec 2023","Q4 2023",0,"Monday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-26 00:00:00.000,"2023",4,12,26,20231226,"December","Dec 2023","Q4 2023",1,"Tuesday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-27 00:00:00.000,"2023",4,12,27,20231227,"December","Dec 2023","Q4 2023",2,"Wednesday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-28 00:00:00.000,"2023",4,12,28,20231228,"December","Dec 2023","Q4 2023",3,"Thursday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-29 00:00:00.000,"2023",4,12,29,20231229,"December","Dec 2023","Q4 2023",4,"Friday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-30 00:00:00.000,"2023",4,12,30,20231230,"December","Dec 2023","Q4 2023",5,"Saturday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2023-12-31 00:00:00.000,"2023",4,12,31,20231231,"December","Dec 2023","Q4 2023",6,"Sunday",2023-12-31 00:00:00.000,53,20231200,20230400,"23","FY24","Q4"
2024-12-01 00:00:00.000,"2024",4,12,1,20241201,"December","Dec 2024","Q4 2024",6,"Sunday",2024-12-01 00:00:00.000,48,20241200,20240400,"24","FY25","Q4"
2024-12-02 00:00:00.000,"2024",4,12,2,20241202,"December","Dec 2024","Q4 2024",0,"Monday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-03 00:00:00.000,"2024",4,12,3,20241203,"December","Dec 2024","Q4 2024",1,"Tuesday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-04 00:00:00.000,"2024",4,12,4,20241204,"December","Dec 2024","Q4 2024",2,"Wednesday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-05 00:00:00.000,"2024",4,12,5,20241205,"December","Dec 2024","Q4 2024",3,"Thursday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-06 00:00:00.000,"2024",4,12,6,20241206,"December","Dec 2024","Q4 2024",4,"Friday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-07 00:00:00.000,"2024",4,12,7,20241207,"December","Dec 2024","Q4 2024",5,"Saturday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-08 00:00:00.000,"2024",4,12,8,20241208,"December","Dec 2024","Q4 2024",6,"Sunday",2024-12-08 00:00:00.000,49,20241200,20240400,"24","FY25","Q4"
2024-12-09 00:00:00.000,"2024",4,12,9,20241209,"December","Dec 2024","Q4 2024",0,"Monday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-10 00:00:00.000,"2024",4,12,10,20241210,"December","Dec 2024","Q4 2024",1,"Tuesday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-11 00:00:00.000,"2024",4,12,11,20241211,"December","Dec 2024","Q4 2024",2,"Wednesday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-12 00:00:00.000,"2024",4,12,12,20241212,"December","Dec 2024","Q4 2024",3,"Thursday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-13 00:00:00.000,"2024",4,12,13,20241213,"December","Dec 2024","Q4 2024",4,"Friday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-14 00:00:00.000,"2024",4,12,14,20241214,"December","Dec 2024","Q4 2024",5,"Saturday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-15 00:00:00.000,"2024",4,12,15,20241215,"December","Dec 2024","Q4 2024",6,"Sunday",2024-12-15 00:00:00.000,50,20241200,20240400,"24","FY25","Q4"
2024-12-16 00:00:00.000,"2024",4,12,16,20241216,"December","Dec 2024","Q4 2024",0,"Monday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-17 00:00:00.000,"2024",4,12,17,20241217,"December","Dec 2024","Q4 2024",1,"Tuesday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-18 00:00:00.000,"2024",4,12,18,20241218,"December","Dec 2024","Q4 2024",2,"Wednesday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-19 00:00:00.000,"2024",4,12,19,20241219,"December","Dec 2024","Q4 2024",3,"Thursday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-20 00:00:00.000,"2024",4,12,20,20241220,"December","Dec 2024","Q4 2024",4,"Friday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-21 00:00:00.000,"2024",4,12,21,20241221,"December","Dec 2024","Q4 2024",5,"Saturday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-22 00:00:00.000,"2024",4,12,22,20241222,"December","Dec 2024","Q4 2024",6,"Sunday",2024-12-22 00:00:00.000,51,20241200,20240400,"24","FY25","Q4"
2024-12-23 00:00:00.000,"2024",4,12,23,20241223,"December","Dec 2024","Q4 2024",0,"Monday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-24 00:00:00.000,"2024",4,12,24,20241224,"December","Dec 2024","Q4 2024",1,"Tuesday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-25 00:00:00.000,"2024",4,12,25,20241225,"December","Dec 2024","Q4 2024",2,"Wednesday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-26 00:00:00.000,"2024",4,12,26,20241226,"December","Dec 2024","Q4 2024",3,"Thursday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-27 00:00:00.000,"2024",4,12,27,20241227,"December","Dec 2024","Q4 2024",4,"Friday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-28 00:00:00.000,"2024",4,12,28,20241228,"December","Dec 2024","Q4 2024",5,"Saturday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-29 00:00:00.000,"2024",4,12,29,20241229,"December","Dec 2024","Q4 2024",6,"Sunday",2024-12-29 00:00:00.000,52,20241200,20240400,"24","FY25","Q4"
2024-12-30 00:00:00.000,"2024",4,12,30,20241230,"December","Dec 2024","Q4 2024",0,"Monday",2025-01-05 00:00:00.000,53,20241200,20240400,"24","FY25","Q4"
2024-12-31 00:00:00.000,"2024",4,12,31,20241231,"December","Dec 2024","Q4 2024",1,"Tuesday",2025-01-05 00:00:00.000,53,20241200,20240400,"24","FY25","Q4"
2025-12-01 00:00:00.000,"2025",4,12,1,20251201,"December","Dec 2025","Q4 2025",0,"Monday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-02 00:00:00.000,"2025",4,12,2,20251202,"December","Dec 2025","Q4 2025",1,"Tuesday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-03 00:00:00.000,"2025",4,12,3,20251203,"December","Dec 2025","Q4 2025",2,"Wednesday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-04 00:00:00.000,"2025",4,12,4,20251204,"December","Dec 2025","Q4 2025",3,"Thursday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-05 00:00:00.000,"2025",4,12,5,20251205,"December","Dec 2025","Q4 2025",4,"Friday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-06 00:00:00.000,"2025",4,12,6,20251206,"December","Dec 2025","Q4 2025",5,"Saturday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-07 00:00:00.000,"2025",4,12,7,20251207,"December","Dec 2025","Q4 2025",6,"Sunday",2025-12-07 00:00:00.000,49,20251200,20250400,"25","FY26","Q4"
2025-12-08 00:00:00.000,"2025",4,12,8,20251208,"December","Dec 2025","Q4 2025",0,"Monday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-09 00:00:00.000,"2025",4,12,9,20251209,"December","Dec 2025","Q4 2025",1,"Tuesday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-10 00:00:00.000,"2025",4,12,10,20251210,"December","Dec 2025","Q4 2025",2,"Wednesday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-11 00:00:00.000,"2025",4,12,11,20251211,"December","Dec 2025","Q4 2025",3,"Thursday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-12 00:00:00.000,"2025",4,12,12,20251212,"December","Dec 2025","Q4 2025",4,"Friday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-13 00:00:00.000,"2025",4,12,13,20251213,"December","Dec 2025","Q4 2025",5,"Saturday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-14 00:00:00.000,"2025",4,12,14,20251214,"December","Dec 2025","Q4 2025",6,"Sunday",2025-12-14 00:00:00.000,50,20251200,20250400,"25","FY26","Q4"
2025-12-15 00:00:00.000,"2025",4,12,15,20251215,"December","Dec 2025","Q4 2025",0,"Monday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-16 00:00:00.000,"2025",4,12,16,20251216,"December","Dec 2025","Q4 2025",1,"Tuesday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-17 00:00:00.000,"2025",4,12,17,20251217,"December","Dec 2025","Q4 2025",2,"Wednesday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-18 00:00:00.000,"2025",4,12,18,20251218,"December","Dec 2025","Q4 2025",3,"Thursday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-19 00:00:00.000,"2025",4,12,19,20251219,"December","Dec 2025","Q4 2025",4,"Friday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-20 00:00:00.000,"2025",4,12,20,20251220,"December","Dec 2025","Q4 2025",5,"Saturday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-21 00:00:00.000,"2025",4,12,21,20251221,"December","Dec 2025","Q4 2025",6,"Sunday",2025-12-21 00:00:00.000,51,20251200,20250400,"25","FY26","Q4"
2025-12-22 00:00:00.000,"2025",4,12,22,20251222,"December","Dec 2025","Q4 2025",0,"Monday",2025-12-28 00:00:00.000,52,20251200,20250400,"25","FY26","Q4"
2025-12-23 00:00:00.000,"2025",4,12,23,20251223,"December","Dec 2025","Q4 2025",1,"Tuesday",2025-12-28 00:00:00.000,52,20251200,20250400,"25","FY26","Q4"
