ticket_nmbr,STATUS,change_date,TIME_IN_STATUS_HRS
"IN10274002","RESOLVED","",0
"IN10274004","RESOLVED","",0
"IN10274005","RESOLVED","",0
"IN10274008","RESOLVED","",0
"IN10274016","RESOLVED","",0
"IN10274022","RESOLVED","",0
"IN10274023","RESOLVED","",0
"IN10274027","RESOLVED","",0
"IN10274033","RESOLVED","",0
"IN10274036","RESOLVED","",0
"IN10274037","RESOLVED","",0
"IN10274042","RESOLVED","",0
"IN10274047","RESOLVED","",0
"IN10274055","RESOLVED","",0
"IN10274059","RESOLVED","",0
"IN10274069","RESOLVED","",0
"IN10274072","RESOLVED","",0
"IN10274074","RESOLVED","",0
"IN10274079","RESOLVED","",0
"IN10274081","RESOLVED","",0
"IN10274089","RESOLVED","",0
"IN10274110","RESOLVED","",0
"IN10274114","RESOLVED","",0
"IN10274118","RESOLVED","",0
"IN10274141","RESOLVED","",0
"IN10274143","RESOLVED","",0
"IN10274145","RESOLVED","",0
"IN10274154","RESOLVED","",0
"IN10274156","RESOLVED","",0
"IN10274163","RESOLVED","",0
"IN10274167","RESOLVED","",0
"IN10274172","RESOLVED","",0
"IN10274184","RESOLVED","",0
"IN10274187","RESOLVED","",0
"IN10274206","RESOLVED","",0
"IN10274210","RESOLVED","",0
"IN10274215","RESOLVED","",0
"IN10274216","RESOLVED","",0
"IN10274218","RESOLVED","",0
"IN10274219","RESOLVED","",0
"IN10274223","RESOLVED","",0
"IN10274226","RESOLVED","",0
"IN10274227","RESOLVED","",0
"IN10274230","RESOLVED","",0
"IN10274235","RESOLVED","",0
"IN10274237","RESOLVED","",0
"IN10274240","RESOLVED","",0
"IN10274266","RESOLVED","",0
"IN10274271","RESOLVED","",0
"IN10274272","RESOLVED","",0
"IN10274274","RESOLVED","",0
"IN10274277","RESOLVED","",0
"IN10274279","RESOLVED","",0
"IN10274287","RESOLVED","",0
"IN10274293","RESOLVED","",0
"IN10274295","RESOLVED","",0
"IN10274302","RESOLVED","",0
"IN10274313","RESOLVED","",0
"IN10274317","RESOLVED","",0
"IN10274318","RESOLVED","",0
"IN10274320","RESOLVED","",0
"IN10274325","RESOLVED","",0
"IN10274327","RESOLVED","",0
"IN10274354","RESOLVED","",0
"IN10274363","RESOLVED","",0
"IN10274387","RESOLVED","",0
"IN10274393","RESOLVED","",0
"IN10274404","RESOLVED","",0
"IN10274407","RESOLVED","",0
"IN10274411","RESOLVED","",0
"IN10274416","RESOLVED","",0
"IN10274417","RESOLVED","",0
"IN10274419","RESOLVED","",0
"IN10274421","RESOLVED","",0
"IN10274427","RESOLVED","",0
"IN10274434","RESOLVED","",0
"IN10274436","RESOLVED","",0
"IN10274437","RESOLVED","",0
"IN10274441","RESOLVED","",0
"IN10274443","RESOLVED","",0
"IN10274444","RESOLVED","",0
"IN10274450","RESOLVED","",0
"IN10274454","RESOLVED","",0
"IN10274474","RESOLVED","",0
"IN10274478","RESOLVED","",0
"IN10274484","RESOLVED","",0
"IN10274485","RESOLVED","",0
"IN10274488","RESOLVED","",0
"IN10274496","RESOLVED","",0
"IN10274499","RESOLVED","",0
"IN10274501","RESOLVED","",0
"IN10274507","RESOLVED","",0
"IN10274540","RESOLVED","",0
"IN10274553","RESOLVED","",0
"IN10274554","RESOLVED","",0
"IN10274557","RESOLVED","",0
"IN10274562","RESOLVED","",0
"IN10274587","RESOLVED","",0
"IN10274601","RESOLVED","",0
"IN10274608","RESOLVED","",0
"IN10274616","RESOLVED","",0
"IN10274624","RESOLVED","",0
"IN10274638","RESOLVED","",0
"IN10274644","RESOLVED","",0
"IN10274654","RESOLVED","",0
"IN10274655","RESOLVED","",0
"IN10274662","RESOLVED","",0
"IN10274673","RESOLVED","",0
"IN10274674","RESOLVED","",0
"IN10274677","RESOLVED","",0
"IN10274680","RESOLVED","",0
"IN10274682","RESOLVED","",0
"IN10274689","RESOLVED","",0
"IN10274690","RESOLVED","",0
"IN10274693","RESOLVED","",0
"IN10274728","RESOLVED","",0
"IN10274730","RESOLVED","",0
"IN10274735","RESOLVED","",0
"IN10274743","RESOLVED","",0
"IN10274755","RESOLVED","",0
"IN10274759","RESOLVED","",0
"IN10274761","RESOLVED","",0
"IN10274764","RESOLVED","",0
"IN10274776","RESOLVED","",0
"IN10274777","RESOLVED","",0
"IN10274783","RESOLVED","",0
"IN10274803","RESOLVED","",0
"IN10274818","RESOLVED","",0
"IN10274824","RESOLVED","",0
"IN10274828","RESOLVED","",0
"IN10274860","RESOLVED","",0
"IN10274865","RESOLVED","",0
"IN10274880","RESOLVED","",0
"IN10274883","RESOLVED","",0
"IN10274888","RESOLVED","",0
"IN10274939","RESOLVED","",0
"IN10274940","RESOLVED","",0
"IN10274941","RESOLVED","",0
"IN10274942","RESOLVED","",0
"IN10274943","RESOLVED","",0
"IN10274944","RESOLVED","",0
"IN10274945","RESOLVED","",0
"IN10274946","RESOLVED","",0
"IN10274947","RESOLVED","",0
"IN10274948","RESOLVED","",0
"IN10274950","RESOLVED","",0
"IN10274951","RESOLVED","",0
"IN10274952","RESOLVED","",0
"IN10274953","RESOLVED","",0
"IN10274954","RESOLVED","",0
"IN10274955","RESOLVED","",0
"IN10274956","RESOLVED","",0
"IN10274957","RESOLVED","",0
"IN10274958","RESOLVED","",0
"IN10274959","RESOLVED","",0
"IN10274960","RESOLVED","",0
"IN10274963","RESOLVED","",0
"IN10274965","RESOLVED","",0
"IN10274966","RESOLVED","",0
"IN10274967","RESOLVED","",0
"IN10274968","RESOLVED","",0
"IN10274969","RESOLVED","",0
"IN10274970","RESOLVED","",0
"IN10274971","RESOLVED","",0
"IN10274972","RESOLVED","",0
"IN10274973","RESOLVED","",0
"IN10274974","RESOLVED","",0
"IN10274975","RESOLVED","",0
"IN10274976","RESOLVED","",0
"IN10274977","RESOLVED","",0
"IN10274979","RESOLVED","",0
"IN10274980","RESOLVED","",0
"IN10274981","RESOLVED","",0
"IN10274982","RESOLVED","",0
"IN10274983","RESOLVED","",0
"IN10274984","RESOLVED","",0
"IN10274985","RESOLVED","",0
"IN10274986","RESOLVED","",0
"IN10274987","RESOLVED","",0
"IN10274988","RESOLVED","",0
"IN10274989","RESOLVED","",0
"IN10274990","RESOLVED","",0
"IN10274991","RESOLVED","",0
"IN10274992","RESOLVED","",0
"IN10274993","RESOLVED","",0
"IN10274994","RESOLVED","",0
"IN10274995","RESOLVED","",0
"IN10274996","RESOLVED","",0
"IN10274997","RESOLVED","",0
"IN10274998","RESOLVED","",0
"IN10274999","RESOLVED","",0
"IN10275000","RESOLVED","",0
"IN10275001","RESOLVED","",0
"IN10275002","RESOLVED","",0
"IN10275003","RESOLVED","",0
"IN10275004","RESOLVED","",0
"IN10275005","RESOLVED","",0
"IN10275006","RESOLVED","",0
"IN10275007","RESOLVED","",0
"IN10275008","RESOLVED","",0
"IN10275010","RESOLVED","",0
"IN10275011","RESOLVED","",0
"IN10275013","RESOLVED","",0
"IN10275015","RESOLVED","",0
"IN10275016","RESOLVED","",0
"IN10275017","RESOLVED","",0
"IN10275018","RESOLVED","",0
"IN10275025","RESOLVED","",0
"IN10275026","RESOLVED","",0
"IN10275027","RESOLVED","",0
"IN10275028","RESOLVED","",0
"IN10275029","RESOLVED","",0
"IN10275031","RESOLVED","",0
"IN10275032","RESOLVED","",0
"IN10275033","RESOLVED","",0
"IN10275034","RESOLVED","",0
"IN10275035","RESOLVED","",0
"IN10275036","RESOLVED","",0
"IN10275039","RESOLVED","",0
"IN10275040","RESOLVED","",0
"IN10275043","RESOLVED","",0
"IN10275046","RESOLVED","",0
"IN10275047","RESOLVED","",0
"IN10275049","RESOLVED","",0
"IN10275050","RESOLVED","",0
"IN10275051","RESOLVED","",0
"IN10275052","RESOLVED","",0
"IN10275053","RESOLVED","",0
"IN10275054","RESOLVED","",0
"IN10275055","RESOLVED","",0
"IN10275056","RESOLVED","",0
"IN10275057","RESOLVED","",0
"IN10275059","RESOLVED","",0
"IN10275060","RESOLVED","",0
"IN10275061","RESOLVED","",0
"IN10275062","RESOLVED","",0
"IN10275063","RESOLVED","",0
"IN10275064","RESOLVED","",0
"IN10275065","RESOLVED","",0
"IN10275067","RESOLVED","",0
"IN10275068","RESOLVED","",0
"IN10275070","RESOLVED","",0
"IN10275072","RESOLVED","",0
"IN10275073","RESOLVED","",0
"IN10275074","RESOLVED","",0
"IN10275075","RESOLVED","",0
"IN10275076","RESOLVED","",0
"IN10275077","RESOLVED","",0
"IN10275078","RESOLVED","",0
"IN10275080","RESOLVED","",0
"IN10275081","RESOLVED","",0
"IN10275082","RESOLVED","",0
"IN10275083","RESOLVED","",0
"IN10275084","RESOLVED","",0
"IN10275085","RESOLVED","",0
"IN10275087","RESOLVED","",0
"IN10275089","RESOLVED","",0
"IN10275090","RESOLVED","",0
"IN10275092","RESOLVED","",0
"IN10275093","RESOLVED","",0
"IN10275094","RESOLVED","",0
"IN10275095","RESOLVED","",0
"IN10275096","RESOLVED","",0
"IN10275097","RESOLVED","",0
"IN10275100","RESOLVED","",0
"IN10275102","RESOLVED","",0
"IN10275103","RESOLVED","",0
"IN10275105","RESOLVED","",0
"IN10275106","RESOLVED","",0
"IN10275107","RESOLVED","",0
"IN10275109","RESOLVED","",0
"IN10275112","RESOLVED","",0
"IN10275113","RESOLVED","",0
"IN10275114","RESOLVED","",0
"IN10275118","RESOLVED","",0
"IN10275119","RESOLVED","",0
"IN10275120","RESOLVED","",0
"IN10275122","RESOLVED","",0
"IN10275124","RESOLVED","",0
"IN10275125","RESOLVED","",0
"IN10275128","RESOLVED","",0
"IN10275129","RESOLVED","",0
"IN10275132","RESOLVED","",0
"IN10275133","RESOLVED","",0
"IN10275134","RESOLVED","",0
"IN10275135","RESOLVED","",0
"IN10275136","RESOLVED","",0
"IN10275137","RESOLVED","",0
"IN10275138","RESOLVED","",0
"IN10275140","RESOLVED","",0
"IN10275141","RESOLVED","",0
"IN10275142","RESOLVED","",0
"IN10275143","RESOLVED","",0
"IN10275144","RESOLVED","",0
"IN10275145","RESOLVED","",0
"IN10275146","RESOLVED","",0
"IN10275147","RESOLVED","",0
"IN10275148","RESOLVED","",0
"IN10275150","RESOLVED","",0
"IN10275151","RESOLVED","",0
"IN10275152","RESOLVED","",0
"IN10275154","RESOLVED","",0
"IN10275155","RESOLVED","",0
"IN10275156","RESOLVED","",0
"IN10275157","RESOLVED","",0
"IN10275159","RESOLVED","",0
"IN10275160","RESOLVED","",0
"IN10275161","RESOLVED","",0
"IN10275162","RESOLVED","",0
"IN10275163","RESOLVED","",0
"IN10275164","RESOLVED","",0
"IN10275165","RESOLVED","",0
"IN10275166","RESOLVED","",0
"IN10275167","RESOLVED","",0
"IN10275168","RESOLVED","",0
"IN10275169","RESOLVED","",0
"IN10275171","RESOLVED","",0
"IN10275172","RESOLVED","",0
"IN10275173","RESOLVED","",0
"IN10275174","RESOLVED","",0
"IN10275175","RESOLVED","",0
"IN10275176","RESOLVED","",0
"IN10275177","RESOLVED","",0
"IN10275179","RESOLVED","",0
"IN10275180","RESOLVED","",0
"IN10275181","RESOLVED","",0
"IN10275182","RESOLVED","",0
"IN10275183","RESOLVED","",0
"IN10275184","RESOLVED","",0
"IN10275185","RESOLVED","",0
"IN10275186","RESOLVED","",0
"IN10275187","RESOLVED","",0
"IN10275188","RESOLVED","",0
"IN10275191","RESOLVED","",0
"IN10275192","RESOLVED","",0
"IN10275193","RESOLVED","",0
"IN10275194","RESOLVED","",0
"IN10275195","RESOLVED","",0
"IN10275197","RESOLVED","",0
"IN10275198","RESOLVED","",0
"IN10275199","RESOLVED","",0
"IN10275200","RESOLVED","",0
"IN10275201","RESOLVED","",0
"IN10275202","RESOLVED","",0
"IN10275203","RESOLVED","",0
"IN10275204","RESOLVED","",0
"IN10275205","RESOLVED","",0
"IN10275206","RESOLVED","",0
"IN10275207","RESOLVED","",0
"IN10275208","RESOLVED","",0
"IN10275209","RESOLVED","",0
"IN10275210","RESOLVED","",0
"IN10275211","RESOLVED","",0
"IN10275212","RESOLVED","",0
"IN10275214","RESOLVED","",0
"IN10275215","RESOLVED","",0
"IN10275216","RESOLVED","",0
"IN10275217","RESOLVED","",0
"IN10275218","RESOLVED","",0
"IN10275219","RESOLVED","",0
"IN10275220","RESOLVED","",0
"IN10275221","RESOLVED","",0
"IN10275222","RESOLVED","",0
"IN10275223","RESOLVED","",0
"IN10275224","RESOLVED","",0
"IN10275225","RESOLVED","",0
"IN10275226","RESOLVED","",0
"IN10275227","RESOLVED","",0
"IN10275228","RESOLVED","",0
"IN10275230","RESOLVED","",0
"IN10275231","RESOLVED","",0
"IN10275232","RESOLVED","",0
"IN10275233","RESOLVED","",0
"IN10275234","RESOLVED","",0
"IN10275235","RESOLVED","",0
"IN10275236","RESOLVED","",0
"IN10275237","RESOLVED","",0
"IN10275238","RESOLVED","",0
"IN10275239","RESOLVED","",0
"IN10275240","RESOLVED","",0
"IN10275241","RESOLVED","",0
"IN10275242","RESOLVED","",0
"IN10275243","RESOLVED","",0
"IN10275244","RESOLVED","",0
"IN10275245","RESOLVED","",0
"IN10275246","RESOLVED","",0
"IN10275247","RESOLVED","",0
"IN10275248","RESOLVED","",0
"IN10275249","RESOLVED","",0
"IN10275250","RESOLVED","",0
"IN10275251","RESOLVED","",0
"IN10275252","RESOLVED","",0
"IN10275253","RESOLVED","",0
"IN10275254","RESOLVED","",0
"IN10275255","RESOLVED","",0
"IN10275257","RESOLVED","",0
"IN10275258","RESOLVED","",0
"IN10275259","RESOLVED","",0
"IN10275260","RESOLVED","",0
"IN10275261","RESOLVED","",0
"IN10275262","RESOLVED","",0
"IN10275263","RESOLVED","",0
"IN10275264","RESOLVED","",0
"IN10275265","RESOLVED","",0
"IN10275266","RESOLVED","",0
"IN10275267","RESOLVED","",0
"IN10275268","RESOLVED","",0
"IN10275269","RESOLVED","",0
"IN10275270","RESOLVED","",0
"IN10275271","RESOLVED","",0
"IN10275272","RESOLVED","",0
"IN10275274","RESOLVED","",0
"IN10275276","RESOLVED","",0
"IN10275277","RESOLVED","",0
"IN10275278","RESOLVED","",0
"IN10275278","RESOLVED","",0
"IN10275279","RESOLVED","",0
"IN10275280","RESOLVED","",0
"IN10275281","RESOLVED","",0
"IN10275282","RESOLVED","",0
"IN10275283","RESOLVED","",0
"IN10275285","RESOLVED","",0
"IN10275286","RESOLVED","",0
"IN10275288","RESOLVED","",0
"IN10275289","RESOLVED","",0
"IN10275290","RESOLVED","",0
"IN10275291","RESOLVED","",0
"IN10275292","RESOLVED","",0
"IN10275293","RESOLVED","",0
"IN10275294","RESOLVED","",0
"IN10275295","RESOLVED","",0
"IN10275296","RESOLVED","",0
"IN10275297","RESOLVED","",0
"IN10275298","RESOLVED","",0
"IN10275299","RESOLVED","",0
"IN10275300","RESOLVED","",0
"IN10275301","RESOLVED","",0
"IN10275302","RESOLVED","",0
"IN10275303","RESOLVED","",0
"IN10275304","RESOLVED","",0
"IN10275305","RESOLVED","",0
"IN10275306","RESOLVED","",0
"IN10275308","RESOLVED","",0
"IN10275309","RESOLVED","",0
"IN10275310","RESOLVED","",0
"IN10275311","RESOLVED","",0
"IN10275312","RESOLVED","",0
"IN10275313","RESOLVED","",0
"IN10275314","RESOLVED","",0
"IN10275315","RESOLVED","",0
"IN10275316","RESOLVED","",0
"IN10275317","RESOLVED","",0
"IN10275318","RESOLVED","",0
"IN10275319","RESOLVED","",0
"IN10275321","RESOLVED","",0
"IN10275322","RESOLVED","",0
"IN10275325","RESOLVED","",0
"IN10275326","RESOLVED","",0
"IN10275327","RESOLVED","",0
"IN10275328","RESOLVED","",0
"IN10275329","RESOLVED","",0
"IN10275330","RESOLVED","",0
"IN10275331","RESOLVED","",0
"IN10275332","RESOLVED","",0
"IN10275333","RESOLVED","",0
"IN10275334","RESOLVED","",0
"IN10275337","RESOLVED","",0
"IN10275338","RESOLVED","",0
"IN10275340","RESOLVED","",0
"IN10275342","RESOLVED","",0
"IN10275344","RESOLVED","",0
"IN10275345","RESOLVED","",0
"IN10275347","RESOLVED","",0
"IN10275348","RESOLVED","",0
"IN10275349","RESOLVED","",0
"IN10275350","RESOLVED","",0
"IN10275351","RESOLVED","",0
"IN10275352","RESOLVED","",0
"IN10275355","RESOLVED","",0
"IN10275356","RESOLVED","",0
"IN10275357","RESOLVED","",0
"IN10275358","RESOLVED","",0
"IN10275361","RESOLVED","",0
"IN10275364","RESOLVED","",0
"IN10275365","RESOLVED","",0
"IN10275367","RESOLVED","",0
"IN10275368","RESOLVED","",0
"IN10275369","RESOLVED","",0
"IN10275370","RESOLVED","",0
"IN10275371","RESOLVED","",0
"IN10275373","RESOLVED","",0
"IN10275374","RESOLVED","",0
"IN10275375","RESOLVED","",0
"IN10275376","RESOLVED","",0
"IN10275377","RESOLVED","",0
"IN10275378","RESOLVED","",0
"IN10275379","RESOLVED","",0
"IN10275382","RESOLVED","",0
"IN10275383","RESOLVED","",0
"IN10275384","RESOLVED","",0
"IN10275385","RESOLVED","",0
"IN10275386","RESOLVED","",0
"IN10275387","RESOLVED","",0
"IN10275388","RESOLVED","",0
"IN10275389","RESOLVED","",0
"IN10275390","RESOLVED","",0
"IN10275391","RESOLVED","",0
"IN10275392","RESOLVED","",0
"IN10275393","RESOLVED","",0
"IN10275394","RESOLVED","",0
"IN10275395","RESOLVED","",0
"IN10275396","RESOLVED","",0
"IN10275397","RESOLVED","",0
"IN10275398","RESOLVED","",0
"IN10275400","RESOLVED","",0
"IN10275401","RESOLVED","",0
"IN10275404","RESOLVED","",0
"IN10275405","RESOLVED","",0
"IN10275406","RESOLVED","",0
"IN10275407","RESOLVED","",0
"IN10275408","RESOLVED","",0
"IN10275410","RESOLVED","",0
"IN10275411","RESOLVED","",0
"IN10275412","RESOLVED","",0
"IN10275413","RESOLVED","",0
"IN10275414","RESOLVED","",0
"IN10275415","RESOLVED","",0
"IN10275416","RESOLVED","",0
"IN10275418","RESOLVED","",0
"IN10275419","RESOLVED","",0
"IN10275420","RESOLVED","",0
"IN10275421","RESOLVED","",0
"IN10275423","RESOLVED","",0
"IN10275424","RESOLVED","",0
"IN10275425","RESOLVED","",0
"IN10275426","RESOLVED","",0
"IN10275427","RESOLVED","",0
"IN10275428","RESOLVED","",0
"IN10275429","RESOLVED","",0
"IN10275430","RESOLVED","",0
"IN10275431","RESOLVED","",0
"IN10275432","RESOLVED","",0
"IN10275433","RESOLVED","",0
"IN10275434","RESOLVED","",0
"IN10275435","RESOLVED","",0
"IN10275436","RESOLVED","",0
"IN10275437","RESOLVED","",0
"IN10275438","RESOLVED","",0
"IN10275439","RESOLVED","",0
"IN10275440","RESOLVED","",0
"IN10275441","RESOLVED","",0
"IN10275442","RESOLVED","",0
"IN10275443","RESOLVED","",0
"IN10275445","RESOLVED","",0
"IN10275446","RESOLVED","",0
"IN10275447","RESOLVED","",0
"IN10275448","RESOLVED","",0
"IN10275449","RESOLVED","",0
"IN10275450","RESOLVED","",0
"IN10275451","RESOLVED","",0
"IN10275452","RESOLVED","",0
"IN10275453","RESOLVED","",0
"IN10275454","RESOLVED","",0
"IN10275455","RESOLVED","",0
"IN10275456","RESOLVED","",0
"IN10275457","RESOLVED","",0
"IN10275458","RESOLVED","",0
"IN10275459","RESOLVED","",0
"IN10275460","RESOLVED","",0
"IN10275461","RESOLVED","",0
"IN10275462","RESOLVED","",0
"IN10275465","RESOLVED","",0
"IN10275466","RESOLVED","",0
"IN10275467","RESOLVED","",0
"IN10275468","RESOLVED","",0
"IN10275469","RESOLVED","",0
"IN10275470","RESOLVED","",0
"IN10275471","RESOLVED","",0
"IN10275472","RESOLVED","",0
"IN10275473","RESOLVED","",0
"IN10275474","RESOLVED","",0
"IN10275475","RESOLVED","",0
"IN10275476","RESOLVED","",0
"IN10275478","RESOLVED","",0
"IN10275479","RESOLVED","",0
"IN10275480","RESOLVED","",0
"IN10275481","RESOLVED","",0
"IN10275482","RESOLVED","",0
"IN10275483","RESOLVED","",0
"IN10275484","RESOLVED","",0
"IN10275485","RESOLVED","",0
"IN10275486","RESOLVED","",0
"IN10275487","RESOLVED","",0
"IN10275488","RESOLVED","",0
"IN10275489","RESOLVED","",0
"IN10275490","RESOLVED","",0
"IN10275491","RESOLVED","",0
"IN10275492","RESOLVED","",0
"IN10275493","RESOLVED","",0
"IN10275495","RESOLVED","",0
"IN10275496","RESOLVED","",0
"IN10275498","RESOLVED","",0
"IN10275499","RESOLVED","",0
"IN10275500","RESOLVED","",0
"IN10275501","RESOLVED","",0
"IN10275502","RESOLVED","",0
"IN10275503","RESOLVED","",0
"IN10275504","RESOLVED","",0
"IN10275505","RESOLVED","",0
"IN10275506","RESOLVED","",0
"IN10275508","RESOLVED","",0
"IN10275509","RESOLVED","",0
"IN10275510","RESOLVED","",0
"IN10275511","RESOLVED","",0
"IN10275512","RESOLVED","",0
"IN10275513","RESOLVED","",0
"IN10275514","RESOLVED","",0
"IN10275515","RESOLVED","",0
"IN10275518","RESOLVED","",0
"IN10275519","RESOLVED","",0
"IN10275521","RESOLVED","",0
"IN10275522","RESOLVED","",0
"IN10275523","RESOLVED","",0
"IN10275525","RESOLVED","",0
"IN10275526","RESOLVED","",0
"IN10275527","RESOLVED","",0
"IN10275528","RESOLVED","",0
"IN10275529","RESOLVED","",0
"IN10275530","RESOLVED","",0
"IN10275532","RESOLVED","",0
"IN10275533","RESOLVED","",0
"IN10275534","RESOLVED","",0
"IN10275535","RESOLVED","",0
"IN10275536","RESOLVED","",0
"IN10275537","RESOLVED","",0
"IN10275538","RESOLVED","",0
"IN10275539","RESOLVED","",0
"IN10275540","RESOLVED","",0
"IN10275541","RESOLVED","",0
"IN10275542","RESOLVED","",0
"IN10275544","RESOLVED","",0
"IN10275546","RESOLVED","",0
"IN10275547","RESOLVED","",0
"IN10275548","RESOLVED","",0
"IN10275549","RESOLVED","",0
"IN10275550","RESOLVED","",0
"IN10275552","RESOLVED","",0
"IN10275553","RESOLVED","",0
"IN10275554","RESOLVED","",0
"IN10275555","RESOLVED","",0
"IN10275556","RESOLVED","",0
"IN10275557","RESOLVED","",0
"IN10275558","RESOLVED","",0
"IN10275559","RESOLVED","",0
"IN10275560","RESOLVED","",0
"IN10275561","RESOLVED","",0
"IN10275562","RESOLVED","",0
"IN10275564","RESOLVED","",0
"IN10275565","RESOLVED","",0
"IN10275568","RESOLVED","",0
"IN10275569","RESOLVED","",0
"IN10275571","RESOLVED","",0
"IN10275572","RESOLVED","",0
"IN10275573","RESOLVED","",0
"IN10275574","RESOLVED","",0
"IN10275574","RESOLVED","",0
"IN10275575","RESOLVED","",0
"IN10275576","RESOLVED","",0
"IN10275577","RESOLVED","",0
"IN10275579","RESOLVED","",0
"IN10275580","RESOLVED","",0
"IN10275581","RESOLVED","",0
"IN10275582","RESOLVED","",0
"IN10275583","RESOLVED","",0
"IN10275584","RESOLVED","",0
"IN10275585","RESOLVED","",0
"IN10275586","RESOLVED","",0
"IN10275587","RESOLVED","",0
"IN10275588","RESOLVED","",0
