Team Name,Team Amount Raised,Team Member Count
"Gem and Rush",76.25,2
"Geo and Jac",774.15,2
"Get Moving for Mental Health",657.45,2
"Get Steppin’",712.35,2
"Ghostbusters",907.85,2
"Gibson and Platts",31.5,2
"Girl power",5,2
"Gj’s",136.5,2
"Glenden Dirt Bags",874.25,2
"Go for GOLDa",322.5,2
"Godeby Family & Friends",207.9,2
"Goldies 👍🏻✌🏻",3920.9,2
"Good Friends Are Worth More Than Gold",1581,2
"Good neighbours , good friends",644.3,2
"Good vibes",536.75,2
"Grace & Taylor",600.4,2
"Gray",96.2,2
"Grils",2174.85,2
"Gun Runners",186,2
"H and mic",40.95,2
"HGDers walking for mental health research",73.5,2
"HIGH VIBE RENOS",323.4,2
"HRAers",342.25,2
"Happy chappies",141,2
"Happy feet",280.4,2
"Harbrow’s",245.4,2
"Hayley & Josh",1729.9,2
"HazardsForMentalHealth",503.5,2
"Headspace Geelong YFC",68.25,2
"Healing Headspace",105,2
"Healing Hearts & Magical Minds",40.95,2
"Heartrateover100",530.85,2
"Heel n toe",626.65,2
"Henri & Jess",147,2
"Hi Vis Pirates",844.85,2
"Higherlovemind2soul coaching & Tranquil minds yoga",25,2
"Highlands Finest",411.2,2
"Hiraya",553.15,2
"Holly & Louis",747.25,2
"Hope",40.95,2
"How Did We Get Here?",430.95,2
"Howard copy",294.5,2
"Hp boyz",83,2
"Hughes Family",40.95,2
"Hully’s walkers",463.15,2
"Hustle",21,2
"Hutchys",257.9,2
"I Am Woman!",911.35,2
"I Got Family",155,2
"I Got Your Back",396.5,2
"I fall down, but I get back up again.",228.5,2
"I would Walk 500 Miles",75,2
"ImyxJas",1499.7,2
"In it together 💙🙌💙",326.45,2
"In loving honour of Euan Stevenson",465.5,2
"In memory of Michael",1431.7,2
"In sync",157.5,2
"Inspiring hope",804,2
"Intercruit",1554.85,2
"Irvines",1008.45,2
"Izzi & Bell",1366.95,2
"J Team",614.75,2
"J1 and J2",229.95,2
"JAWs A Team",366.7,2
"JDFPG",371.75,2
"JRyan",94.5,2
"JabberWalkies",800.5,2
"Jacko Turtles",30,2
"Jackson & Bowie",1467.8,2
"Jade and Holly",1700,2
"Jake and Elijah",1109.4,2
"JambeRun",63,2
"James & Brooklyn",527.5,2
"Jara",466.45,2
"Jay's honour",2238.5,2
"Jazzo & Carlos",1071.75,2
"Jenko’s",40.95,2
"Jenna&cheree",455.5,2
"Jenni and Stephen",120.75,2
"Jess & G",649,2
"Jess and Chloe",131.25,2
"Jess and Imogen",502.15,2
"Jess and Tyanna",601.65,2
"Jessa",977.9,2
"Jilly Willy Pilly",71.55,2
"Jobsupport Hills Parramatta",635.1,2
"Jodi and Jodie",933.75,2
"Joe & Al",1005.2,2
"Joel and Amanda",393.45,2
"John Ashby",216.5,2
"Johnson",576.2,2
"Jordan + Sam",1151.85,2
"Josh and Rhiannon",1077.85,2
"Joward",5.25,2
"Joy of walking",105.95,2
"Jules & Hame",521.55,2
"Jupiter",21,2
"Just Keep Walking!",10.5,2
"Just do it!",476.3,2
"Just the two of us",100,2
"KC and Nik",806.9,2
"KGI",468.45,2
"KJ Kia Kaha",150.75,2
"Kabogables",21,2
"Karlkurla",137.5,2
"Kate and Jake",1275.02,2
"KateEllieGibboBessy",272.2,2
"Katie & Erin",657.2,2
"Katie and Keels",973.15,2
"Katie's team smile",110.25,2
"Kaz n gang",553.7,2
"Kel & Cam",605.7,2
"Kel and Lou",430.75,2
"Kellshell",790.6,2
"Kelly Clan",383,2
"Kempton Family",5.25,2
"Kerrie Rocks",312.5,2
"Kerrie’s Kiwis",205,2
"Kindness Matters",270,2
"Kingswood Superstars",10,2
"Kitchener Crew",162.75,2
"Kiwiroos",262.5,2
"Kodie Williams",537.5,2
"Kristy's Team",279.95,2
"LIMAMY",187,2
"La Makana",40.95,2
"Laby Babies",702.8,2
"Lacey",52.5,2
"Lads on Tour",226.25,2
"Lara & Maddison",749.5,2
"LeMark",423,2
"LeeLou",10.5,2
"Leila & Cat",469.35,2
"Let’s Do this!",40.95,2
"Let’s make a positive change",145.95,2
"Lewin Family",57.75,2
"Lighthouse Lamps",40.95,2
"Lilley Greens Support Mental Health",81,2
"Lisa and Susy",330.35,2
"Liss, Fernando & Valentina.",60,2
"Little Steps Of Hope",812.1,2
"Liv & JR",1785.2,2
"Livin’ La Vida Lockdown",25,2
"Lockdown Crew",281.4,2
"Lockdown warriors",1788.15,2
"Long Distance Ladies",148.25,2
"Love & Hugs",172.2,2
"MAATE!",1143.2,2
"MANDY and the mental warriors",90.95,2
"MAY THE FORCE B...W....U",42,2
"MH Walkers!!!",1247.5,2
"MJ",1665.2,2
"MJTrail-Chargers",131.25,2
"Mac & Morgan's Mental Health Run",2729.75,2
"MacSugar",3139.45,2
"Maccy Mates",456,2
"Maddison & Jarrad",867.7,2
"Maddy & Ricki",753.45,2
"Maddy and Dave",1217,2
"Madi + Mick walk for mental health",576.9,2
"Magick Family",406,2
"Mai and Lisa",105,2
"Maitland",730,2
"Marchie",659,2
"Margaret and Amy",1037.15,2
"Marketing",146.15,2
"Martha's Team",306.3,2
"Marvel Walk",794.25,2
"Mates walking for Mates",676.95,2
"Mathew Lothian Tyerman",449.5,2
"McWin",21,2
"MegChaz",65,2
"Melbourne Masters Superules",233.1,2
"Mental Wellness",296,2
"Mental as anything 21",36.75,2
"MentalHealth21",5.25,2
"Mentallica",26,2
"Mentally Moving",215.25,2
"Metta Leaders",159.5,2
"Mia & Chris",51.45,2
"Mid North Coast Physiotherapy",188.5,2
"Milfstas",31.5,2
"Milially",484.5,2
"Mischief Managed",355.95,2
"Mitch and court",350.2,2
"Mohe Deities",620.2,2
"Mondelle",43.05,2
"Montanna and Mia",1105.2,2
"Morrisons",120.75,2
"Mothers in Lockdown",1175.85,2
"Move forward together",1366.65,2
"Moving On",1000.45,2
"Mum and daughter duo",73.5,2
"Mumma Bear & Ruby",1051.8,2
"Mummas4health",604.7,2
"Mums for mental health",174.1,2
"Munday Munday",407.4,2
"Murphy O'Rourke",26.25,2
"Murrumbeena Football Netball Club",2523.35,2
"My side kick and me",634,2
"N&K B",391.7,2
"NDIA Healthy Hearts",925.75,2
"NW vs ES",848.95,2
"Nanango Spare Parts",93.45,2
"Nat-Ty",2835.75,2
"Nathan & Amanda",1497.9,2
"Nathan&Ash",257.33,2
"Naya and Karsh",39,2
"Nel & Kim",970.45,2
"Ness and Jub Walk the talk",277.15,2
"Never Alone 💕",413.9,2
"New Vision Women’s Fitness",845.2,2
"Newsteadians",83,2
"Nick & Jo",325.5,2
"Nicole & Darcy",802.25,2
"Ninis team",20,2
"North Ryde",83.45,2
"Northern Birds",300.5,2
"Northey Girls",3217.5,2
"Not Spring Chickens!",68.25,2
"Not even serious",2850.65,2
"NuDream elite",39,2
"Nuddlettes",52.5,2
"OG Wildcats",40.95,2
"OMQ2021",199.75,2
"Oatley Community Connect",76.25,2
"October Walk",804.05,2
"Off Road Tryers",3588.75,2
"Once a warrior always a Warrior",1202.75,2
"One Step Beyond",313.45,2
"One Step at a Time Each Day",826.75,2
"One day at a time !!",420.25,2
"One foot in front of the other",372.7,2
"One giant leap for humankind",374.75,2
"One team one dream",657,2
"OnlyFerns",848.4,2
"Oossie",51.5,2
"Orange is the New Black",40.95,2
"Organised Chaos",391.7,2
"Ortiz & Villon",452.2,2
"Our HUB",40.95,2
"Our Vet",265.25,2
"O’Loughlan",27.56,2
"P&A Beemers",130.2,2
"P.T.S.D Fundraiser",52.5,2
"PTSD Awareness",103.5,2
"PVH",40.95,2
"Palfinger",126,2
"Parents At Work",424.2,2
"Parnischke",262,2
"Pavement Pounders",759.25,2
"Peachy’s Pals",375.85,2
"Pearly plodders",40.95,2
"Penfold Pavement Pounders",262.5,2
"Pennydale Pacers",1175.25,2
"Peuts",82.5,2
"Phk",506.75,2
"Pineapple taxis",157.5,2
"Pink Panters",294,2
"Poss & Lili.",457.5,2
"Priceys",921.45,2
"Priyanga & Nilushi",1062.45,2
"Proclaimers",114.5,2
"Pumpkins",355.95,2
"Purple Heart",411.45,2
"Pyrates",550.3,2
"Querencia",57.5,2
"Quicksteps",133.95,2
"REYNOSORAUS",312.9,2
"RNT",285.85,2
"RUOKAY",40.95,2
"Raige",10.5,2
"Rainbow after the storm",185.5,2
"Ramsey",68.25,2
"Ranika and Rithika",40.95,2
"Raring 2 Run",101.85,2
"Rayne + Layla",1337.95,2
"Real Active Babes",942.45,2
"Reba",430.5,2
"Rebecca & Roshelle",161,2
"Ree Ree",40.95,2
"Reid family",210.75,2
"Release Counselling & Therapeutic Services WA",194.25,2
"Remembering Naomi",2424.05,2
"Ricky’s stars",496,2
"Road runner",292.95,2
"Roundheads mates",541,2
"Rudd Hughes'",2824.9,2
"Run for Matthew",1382.2,2
"Run for all!",336.65,2
"Runnin' With The Devil",925.2,2
"Running from the Law",52.5,2
"S + A",485.2,2
"SAE",63,2
"SJSWT",664.15,2
"SKUNTS",1981.75,2
"SOMs United",1705.55,2
"SWOT team",169.7,2
"Saintly",109.2,2
"Sal & Kimmy",616.15,2
"Salties",202.25,2
"Salty Peach Life",386,2
"Sam and Trisna",1188.65,2
"Sauer family",358.9,2
"Saunders unit",10.5,2
"Scrambled Legs",15.5,2
"Scrub By Damian",1301.15,2
"Secret Lady Chat",78.75,2
"SelfJourney",40.95,2
"Serena and Pam",813.35,2
"Sexy Sole Sisters",2536.55,2
"Shanahan Transport Pty Ltd",681.85,2
"ShortNotShort",324.25,2
"Shuffling with Pony",40.95,2
"SiSTARS",1086.3,2
"Sister steppers",157.5,2
"Sisters are doing it for themselves",1533.75,2
"Sisters in power!",561.2,2
"Sisters of hope",305.15,2
"Sit Ubu Sit... Good Dog",147.45,2
"Skene Family",198.45,2
"Skye’s the limit",207.85,2
"Slow Ninjas",305.45,2
"Slow n Steady",214.25,2
"Small Step At A Time",459.25,2
"Small but mighty",73.5,2
"Small steppers",463,2
"Small steps - Big dreams",572.4,2
"Smells Like Team Spirit",123.5,2
"Smiles for miles",157.5,2
"Sole Sisters Am & Em",240.45,2
"Sole Sisters walking together",920.78,2
"Sophie & Joseph",230.25,2
"Sore legs",718.2,2
"Spaldernett",563.7,2
"Sparkles",39,2
"Sparks Girls",50,2
"Spartans",367.9,2
"Spirit Jade",42,2
"Spring Hillians",585.2,2
"Starfishes",612.75,2
"Step Up",141.75,2
"Step-Abel",519.95,2
"Step_Sisters",929.75,2
"Stephen & Amarna",517.5,2
"Stepping Up in Spring 🌼",528.8,2
"Stepping for health",199.5,2
"Stepping out of the shadows",147,2
"Stepping up and stepping out",309.75,2
"Stepping up for mental health",1108.75,2
"Steppin’ out of our comfort zone",20.5,2
"Stepz Benowa",1390.2,2
"Stigma busters",71,2
"Storm",107.15,2
"Strategic Geeks",2903.55,2
"Strength in numbers",281,2
"Strike force",725.95,2
"Strollers",350.75,2
"Strong",294,2
"Stubbs",2133.1,2
"Stupid Little Daily Walks 🤣",580.75,2
"Suicide Squad",1885,2
"Sunset",75.95,2
"Sunset hills walks. Hope for better tomorrows.",1236.1,2
"Super steppers",287,2
"Supermum’s getting fit",275.25,2
"Support",68.25,2
"Support My Walk for Mental Health Research",10.5,2
"Support Office",171,2
"Support is everything",300.45,2
"Sweet walkers",133.25,2
"Swift Walkers",105,2
"Swifties",105,2
"T-reks",262.5,2
"TEMLEEZ Walkers & Talkers",103.95,2
"THE UWU TEAM",453.25,2
"TIDGALS",20,2
"TLC (Thena Luke Chyna)",21,2
"Talk it out",68.25,2
"Tashasha",373.4,2
"Tautoko te Kaupapa",15,2
"Tayto",262.5,2
"Tea 4 two",677.9,2
"Team 42*",889.72,2
"Team 89",115,2
"Team Ari",1400.5,2
"Team Billy Beveridge",31,2
"Team Bootcamp",46.2,2
"Team Brown",388.5,2
"Team Brownlow",136.5,2
"Team Calala",218,2
"Team Catford",68.25,2
"Team Cheddar",737.75,2
"Team Churchi",1540.4,2
"Team Coomie",43,2
"Team Cusack",52.5,2
"Team Cyber Wellness",554.08,2
"Team De'Athe",363.2,2
"Team Dionysus",120.75,2
"Team Doggo",1734.25,2
"Team Edwards",81.9,2
"Team FG",140,2
"Team Forts",40.95,2
"Team Frances",1134.6,2
"Team Franjipanni",1503,2
"Team Freshwater",666,2
"Team Friedman",1191.05,2
"Team Friends",40.95,2
"Team Hedley",174,2
"Team Hope",399,2
"Team Horrors",613.4,2
"Team Jennifer",243.25,2
"Team Kick its Butt!",964.85,2
"Team Koek",389.2,2
"Team Kokal",444.2,2
"Team L D",383.25,2
"Team L&N",152.5,2
"Team Light",10.5,2
"Team Liquorish",215.25,2
"Team Loader",468.9,2
"Team Lorne",1092.4,2
"Team McDermaid",209.75,2
"Team Morgan",249,2
"Team Mullos",3100.4,2
"Team NCOR & PCI",52.5,2
"Team Opperste",204.75,2
"Team PK",950.9,2
"Team Pegg",383,2
"Team Perram",7033.05,2
"Team Preston",52.5,2
"Team Pug",183.8,2
"Team Rainbow",911.25,2
"Team Riley",361.5,2
"Team Rochy",30,2
"Team Rocket",1076,2
"Team Rook",57.75,2
"Team Royal & Co",280,2
"Team SPG",10.5,2
"Team Self Care",1044.45,2
"Team Severus",52.5,2
"Team Sheldon",552.65,2
"Team Spud",417.95,2
"Team Stockdale",78.75,2
"Team TP",2657.45,2
"Team Taylor",269.85,2
"Team Tinker",544,2
"Team Tobin",40.95,2
"Team TooGooTwo",21,2
"Team Us",298.45,2
"Team West",39,2
"Team Williams",194.25,2
"Team Wilson",260,2
"Team fittler",788.1,2
"Team junior",1389.25,2
"Team nutbush",20,2
"Team palmer",21,2
"Team small",1205.38,2
"Team-Linato",668.1,2
"TeamGilbert",26.25,2
"Ted & Tam",665.5,2
"Ted Adela Alex",52.5,2
"Ted walks",261,2
"Teddy Walker",47.25,2
"Tee’s team",637.15,2
"Tegan and Zoe",1129.7,2
"Tegs & Cods",68.25,2
"The Adams Family",364,2
"The Amigos",221,2
"The B$tch Pickles",555.25,2
"The Bagginses",403.9,2
"The Bairnsdale Duo",732.55,2
"The Bathurst Ladies are doing it.....",544.45,2
"The Be-Sharps",504.15,2
"The Bennet Sisters",731.45,2
"The Bright Side",1197,2
"The Cavaliers",210.95,2
"The Crackers",751.9,2
"The Darbs",428.4,2
"The Darnum Dawdlers",327.2,2
"The Dawson’s",383.5,2
"The Deli Walkers",275.35,2
"The Dolphin pod!",40.75,2
"The Duo",312.75,2
"The Garvens",68.25,2
"The Geigercounters",388.25,2
"The Golfer Girls",105,2
"The Green Mile",26.25,2
"The Gurls",1137.15,2
"The Hallidays",247.25,2
"The Hape’s",105,2
"The Honeybadgers",82,2
"The Hut Walkers",404.9,2
"The Jinger Ninja",72.45,2
"The Lizard Queens",238.35,2
"The Meowathon Walkers",221.95,2
"The Moore’s",424.25,2
"The Muffin's",52.5,2
"The O'Brien's",112.5,2
"The O'Ds",519.65,2
"The Pacemakers",810.95,2
"The Pikkos",105,2
"The Potents",323,2
"The Power Walkers",229.95,2
"The Ravals",330.35,2
"The Renown Walkers",41,2
"The Slow Steppers",248.5,2
"The Snack Schack",10.5,2
"The Turf Farm",5.25,2
"The Turtles 🐢",1310.45,2
"The Village",765.45,2
"The Waddlers",725.9,2
"The Walking Chicks",592,2
"The Walking Dread",1107.65,2
"The Warby Trailers",125,2
"The Weapons",453.9,2
"The Whinging Walkers",26.25,2
"The Wise Family",1048.75,2
"The Wright Mob",1135.1,2
"The Young and the Breathless",157.5,2
"The amazing Walk abouts 😜",73.5,2
"The awesome two",654.25,2
"The black sheep",269.7,2
"The breakfast club",246,2
"The crazy cats",40.95,2
"The only journey is the journey within",165.5,2
"The river walkers",1299.95,2
"The running Ninjas",10.5,2
"The van Kool's",1648.2,2
"TheMorningWalkers",292.95,2
"The_Walkaholics2021",548.1,2
"These Boots Were Made for Walkin'.",1181.4,2
"Time for a change.",5,2
"Tina & Caitlyn",347.55,2
"Tina and Shona's Fantastic Adventures",52.5,2
"Tippie Toes",212.75,2
"Tiptoe Through the Tulips",186.95,2
"Titley",488.25,2
"TittyTwinZ",148.05,2
"Together Forever",752.75,2
"Too Pretty For Schizophrenia",126,2
"Too many suffer",202.5,2
"Transport Superstars",25,2
"Trina our angel",711.75,2
"Turner",92,2
"Twin Town",1337.25,2
"Twisted Reds",746.15,2
"Twisted Sisters",353,2
"Two Birds",71,2
"Two Feet Forward",80.95,2
"Two left feet",1994.6,2
"Two little ducks went out one day",249.5,2
"Unfit Cousins",465.25,2
"Unification and oneness",26.25,2
"Unstoppable",52.5,2
"Ush and Auds",541.25,2
"V.I.P.",584.45,2
"Vanquish the languish",2013.71,2
"WALK FOR THEM",157.25,2
"WE R ONE",977.95,2
"WWP - Walking with Purpose",218.95,2
"Waikerie Dream Team",65,2
"Walk Don't Run",157.5,2
"Walk Off the Blackdog",419.5,2
"Walk With Us ✊🏻",52.5,2
"Walk for Darcy",140.5,2
"Walk for HOPE",1207.4,2
"Walk for More",193.2,2
"Walk for Shayla",259.5,2
"Walk for support",858,2
"Walk for you",21,2
"Walk it Off!",397.45,2
"Walk towards wellness for Mum",281.25,2
"Walk with Pluto",282.75,2
"Walk with Tahni",277,2
"Walk with me 🙏❤️",1162.05,2
"Walk without shame",264.25,2
"Walk-a-thon",24.15,2
"Walkabout Wantoks",52.5,2
"Walkaholics",777.45,2
"Walkie Talkies 21",361.45,2
"Walkin Women",391.5,2
"Walking 9 to 5",449.7,2
"Walking Beyond the Fridge",168,2
"Walking Legends",227.4,2
"Walking Talkies",176,2
"Walking and caring for those that maybe can’t ❤️",328.45,2
"Walking for Dave",1835.2,2
"Walking for Jamie",256.2,2
"Walking for Life",349.45,2
"Walking for Mental Health!",371.7,2
"Walking for Sanity",507,2
"Walking for a mate",340.25,2
"Walking for mental wellness!",693.9,2
"Walking friends",446.25,2
"Walking it out",250.95,2
"Walking to wine",134.5,2
"Walking walkers",49.5,2
"Walking with Awareness",230.5,2
"Walks",378,2
"Walktastic",68.25,2
"Wandering Wombats",601.2,2
"Warriors5",248.45,2
"We Are Family",31.5,2
"We Rise Together",109.2,2
"We can do this!!!",176.5,2
"We thought they said rum!!",21,2
"We thought you said rum",40.95,2
"We walk for mental health",172.2,2
"We'd normally be sleeping",10.5,2
"We've got this.",40.95,2
"Wellness Walkers",919.9,2
"Wetherill Park Warriors ride again",214.45,2
"Wild walkers",521.75,2
"Wildflowers Unite",251.5,2
"Willy's Walkers",52.5,2
"Wimbledon Walk Up 3.0",189,2
"Wine O'Clockers",120.75,2
"Wine Warriors",218.45,2
"With a little help from my friends",871.25,2
"Wodonga Wonderers",390.45,2
"Wombocks",52.5,2
"Wonder Women Walk",533.45,2
"Working Toward Better Mental Health",381.25,2
"Yes we Can",3170.25,2
"You Matter.",36,2
"You and Me",187,2
"You are loved",613,2
"You matter team",614.9,2
"You put your leg...",410.8,2
"Young Army",1026.9,2
"Youngins",649.35,2
"cutting",162.75,2
"dakota & tish :)",40.95,2
"dependables",9471,2
"dynamic duo",50,2
"emoji mental health warriors",677.45,2
"health matters",121,2
"iPrevail",171.92,2
"issy and georgie",705.5,2
"jos & mash",1013,2
"lunaqwa.com",65,2
"obis",88.75,2
"positivity is power",1994.65,2
"sanders. team",293,2
"sarah williams",1.05,2
"srePASC-xe",5.25,2
"stace & Bec",25.2,2
"tdawg&brodg",607.5,2
"team Bawden/Guertner",157.5,2
"teamdunst",391.75,2
"two strong hearts",388,2
"walk 4 all",434.05,2
"walk-aholics",108.45,2
"walking for a good cause",15,2
"walking goddesses",1777.5,2
"‘it runs in the jeans’",749.45,2
"☀️👟Walking Squad 👟☀️",858.95,2
"💓Trevenna & Shelley💓",182.95,2
