Megawatt Hours Demand,BA-Subregion,Date/Time
3313,"AZPS-N/A",2020-12-21 20:00:00.000
3347,"AZPS-N/A",2020-12-21 19:00:00.000
3189,"AZPS-N/A",2020-12-21 18:00:00.000
2816,"AZPS-N/A",2020-12-21 17:00:00.000
2607,"AZPS-N/A",2020-12-21 16:00:00.000
2493,"AZPS-N/A",2020-12-21 15:00:00.000
2477,"AZPS-N/A",2020-12-21 14:00:00.000
2506,"AZPS-N/A",2020-12-21 13:00:00.000
2642,"AZPS-N/A",2020-12-21 12:00:00.000
2838,"AZPS-N/A",2020-12-21 11:00:00.000
3130,"AZPS-N/A",2020-12-21 10:00:00.000
3473,"AZPS-N/A",2020-12-21 09:00:00.000
3637,"AZPS-N/A",2020-12-21 08:00:00.000
3485,"AZPS-N/A",2020-12-21 07:00:00.000
3208,"AZPS-N/A",2020-12-21 06:00:00.000
2970,"AZPS-N/A",2020-12-21 05:00:00.000
2842,"AZPS-N/A",2020-12-21 04:00:00.000
2802,"AZPS-N/A",2020-12-21 03:00:00.000
2797,"AZPS-N/A",2020-12-21 02:00:00.000
2834,"AZPS-N/A",2020-12-21 01:00:00.000
2917,"AZPS-N/A",2020-12-21 00:00:00.000
3092,"AZPS-N/A",2020-12-20 23:00:00.000
3245,"AZPS-N/A",2020-12-20 22:00:00.000
3322,"AZPS-N/A",2020-12-20 21:00:00.000
3338,"AZPS-N/A",2020-12-20 20:00:00.000
3365,"AZPS-N/A",2020-12-20 19:00:00.000
3138,"AZPS-N/A",2020-12-20 18:00:00.000
2746,"AZPS-N/A",2020-12-20 17:00:00.000
2495,"AZPS-N/A",2020-12-20 16:00:00.000
2376,"AZPS-N/A",2020-12-20 15:00:00.000
2369,"AZPS-N/A",2020-12-20 14:00:00.000
2425,"AZPS-N/A",2020-12-20 13:00:00.000
2566,"AZPS-N/A",2020-12-20 12:00:00.000
2794,"AZPS-N/A",2020-12-20 11:00:00.000
3092,"AZPS-N/A",2020-12-20 10:00:00.000
3409,"AZPS-N/A",2020-12-20 09:00:00.000
3490,"AZPS-N/A",2020-12-20 08:00:00.000
3324,"AZPS-N/A",2020-12-20 07:00:00.000
3151,"AZPS-N/A",2020-12-20 06:00:00.000
3018,"AZPS-N/A",2020-12-20 05:00:00.000
2959,"AZPS-N/A",2020-12-20 04:00:00.000
2940,"AZPS-N/A",2020-12-20 03:00:00.000
2937,"AZPS-N/A",2020-12-20 02:00:00.000
2961,"AZPS-N/A",2020-12-20 01:00:00.000
3043,"AZPS-N/A",2020-12-20 00:00:00.000
3166,"AZPS-N/A",2020-12-19 23:00:00.000
3271,"AZPS-N/A",2020-12-19 22:00:00.000
3317,"AZPS-N/A",2020-12-19 21:00:00.000
3319,"AZPS-N/A",2020-12-19 20:00:00.000
3350,"AZPS-N/A",2020-12-19 19:00:00.000
3150,"AZPS-N/A",2020-12-19 18:00:00.000
2763,"AZPS-N/A",2020-12-19 17:00:00.000
2537,"AZPS-N/A",2020-12-19 16:00:00.000
2418,"AZPS-N/A",2020-12-19 15:00:00.000
2422,"AZPS-N/A",2020-12-19 14:00:00.000
2494,"AZPS-N/A",2020-12-19 13:00:00.000
2641,"AZPS-N/A",2020-12-19 12:00:00.000
2871,"AZPS-N/A",2020-12-19 11:00:00.000
3171,"AZPS-N/A",2020-12-19 10:00:00.000
3471,"AZPS-N/A",2020-12-19 09:00:00.000
3570,"AZPS-N/A",2020-12-19 08:00:00.000
3414,"AZPS-N/A",2020-12-19 07:00:00.000
3220,"AZPS-N/A",2020-12-19 06:00:00.000
3072,"AZPS-N/A",2020-12-19 05:00:00.000
2983,"AZPS-N/A",2020-12-19 04:00:00.000
2971,"AZPS-N/A",2020-12-19 03:00:00.000
2996,"AZPS-N/A",2020-12-19 02:00:00.000
3036,"AZPS-N/A",2020-12-19 01:00:00.000
3133,"AZPS-N/A",2020-12-19 00:00:00.000
3260,"AZPS-N/A",2020-12-18 23:00:00.000
3376,"AZPS-N/A",2020-12-18 22:00:00.000
3437,"AZPS-N/A",2020-12-18 21:00:00.000
3428,"AZPS-N/A",2020-12-18 20:00:00.000
3442,"AZPS-N/A",2020-12-18 19:00:00.000
3267,"AZPS-N/A",2020-12-18 18:00:00.000
2866,"AZPS-N/A",2020-12-18 17:00:00.000
2633,"AZPS-N/A",2020-12-18 16:00:00.000
2556,"AZPS-N/A",2020-12-18 15:00:00.000
2545,"AZPS-N/A",2020-12-18 14:00:00.000
2631,"AZPS-N/A",2020-12-18 13:00:00.000
2791,"AZPS-N/A",2020-12-18 12:00:00.000
3049,"AZPS-N/A",2020-12-18 11:00:00.000
3373,"AZPS-N/A",2020-12-18 10:00:00.000
3769,"AZPS-N/A",2020-12-18 09:00:00.000
3969,"AZPS-N/A",2020-12-18 08:00:00.000
3780,"AZPS-N/A",2020-12-18 07:00:00.000
3465,"AZPS-N/A",2020-12-18 06:00:00.000
3219,"AZPS-N/A",2020-12-18 05:00:00.000
3080,"AZPS-N/A",2020-12-18 04:00:00.000
3030,"AZPS-N/A",2020-12-18 03:00:00.000
3031,"AZPS-N/A",2020-12-18 02:00:00.000
3079,"AZPS-N/A",2020-12-18 01:00:00.000
3165,"AZPS-N/A",2020-12-18 00:00:00.000
3344,"AZPS-N/A",2020-12-17 23:00:00.000
3510,"AZPS-N/A",2020-12-17 22:00:00.000
3596,"AZPS-N/A",2020-12-17 21:00:00.000
3606,"AZPS-N/A",2020-12-17 20:00:00.000
3635,"AZPS-N/A",2020-12-17 19:00:00.000
3501,"AZPS-N/A",2020-12-17 18:00:00.000
3229,"AZPS-N/A",2020-12-17 17:00:00.000
3123,"AZPS-N/A",2020-12-17 16:00:00.000
3057,"AZPS-N/A",2020-12-17 15:00:00.000
2990,"AZPS-N/A",2020-12-17 14:00:00.000
2960,"AZPS-N/A",2020-12-17 13:00:00.000
3010,"AZPS-N/A",2020-12-17 12:00:00.000
3184,"AZPS-N/A",2020-12-17 11:00:00.000
3453,"AZPS-N/A",2020-12-17 10:00:00.000
3728,"AZPS-N/A",2020-12-17 09:00:00.000
3847,"AZPS-N/A",2020-12-17 08:00:00.000
3718,"AZPS-N/A",2020-12-17 07:00:00.000
3408,"AZPS-N/A",2020-12-17 06:00:00.000
3151,"AZPS-N/A",2020-12-17 05:00:00.000
3025,"AZPS-N/A",2020-12-17 04:00:00.000
2980,"AZPS-N/A",2020-12-17 03:00:00.000
2963,"AZPS-N/A",2020-12-17 02:00:00.000
3009,"AZPS-N/A",2020-12-17 01:00:00.000
3103,"AZPS-N/A",2020-12-17 00:00:00.000
3252,"AZPS-N/A",2020-12-16 23:00:00.000
3424,"AZPS-N/A",2020-12-16 22:00:00.000
3512,"AZPS-N/A",2020-12-16 21:00:00.000
3502,"AZPS-N/A",2020-12-16 20:00:00.000
3532,"AZPS-N/A",2020-12-16 19:00:00.000
3299,"AZPS-N/A",2020-12-16 18:00:00.000
2889,"AZPS-N/A",2020-12-16 17:00:00.000
2639,"AZPS-N/A",2020-12-16 16:00:00.000
2537,"AZPS-N/A",2020-12-16 15:00:00.000
2539,"AZPS-N/A",2020-12-16 14:00:00.000
2615,"AZPS-N/A",2020-12-16 13:00:00.000
2745,"AZPS-N/A",2020-12-16 12:00:00.000
2989,"AZPS-N/A",2020-12-16 11:00:00.000
3308,"AZPS-N/A",2020-12-16 10:00:00.000
3722,"AZPS-N/A",2020-12-16 09:00:00.000
3919,"AZPS-N/A",2020-12-16 08:00:00.000
3757,"AZPS-N/A",2020-12-16 07:00:00.000
3434,"AZPS-N/A",2020-12-16 06:00:00.000
3187,"AZPS-N/A",2020-12-16 05:00:00.000
3037,"AZPS-N/A",2020-12-16 04:00:00.000
2992,"AZPS-N/A",2020-12-16 03:00:00.000
2980,"AZPS-N/A",2020-12-16 02:00:00.000
3013,"AZPS-N/A",2020-12-16 01:00:00.000
3106,"AZPS-N/A",2020-12-16 00:00:00.000
3267,"AZPS-N/A",2020-12-15 23:00:00.000
3429,"AZPS-N/A",2020-12-15 22:00:00.000
3529,"AZPS-N/A",2020-12-15 21:00:00.000
3537,"AZPS-N/A",2020-12-15 20:00:00.000
3542,"AZPS-N/A",2020-12-15 19:00:00.000
3337,"AZPS-N/A",2020-12-15 18:00:00.000
2892,"AZPS-N/A",2020-12-15 17:00:00.000
2667,"AZPS-N/A",2020-12-15 16:00:00.000
2548,"AZPS-N/A",2020-12-15 15:00:00.000
2540,"AZPS-N/A",2020-12-15 14:00:00.000
2600,"AZPS-N/A",2020-12-15 13:00:00.000
2723,"AZPS-N/A",2020-12-15 12:00:00.000
2958,"AZPS-N/A",2020-12-15 11:00:00.000
3264,"AZPS-N/A",2020-12-15 10:00:00.000
3656,"AZPS-N/A",2020-12-15 09:00:00.000
3865,"AZPS-N/A",2020-12-15 08:00:00.000
3709,"AZPS-N/A",2020-12-15 07:00:00.000
3372,"AZPS-N/A",2020-12-15 06:00:00.000
3115,"AZPS-N/A",2020-12-15 05:00:00.000
2975,"AZPS-N/A",2020-12-15 04:00:00.000
2917,"AZPS-N/A",2020-12-15 03:00:00.000
2927,"AZPS-N/A",2020-12-15 02:00:00.000
2978,"AZPS-N/A",2020-12-15 01:00:00.000
3074,"AZPS-N/A",2020-12-15 00:00:00.000
3252,"AZPS-N/A",2020-12-14 23:00:00.000
3431,"AZPS-N/A",2020-12-14 22:00:00.000
3517,"AZPS-N/A",2020-12-14 21:00:00.000
3548,"AZPS-N/A",2020-12-14 20:00:00.000
3585,"AZPS-N/A",2020-12-14 19:00:00.000
3396,"AZPS-N/A",2020-12-14 18:00:00.000
2960,"AZPS-N/A",2020-12-14 17:00:00.000
2689,"AZPS-N/A",2020-12-14 16:00:00.000
2589,"AZPS-N/A",2020-12-14 15:00:00.000
2577,"AZPS-N/A",2020-12-14 14:00:00.000
2623,"AZPS-N/A",2020-12-14 13:00:00.000
2754,"AZPS-N/A",2020-12-14 12:00:00.000
2971,"AZPS-N/A",2020-12-14 11:00:00.000
3244,"AZPS-N/A",2020-12-14 10:00:00.000
3606,"AZPS-N/A",2020-12-14 09:00:00.000
3682,"AZPS-N/A",2020-12-14 08:00:00.000
3509,"AZPS-N/A",2020-12-14 07:00:00.000
3197,"AZPS-N/A",2020-12-14 06:00:00.000
2956,"AZPS-N/A",2020-12-14 05:00:00.000
2849,"AZPS-N/A",2020-12-14 04:00:00.000
2828,"AZPS-N/A",2020-12-14 03:00:00.000
2863,"AZPS-N/A",2020-12-14 02:00:00.000
2900,"AZPS-N/A",2020-12-14 01:00:00.000
2993,"AZPS-N/A",2020-12-14 00:00:00.000
3172,"AZPS-N/A",2020-12-13 23:00:00.000
3333,"AZPS-N/A",2020-12-13 22:00:00.000
3431,"AZPS-N/A",2020-12-13 21:00:00.000
3460,"AZPS-N/A",2020-12-13 20:00:00.000
3486,"AZPS-N/A",2020-12-13 19:00:00.000
3274,"AZPS-N/A",2020-12-13 18:00:00.000
2881,"AZPS-N/A",2020-12-13 17:00:00.000
2590,"AZPS-N/A",2020-12-13 16:00:00.000
2431,"AZPS-N/A",2020-12-13 15:00:00.000
2403,"AZPS-N/A",2020-12-13 14:00:00.000
2494,"AZPS-N/A",2020-12-13 13:00:00.000
2549,"AZPS-N/A",2020-12-13 12:00:00.000
2725,"AZPS-N/A",2020-12-13 11:00:00.000
3000,"AZPS-N/A",2020-12-13 10:00:00.000
3204,"AZPS-N/A",2020-12-13 09:00:00.000
3269,"AZPS-N/A",2020-12-13 08:00:00.000
3125,"AZPS-N/A",2020-12-13 07:00:00.000
2957,"AZPS-N/A",2020-12-13 06:00:00.000
2848,"AZPS-N/A",2020-12-13 05:00:00.000
2788,"AZPS-N/A",2020-12-13 04:00:00.000
2761,"AZPS-N/A",2020-12-13 03:00:00.000
2779,"AZPS-N/A",2020-12-13 02:00:00.000
2847,"AZPS-N/A",2020-12-13 01:00:00.000
2933,"AZPS-N/A",2020-12-13 00:00:00.000
3082,"AZPS-N/A",2020-12-12 23:00:00.000
3189,"AZPS-N/A",2020-12-12 22:00:00.000
3259,"AZPS-N/A",2020-12-12 21:00:00.000
3281,"AZPS-N/A",2020-12-12 20:00:00.000
3317,"AZPS-N/A",2020-12-12 19:00:00.000
3205,"AZPS-N/A",2020-12-12 18:00:00.000
2893,"AZPS-N/A",2020-12-12 17:00:00.000
2620,"AZPS-N/A",2020-12-12 16:00:00.000
2464,"AZPS-N/A",2020-12-12 15:00:00.000
2436,"AZPS-N/A",2020-12-12 14:00:00.000
2474,"AZPS-N/A",2020-12-12 13:00:00.000
2588,"AZPS-N/A",2020-12-12 12:00:00.000
2744,"AZPS-N/A",2020-12-12 11:00:00.000
2921,"AZPS-N/A",2020-12-12 10:00:00.000
3127,"AZPS-N/A",2020-12-12 09:00:00.000
3137,"AZPS-N/A",2020-12-12 08:00:00.000
3010,"AZPS-N/A",2020-12-12 07:00:00.000
2833,"AZPS-N/A",2020-12-12 06:00:00.000
2711,"AZPS-N/A",2020-12-12 05:00:00.000
2657,"AZPS-N/A",2020-12-12 04:00:00.000
2663,"AZPS-N/A",2020-12-12 03:00:00.000
2683,"AZPS-N/A",2020-12-12 02:00:00.000
2746,"AZPS-N/A",2020-12-12 01:00:00.000
2846,"AZPS-N/A",2020-12-12 00:00:00.000
3005,"AZPS-N/A",2020-12-11 23:00:00.000
3145,"AZPS-N/A",2020-12-11 22:00:00.000
3239,"AZPS-N/A",2020-12-11 21:00:00.000
3268,"AZPS-N/A",2020-12-11 20:00:00.000
3325,"AZPS-N/A",2020-12-11 19:00:00.000
3251,"AZPS-N/A",2020-12-11 18:00:00.000
2962,"AZPS-N/A",2020-12-11 17:00:00.000
2793,"AZPS-N/A",2020-12-11 16:00:00.000
2713,"AZPS-N/A",2020-12-11 15:00:00.000
2591,"AZPS-N/A",2020-12-11 14:00:00.000
2678,"AZPS-N/A",2020-12-11 13:00:00.000
2646,"AZPS-N/A",2020-12-11 12:00:00.000
2743,"AZPS-N/A",2020-12-11 11:00:00.000
2985,"AZPS-N/A",2020-12-11 10:00:00.000
3258,"AZPS-N/A",2020-12-11 09:00:00.000
3367,"AZPS-N/A",2020-12-11 08:00:00.000
3216,"AZPS-N/A",2020-12-11 07:00:00.000
2942,"AZPS-N/A",2020-12-11 06:00:00.000
2742,"AZPS-N/A",2020-12-11 05:00:00.000
2646,"AZPS-N/A",2020-12-11 04:00:00.000
2632,"AZPS-N/A",2020-12-11 03:00:00.000
2656,"AZPS-N/A",2020-12-11 02:00:00.000
2710,"AZPS-N/A",2020-12-11 01:00:00.000
2828,"AZPS-N/A",2020-12-11 00:00:00.000
3001,"AZPS-N/A",2020-12-10 23:00:00.000
3202,"AZPS-N/A",2020-12-10 22:00:00.000
3323,"AZPS-N/A",2020-12-10 21:00:00.000
3364,"AZPS-N/A",2020-12-10 20:00:00.000
3428,"AZPS-N/A",2020-12-10 19:00:00.000
3407,"AZPS-N/A",2020-12-10 18:00:00.000
3003,"AZPS-N/A",2020-12-10 17:00:00.000
2941,"AZPS-N/A",2020-12-10 16:00:00.000
2905,"AZPS-N/A",2020-12-10 15:00:00.000
2939,"AZPS-N/A",2020-12-10 14:00:00.000
2977,"AZPS-N/A",2020-12-10 13:00:00.000
3027,"AZPS-N/A",2020-12-10 12:00:00.000
3057,"AZPS-N/A",2020-12-10 11:00:00.000
3059,"AZPS-N/A",2020-12-10 10:00:00.000
3162,"AZPS-N/A",2020-12-10 09:00:00.000
3131,"AZPS-N/A",2020-12-10 08:00:00.000
2948,"AZPS-N/A",2020-12-10 07:00:00.000
2709,"AZPS-N/A",2020-12-10 06:00:00.000
2527,"AZPS-N/A",2020-12-10 05:00:00.000
2465,"AZPS-N/A",2020-12-10 04:00:00.000
2461,"AZPS-N/A",2020-12-10 03:00:00.000
2505,"AZPS-N/A",2020-12-10 02:00:00.000
2583,"AZPS-N/A",2020-12-10 01:00:00.000
2719,"AZPS-N/A",2020-12-10 00:00:00.000
2901,"AZPS-N/A",2020-12-09 23:00:00.000
3097,"AZPS-N/A",2020-12-09 22:00:00.000
3208,"AZPS-N/A",2020-12-09 21:00:00.000
3262,"AZPS-N/A",2020-12-09 20:00:00.000
3331,"AZPS-N/A",2020-12-09 19:00:00.000
3205,"AZPS-N/A",2020-12-09 18:00:00.000
2926,"AZPS-N/A",2020-12-09 17:00:00.000
2763,"AZPS-N/A",2020-12-09 16:00:00.000
2630,"AZPS-N/A",2020-12-09 15:00:00.000
2511,"AZPS-N/A",2020-12-09 14:00:00.000
2507,"AZPS-N/A",2020-12-09 13:00:00.000
2528,"AZPS-N/A",2020-12-09 12:00:00.000
2642,"AZPS-N/A",2020-12-09 11:00:00.000
2851,"AZPS-N/A",2020-12-09 10:00:00.000
3121,"AZPS-N/A",2020-12-09 09:00:00.000
3281,"AZPS-N/A",2020-12-09 08:00:00.000
3131,"AZPS-N/A",2020-12-09 07:00:00.000
2872,"AZPS-N/A",2020-12-09 06:00:00.000
2675,"AZPS-N/A",2020-12-09 05:00:00.000
2577,"AZPS-N/A",2020-12-09 04:00:00.000
2556,"AZPS-N/A",2020-12-09 03:00:00.000
2570,"AZPS-N/A",2020-12-09 02:00:00.000
2621,"AZPS-N/A",2020-12-09 01:00:00.000
2734,"AZPS-N/A",2020-12-09 00:00:00.000
2919,"AZPS-N/A",2020-12-08 23:00:00.000
3124,"AZPS-N/A",2020-12-08 22:00:00.000
3246,"AZPS-N/A",2020-12-08 21:00:00.000
3296,"AZPS-N/A",2020-12-08 20:00:00.000
3355,"AZPS-N/A",2020-12-08 19:00:00.000
3212,"AZPS-N/A",2020-12-08 18:00:00.000
2895,"AZPS-N/A",2020-12-08 17:00:00.000
2784,"AZPS-N/A",2020-12-08 16:00:00.000
2636,"AZPS-N/A",2020-12-08 15:00:00.000
2544,"AZPS-N/A",2020-12-08 14:00:00.000
2536,"AZPS-N/A",2020-12-08 13:00:00.000
2574,"AZPS-N/A",2020-12-08 12:00:00.000
2657,"AZPS-N/A",2020-12-08 11:00:00.000
2848,"AZPS-N/A",2020-12-08 10:00:00.000
3081,"AZPS-N/A",2020-12-08 09:00:00.000
3268,"AZPS-N/A",2020-12-08 08:00:00.000
3134,"AZPS-N/A",2020-12-08 07:00:00.000
2864,"AZPS-N/A",2020-12-08 06:00:00.000
2664,"AZPS-N/A",2020-12-08 05:00:00.000
2572,"AZPS-N/A",2020-12-08 04:00:00.000
2554,"AZPS-N/A",2020-12-08 03:00:00.000
2570,"AZPS-N/A",2020-12-08 02:00:00.000
2622,"AZPS-N/A",2020-12-08 01:00:00.000
2725,"AZPS-N/A",2020-12-08 00:00:00.000
2911,"AZPS-N/A",2020-12-07 23:00:00.000
3106,"AZPS-N/A",2020-12-07 22:00:00.000
3226,"AZPS-N/A",2020-12-07 21:00:00.000
3281,"AZPS-N/A",2020-12-07 20:00:00.000
3349,"AZPS-N/A",2020-12-07 19:00:00.000
3208,"AZPS-N/A",2020-12-07 18:00:00.000
2869,"AZPS-N/A",2020-12-07 17:00:00.000
2660,"AZPS-N/A",2020-12-07 16:00:00.000
2570,"AZPS-N/A",2020-12-07 15:00:00.000
2550,"AZPS-N/A",2020-12-07 14:00:00.000
2544,"AZPS-N/A",2020-12-07 13:00:00.000
2604,"AZPS-N/A",2020-12-07 12:00:00.000
2778,"AZPS-N/A",2020-12-07 11:00:00.000
3014,"AZPS-N/A",2020-12-07 10:00:00.000
3364,"AZPS-N/A",2020-12-07 09:00:00.000
3571,"AZPS-N/A",2020-12-07 08:00:00.000
3423,"AZPS-N/A",2020-12-07 07:00:00.000
3095,"AZPS-N/A",2020-12-07 06:00:00.000
2856,"AZPS-N/A",2020-12-07 05:00:00.000
2733,"AZPS-N/A",2020-12-07 04:00:00.000
2663,"AZPS-N/A",2020-12-07 03:00:00.000
2672,"AZPS-N/A",2020-12-07 02:00:00.000
2684,"AZPS-N/A",2020-12-07 01:00:00.000
2775,"AZPS-N/A",2020-12-07 00:00:00.000
2933,"AZPS-N/A",2020-12-06 23:00:00.000
3101,"AZPS-N/A",2020-12-06 22:00:00.000
3198,"AZPS-N/A",2020-12-06 21:00:00.000
3251,"AZPS-N/A",2020-12-06 20:00:00.000
3268,"AZPS-N/A",2020-12-06 19:00:00.000
3106,"AZPS-N/A",2020-12-06 18:00:00.000
2730,"AZPS-N/A",2020-12-06 17:00:00.000
2481,"AZPS-N/A",2020-12-06 16:00:00.000
2342,"AZPS-N/A",2020-12-06 15:00:00.000
2301,"AZPS-N/A",2020-12-06 14:00:00.000
2339,"AZPS-N/A",2020-12-06 13:00:00.000
2415,"AZPS-N/A",2020-12-06 12:00:00.000
2582,"AZPS-N/A",2020-12-06 11:00:00.000
2834,"AZPS-N/A",2020-12-06 10:00:00.000
3075,"AZPS-N/A",2020-12-06 09:00:00.000
3191,"AZPS-N/A",2020-12-06 08:00:00.000
3067,"AZPS-N/A",2020-12-06 07:00:00.000
2915,"AZPS-N/A",2020-12-06 06:00:00.000
2792,"AZPS-N/A",2020-12-06 05:00:00.000
2749,"AZPS-N/A",2020-12-06 04:00:00.000
2736,"AZPS-N/A",2020-12-06 03:00:00.000
2739,"AZPS-N/A",2020-12-06 02:00:00.000
2785,"AZPS-N/A",2020-12-06 01:00:00.000
2862,"AZPS-N/A",2020-12-06 00:00:00.000
2996,"AZPS-N/A",2020-12-05 23:00:00.000
3095,"AZPS-N/A",2020-12-05 22:00:00.000
3174,"AZPS-N/A",2020-12-05 21:00:00.000
3203,"AZPS-N/A",2020-12-05 20:00:00.000
3238,"AZPS-N/A",2020-12-05 19:00:00.000
3080,"AZPS-N/A",2020-12-05 18:00:00.000
2732,"AZPS-N/A",2020-12-05 17:00:00.000
2500,"AZPS-N/A",2020-12-05 16:00:00.000
2382,"AZPS-N/A",2020-12-05 15:00:00.000
2328,"AZPS-N/A",2020-12-05 14:00:00.000
2398,"AZPS-N/A",2020-12-05 13:00:00.000
2516,"AZPS-N/A",2020-12-05 12:00:00.000
2701,"AZPS-N/A",2020-12-05 11:00:00.000
2959,"AZPS-N/A",2020-12-05 10:00:00.000
3245,"AZPS-N/A",2020-12-05 09:00:00.000
3352,"AZPS-N/A",2020-12-05 08:00:00.000
3248,"AZPS-N/A",2020-12-05 07:00:00.000
3044,"AZPS-N/A",2020-12-05 06:00:00.000
2912,"AZPS-N/A",2020-12-05 05:00:00.000
2845,"AZPS-N/A",2020-12-05 04:00:00.000
2827,"AZPS-N/A",2020-12-05 03:00:00.000
2840,"AZPS-N/A",2020-12-05 02:00:00.000
2887,"AZPS-N/A",2020-12-05 01:00:00.000
2964,"AZPS-N/A",2020-12-05 00:00:00.000
3109,"AZPS-N/A",2020-12-04 23:00:00.000
3208,"AZPS-N/A",2020-12-04 22:00:00.000
3281,"AZPS-N/A",2020-12-04 21:00:00.000
3277,"AZPS-N/A",2020-12-04 20:00:00.000
3285,"AZPS-N/A",2020-12-04 19:00:00.000
3151,"AZPS-N/A",2020-12-04 18:00:00.000
2788,"AZPS-N/A",2020-12-04 17:00:00.000
2564,"AZPS-N/A",2020-12-04 16:00:00.000
2456,"AZPS-N/A",2020-12-04 15:00:00.000
2434,"AZPS-N/A",2020-12-04 14:00:00.000
2486,"AZPS-N/A",2020-12-04 13:00:00.000
2592,"AZPS-N/A",2020-12-04 12:00:00.000
2816,"AZPS-N/A",2020-12-04 11:00:00.000
3088,"AZPS-N/A",2020-12-04 10:00:00.000
3452,"AZPS-N/A",2020-12-04 09:00:00.000
3653,"AZPS-N/A",2020-12-04 08:00:00.000
3508,"AZPS-N/A",2020-12-04 07:00:00.000
3210,"AZPS-N/A",2020-12-04 06:00:00.000
2984,"AZPS-N/A",2020-12-04 05:00:00.000
2825,"AZPS-N/A",2020-12-04 04:00:00.000
2790,"AZPS-N/A",2020-12-04 03:00:00.000
2776,"AZPS-N/A",2020-12-04 02:00:00.000
2807,"AZPS-N/A",2020-12-04 01:00:00.000
2882,"AZPS-N/A",2020-12-04 00:00:00.000
3045,"AZPS-N/A",2020-12-03 23:00:00.000
3215,"AZPS-N/A",2020-12-03 22:00:00.000
3292,"AZPS-N/A",2020-12-03 21:00:00.000
3303,"AZPS-N/A",2020-12-03 20:00:00.000
3334,"AZPS-N/A",2020-12-03 19:00:00.000
3161,"AZPS-N/A",2020-12-03 18:00:00.000
2773,"AZPS-N/A",2020-12-03 17:00:00.000
2545,"AZPS-N/A",2020-12-03 16:00:00.000
2454,"AZPS-N/A",2020-12-03 15:00:00.000
2418,"AZPS-N/A",2020-12-03 14:00:00.000
2450,"AZPS-N/A",2020-12-03 13:00:00.000
2537,"AZPS-N/A",2020-12-03 12:00:00.000
2684,"AZPS-N/A",2020-12-03 11:00:00.000
2880,"AZPS-N/A",2020-12-03 10:00:00.000
3176,"AZPS-N/A",2020-12-03 09:00:00.000
3350,"AZPS-N/A",2020-12-03 08:00:00.000
3226,"AZPS-N/A",2020-12-03 07:00:00.000
2942,"AZPS-N/A",2020-12-03 06:00:00.000
2732,"AZPS-N/A",2020-12-03 05:00:00.000
2638,"AZPS-N/A",2020-12-03 04:00:00.000
2625,"AZPS-N/A",2020-12-03 03:00:00.000
2643,"AZPS-N/A",2020-12-03 02:00:00.000
2712,"AZPS-N/A",2020-12-03 01:00:00.000
2822,"AZPS-N/A",2020-12-03 00:00:00.000
3000,"AZPS-N/A",2020-12-02 23:00:00.000
3186,"AZPS-N/A",2020-12-02 22:00:00.000
3294,"AZPS-N/A",2020-12-02 21:00:00.000
3317,"AZPS-N/A",2020-12-02 20:00:00.000
3386,"AZPS-N/A",2020-12-02 19:00:00.000
3204,"AZPS-N/A",2020-12-02 18:00:00.000
2835,"AZPS-N/A",2020-12-02 17:00:00.000
2597,"AZPS-N/A",2020-12-02 16:00:00.000
2454,"AZPS-N/A",2020-12-02 15:00:00.000
2430,"AZPS-N/A",2020-12-02 14:00:00.000
2451,"AZPS-N/A",2020-12-02 13:00:00.000
2521,"AZPS-N/A",2020-12-02 12:00:00.000
2637,"AZPS-N/A",2020-12-02 11:00:00.000
2889,"AZPS-N/A",2020-12-02 10:00:00.000
3204,"AZPS-N/A",2020-12-02 09:00:00.000
3384,"AZPS-N/A",2020-12-02 08:00:00.000
3262,"AZPS-N/A",2020-12-02 07:00:00.000
2978,"AZPS-N/A",2020-12-02 06:00:00.000
2774,"AZPS-N/A",2020-12-02 05:00:00.000
2659,"AZPS-N/A",2020-12-02 04:00:00.000
2627,"AZPS-N/A",2020-12-02 03:00:00.000
2640,"AZPS-N/A",2020-12-02 02:00:00.000
2672,"AZPS-N/A",2020-12-02 01:00:00.000
2765,"AZPS-N/A",2020-12-02 00:00:00.000
2933,"AZPS-N/A",2020-12-01 23:00:00.000
3099,"AZPS-N/A",2020-12-01 22:00:00.000
3203,"AZPS-N/A",2020-12-01 21:00:00.000
3239,"AZPS-N/A",2020-12-01 20:00:00.000
3289,"AZPS-N/A",2020-12-01 19:00:00.000
3128,"AZPS-N/A",2020-12-01 18:00:00.000
2789,"AZPS-N/A",2020-12-01 17:00:00.000
2547,"AZPS-N/A",2020-12-01 16:00:00.000
2436,"AZPS-N/A",2020-12-01 15:00:00.000
2388,"AZPS-N/A",2020-12-01 14:00:00.000
2423,"AZPS-N/A",2020-12-01 13:00:00.000
2486,"AZPS-N/A",2020-12-01 12:00:00.000
2636,"AZPS-N/A",2020-12-01 11:00:00.000
2855,"AZPS-N/A",2020-12-01 10:00:00.000
3164,"AZPS-N/A",2020-12-01 09:00:00.000
3354,"AZPS-N/A",2020-12-01 08:00:00.000
3228,"AZPS-N/A",2020-12-01 07:00:00.000
2939,"AZPS-N/A",2020-12-01 06:00:00.000
2731,"AZPS-N/A",2020-12-01 05:00:00.000
2629,"AZPS-N/A",2020-12-01 04:00:00.000
2588,"AZPS-N/A",2020-12-01 03:00:00.000
2603,"AZPS-N/A",2020-12-01 02:00:00.000
