Year,Name,Rank,Ranking,Gender,Ranking (groups)
2011,"Alice",37,-37,"Girls","31-50"
2011,"Amber",52,-52,"Girls","51-70"
2011,"Amelia",1,-1,"Girls","1-10"
2011,"Amelie",54,-54,"Girls","51-70"
2011,"Amy",51,-51,"Girls","51-70"
2011,"Anna",67,-67,"Girls","51-70"
2011,"Annabelle",79,-79,"Girls","71-100"
2011,"Ava",9,-9,"Girls","1-10"
2011,"Bella",69,-69,"Girls","51-70"
2011,"Bethany",63,-63,"Girls","51-70"
2011,"Brooke",50,-50,"Girls","31-50"
2011,"Caitlin",86,-86,"Girls","71-100"
2011,"Charlotte",21,-21,"Girls","21-30"
2011,"Chloe",12,-12,"Girls","11-20"
2011,"Daisy",20,-20,"Girls","11-20"
2011,"Eleanor",59,-59,"Girls","51-70"
2011,"Eliza",62,-62,"Girls","51-70"
2011,"Elizabeth",44,-44,"Girls","31-50"
2011,"Ella",16,-16,"Girls","11-20"
2011,"Ellie",28,-28,"Girls","21-30"
2011,"Elsie",87,-87,"Girls","71-100"
2011,"Emilia",61,-61,"Girls","51-70"
2011,"Emily",5,-5,"Girls","1-10"
2011,"Emma",48,-48,"Girls","31-50"
2011,"Erin",39,-39,"Girls","31-50"
2011,"Esme",72,-72,"Girls","71-100"
2011,"Eva",33,-33,"Girls","31-50"
2011,"Evelyn",65,-65,"Girls","51-70"
2011,"Evie",11,-11,"Girls","11-20"
2011,"Faith",63,-63,"Girls","51-70"
2011,"Florence",43,-43,"Girls","31-50"
2011,"Francesca",99,-99,"Girls","71-100"
2011,"Freya",19,-19,"Girls","11-20"
2011,"Georgia",60,-60,"Girls","51-70"
2011,"Grace",8,-8,"Girls","1-10"
2011,"Gracie",53,-53,"Girls","51-70"
2011,"Hannah",41,-41,"Girls","31-50"
2011,"Harriet",71,-71,"Girls","71-100"
2011,"Heidi",91,-91,"Girls","71-100"
2011,"Hollie",68,-68,"Girls","51-70"
2011,"Holly",26,-26,"Girls","21-30"
2011,"Imogen",32,-32,"Girls","31-50"
2011,"Isabel",66,-66,"Girls","51-70"
2011,"Isabella",10,-10,"Girls","1-10"
2011,"Isabelle",17,-17,"Girls","11-20"
2011,"Isla",15,-15,"Girls","11-20"
2011,"Isobel",80,-80,"Girls","71-100"
2011,"Jasmine",42,-42,"Girls","31-50"
2011,"Jessica",4,-4,"Girls","1-10"
2011,"Julia",78,-78,"Girls","71-100"
2011,"Katie",57,-57,"Girls","51-70"
2011,"Kayla",98,-98,"Girls","71-100"
2011,"Keira",88,-88,"Girls","71-100"
2011,"Lacey",40,-40,"Girls","31-50"
2011,"Lauren",85,-85,"Girls","71-100"
2011,"Layla",30,-30,"Girls","21-30"
2011,"Leah",56,-56,"Girls","51-70"
2011,"Lexi",45,-45,"Girls","31-50"
2011,"Lexie",74,-74,"Girls","71-100"
2011,"Lilly",27,-27,"Girls","21-30"
2011,"Lily",3,-3,"Girls","1-10"
2011,"Lola",31,-31,"Girls","31-50"
2011,"Lucy",23,-23,"Girls","21-30"
2011,"Lydia",100,-100,"Girls","71-100"
2011,"Maddison",82,-82,"Girls","71-100"
2011,"Madison",77,-77,"Girls","71-100"
2011,"Maisie",22,-22,"Girls","21-30"
2011,"Maria",93,-93,"Girls","71-100"
2011,"Martha",83,-83,"Girls","71-100"
2011,"Maryam",94,-94,"Girls","71-100"
2011,"Matilda",48,-48,"Girls","31-50"
2011,"Maya",58,-58,"Girls","51-70"
2011,"Megan",29,-29,"Girls","21-30"
2011,"Mia",13,-13,"Girls","11-20"
2011,"Millie",35,-35,"Girls","31-50"
2011,"Molly",46,-46,"Girls","31-50"
2011,"Niamh",81,-81,"Girls","71-100"
2011,"Nicole",97,-97,"Girls","71-100"
2011,"Olivia",2,-2,"Girls","1-10"
2011,"Paige",70,-70,"Girls","51-70"
2011,"Phoebe",24,-24,"Girls","21-30"
2011,"Poppy",14,-14,"Girls","11-20"
2011,"Rebecca",89,-89,"Girls","71-100"
2011,"Rose",76,-76,"Girls","71-100"
2011,"Rosie",55,-55,"Girls","51-70"
2011,"Ruby",7,-7,"Girls","1-10"
2011,"Sarah",90,-90,"Girls","71-100"
2011,"Scarlett",25,-25,"Girls","21-30"
2011,"Sienna",36,-36,"Girls","31-50"
2011,"Skye",84,-84,"Girls","71-100"
2011,"Sofia",47,-47,"Girls","31-50"
2011,"Sophia",18,-18,"Girls","11-20"
2011,"Sophie",6,-6,"Girls","1-10"
2011,"Summer",34,-34,"Girls","31-50"
2011,"Tia",96,-96,"Girls","71-100"
2011,"Willow",75,-75,"Girls","71-100"
2011,"Zara",73,-73,"Girls","71-100"
2011,"Zoe",92,-92,"Girls","71-100"
2010,"Abigail",34,-34,"Girls","31-50"
2010,"Aimee",80,-80,"Girls","71-100"
2010,"Aisha",96,-96,"Girls","71-100"
2010,"Alexandra",97,-97,"Girls","71-100"
2010,"Alice",43,-43,"Girls","31-50"
2010,"Amber",52,-52,"Girls","51-70"
2010,"Amelia",5,-5,"Girls","1-10"
2010,"Amelie",55,-55,"Girls","51-70"
2010,"Amy",38,-38,"Girls","31-50"
2010,"Anna",63,-63,"Girls","51-70"
2010,"Annabelle",89,-89,"Girls","71-100"
2010,"Ava",11,-11,"Girls","11-20"
2010,"Bethany",59,-59,"Girls","51-70"
2010,"Brooke",45,-45,"Girls","31-50"
2010,"Caitlin",66,-66,"Girls","51-70"
2010,"Charlotte",20,-20,"Girls","11-20"
2010,"Chloe",8,-8,"Girls","1-10"
2010,"Daisy",15,-15,"Girls","11-20"
2010,"Eleanor",61,-61,"Girls","51-70"
2010,"Eliza",93,-93,"Girls","71-100"
2010,"Elizabeth",48,-48,"Girls","31-50"
2010,"Ella",18,-18,"Girls","11-20"
2010,"Ellie",29,-29,"Girls","21-30"
2010,"Emilia",71,-71,"Girls","71-100"
2010,"Emily",3,-3,"Girls","1-10"
2010,"Emma",48,-48,"Girls","31-50"
2010,"Erin",35,-35,"Girls","31-50"
2010,"Esme",74,-74,"Girls","71-100"
2010,"Eva",37,-37,"Girls","31-50"
2010,"Evelyn",87,-87,"Girls","71-100"
2010,"Evie",10,-10,"Girls","1-10"
2010,"Faith",65,-65,"Girls","51-70"
2010,"Florence",54,-54,"Girls","51-70"
2010,"Freya",19,-19,"Girls","11-20"
2010,"Georgia",56,-56,"Girls","51-70"
2010,"Grace",9,-9,"Girls","1-10"
2010,"Gracie",51,-51,"Girls","51-70"
2010,"Hannah",31,-31,"Girls","31-50"
2010,"Harriet",86,-86,"Girls","71-100"
2010,"Heidi",94,-94,"Girls","71-100"
2010,"Hollie",69,-69,"Girls","51-70"
2010,"Holly",25,-25,"Girls","21-30"
2010,"Imogen",26,-26,"Girls","21-30"
2010,"Isabel",58,-58,"Girls","51-70"
2010,"Isabella",12,-12,"Girls","11-20"
2010,"Isabelle",17,-17,"Girls","11-20"
2010,"Isla",22,-22,"Girls","21-30"
2010,"Isobel",75,-75,"Girls","71-100"
2010,"Jasmine",41,-41,"Girls","31-50"
2010,"Jessica",6,-6,"Girls","1-10"
2010,"Julia",77,-77,"Girls","71-100"
2010,"Katie",40,-40,"Girls","31-50"
2010,"Keira",72,-72,"Girls","71-100"
2010,"Lacey",36,-36,"Girls","31-50"
2010,"Laila",95,-95,"Girls","71-100"
2010,"Lauren",70,-70,"Girls","51-70"
2010,"Layla",44,-44,"Girls","31-50"
2010,"Leah",50,-50,"Girls","31-50"
2010,"Lexi",46,-46,"Girls","31-50"
2010,"Lexie",68,-68,"Girls","51-70"
2010,"Libby",98,-98,"Girls","71-100"
2010,"Lilly",39,-39,"Girls","31-50"
2010,"Lily",4,-4,"Girls","1-10"
2010,"Lola",33,-33,"Girls","31-50"
2010,"Lucy",21,-21,"Girls","21-30"
2010,"Maddison",81,-81,"Girls","71-100"
2010,"Madison",67,-67,"Girls","51-70"
2010,"Maisie",14,-14,"Girls","11-20"
2010,"Maisy",100,-100,"Girls","71-100"
2010,"Maria",91,-91,"Girls","71-100"
2010,"Martha",85,-85,"Girls","71-100"
2010,"Maryam",99,-99,"Girls","71-100"
2010,"Matilda",53,-53,"Girls","51-70"
2010,"Maya",57,-57,"Girls","51-70"
2010,"Megan",23,-23,"Girls","21-30"
2010,"Mia",13,-13,"Girls","11-20"
2010,"Millie",32,-32,"Girls","31-50"
2010,"Molly",42,-42,"Girls","31-50"
2010,"Niamh",78,-78,"Girls","71-100"
2010,"Nicole",92,-92,"Girls","71-100"
2010,"Olivia",1,-1,"Girls","1-10"
2010,"Paige",63,-63,"Girls","51-70"
2010,"Phoebe",28,-28,"Girls","21-30"
2010,"Poppy",16,-16,"Girls","11-20"
2010,"Rebecca",82,-82,"Girls","71-100"
2010,"Rose",90,-90,"Girls","71-100"
2010,"Rosie",60,-60,"Girls","51-70"
2010,"Ruby",7,-7,"Girls","1-10"
2010,"Sarah",83,-83,"Girls","71-100"
2010,"Scarlett",24,-24,"Girls","21-30"
2010,"Sienna",47,-47,"Girls","31-50"
2010,"Skye",73,-73,"Girls","71-100"
2010,"Sofia",62,-62,"Girls","51-70"
2010,"Sophia",27,-27,"Girls","21-30"
2010,"Sophie",2,-2,"Girls","1-10"
2010,"Summer",30,-30,"Girls","21-30"
2010,"Tia",79,-79,"Girls","71-100"
2010,"Tilly",88,-88,"Girls","71-100"
2010,"Zara",76,-76,"Girls","71-100"
2010,"Zoe",84,-84,"Girls","71-100"
2009,"Abigail",36,-36,"Girls","31-50"
2009,"Aimee",70,-70,"Girls","51-70"
2009,"Alexandra",87,-87,"Girls","71-100"
2009,"Alice",50,-50,"Girls","31-50"
2009,"Alisha",96,-96,"Girls","71-100"
2009,"Amber",52,-52,"Girls","51-70"
2009,"Amelia",9,-9,"Girls","1-10"
2009,"Amelie",57,-57,"Girls","51-70"
2009,"Amy",28,-28,"Girls","21-30"
2009,"Anna",63,-63,"Girls","51-70"
2009,"Ava",12,-12,"Girls","11-20"
2009,"Bethany",53,-53,"Girls","51-70"
2009,"Brooke",39,-39,"Girls","31-50"
2009,"Caitlin",58,-58,"Girls","51-70"
2009,"Charlotte",14,-14,"Girls","11-20"
2009,"Chloe",3,-3,"Girls","1-10"
2009,"Daisy",18,-18,"Girls","11-20"
2009,"Eleanor",56,-56,"Girls","51-70"
2009,"Elizabeth",43,-43,"Girls","31-50"
2009,"Ella",13,-13,"Girls","11-20"
2009,"Ellie",27,-27,"Girls","21-30"
2009,"Emilia",90,-90,"Girls","71-100"
2009,"Emily",4,-4,"Girls","1-10"
2009,"Emma",41,-41,"Girls","31-50"
2009,"Erin",33,-33,"Girls","31-50"
2009,"Esme",95,-95,"Girls","71-100"
2009,"Eva",38,-38,"Girls","31-50"
2009,"Eve",92,-92,"Girls","71-100"
2009,"Evelyn",85,-85,"Girls","71-100"
2009,"Evie",10,-10,"Girls","1-10"
2009,"Faith",73,-73,"Girls","71-100"
2009,"Florence",80,-80,"Girls","71-100"
2009,"Francesca",98,-98,"Girls","71-100"
2009,"Freya",21,-21,"Girls","21-30"
2009,"Georgia",55,-55,"Girls","51-70"
2009,"Grace",7,-7,"Girls","1-10"
2009,"Gracie",54,-54,"Girls","51-70"
2009,"Hannah",29,-29,"Girls","21-30"
2009,"Harriet",89,-89,"Girls","71-100"
2009,"Heidi",97,-97,"Girls","71-100"
2009,"Hollie",82,-82,"Girls","71-100"
2009,"Holly",19,-19,"Girls","11-20"
2009,"Imogen",32,-32,"Girls","31-50"
2009,"Isabel",51,-51,"Girls","51-70"
2009,"Isabella",15,-15,"Girls","11-20"
2009,"Isabelle",17,-17,"Girls","11-20"
2009,"Isla",30,-30,"Girls","21-30"
2009,"Isobel",60,-60,"Girls","51-70"
2009,"Jasmine",37,-37,"Girls","31-50"
2009,"Jessica",6,-6,"Girls","1-10"
2009,"Julia",84,-84,"Girls","71-100"
2009,"Katie",31,-31,"Girls","31-50"
2009,"Keira",63,-63,"Girls","51-70"
2009,"Lacey",67,-67,"Girls","51-70"
2009,"Lauren",61,-61,"Girls","51-70"
2009,"Layla",48,-48,"Girls","31-50"
2009,"Leah",44,-44,"Girls","31-50"
2009,"Lexi",47,-47,"Girls","31-50"
2009,"Lexie",69,-69,"Girls","51-70"
2009,"Libby",78,-78,"Girls","71-100"
2009,"Lilly",45,-45,"Girls","31-50"
2009,"Lily",8,-8,"Girls","1-10"
2009,"Lola",42,-42,"Girls","31-50"
2009,"Lucy",16,-16,"Girls","11-20"
2009,"Lydia",91,-91,"Girls","71-100"
2009,"Maddison",68,-68,"Girls","51-70"
2009,"Madison",59,-59,"Girls","51-70"
2009,"Maisie",34,-34,"Girls","31-50"
2009,"Maria",93,-93,"Girls","71-100"
2009,"Martha",81,-81,"Girls","71-100"
2009,"Matilda",46,-46,"Girls","31-50"
2009,"Maya",66,-66,"Girls","51-70"
2009,"Megan",20,-20,"Girls","11-20"
2009,"Mia",11,-11,"Girls","11-20"
2009,"Millie",26,-26,"Girls","21-30"
2009,"Molly",40,-40,"Girls","31-50"
2009,"Mya",100,-100,"Girls","71-100"
2009,"Niamh",76,-76,"Girls","71-100"
2009,"Nicole",88,-88,"Girls","71-100"
2009,"Olivia",1,-1,"Girls","1-10"
2009,"Paige",65,-65,"Girls","51-70"
2009,"Phoebe",23,-23,"Girls","21-30"
2009,"Poppy",22,-22,"Girls","21-30"
2009,"Rebecca",77,-77,"Girls","71-100"
2009,"Rose",94,-94,"Girls","71-100"
2009,"Rosie",62,-62,"Girls","51-70"
2009,"Ruby",2,-2,"Girls","1-10"
2009,"Sara",99,-99,"Girls","71-100"
2009,"Sarah",79,-79,"Girls","71-100"
2009,"Scarlett",25,-25,"Girls","21-30"
2009,"Sienna",48,-48,"Girls","31-50"
2009,"Skye",71,-71,"Girls","71-100"
2009,"Sofia",74,-74,"Girls","71-100"
2009,"Sophia",35,-35,"Girls","31-50"
2009,"Sophie",5,-5,"Girls","1-10"
2009,"Summer",24,-24,"Girls","21-30"
2009,"Tia",72,-72,"Girls","71-100"
2009,"Tilly",86,-86,"Girls","71-100"
2009,"Zara",75,-75,"Girls","71-100"
2009,"Zoe",83,-83,"Girls","71-100"
2008,"Abbie",96,-96,"Girls","71-100"
2008,"Abigail",29,-29,"Girls","21-30"
2008,"Aimee",86,-86,"Girls","71-100"
2008,"Alexandra",90,-90,"Girls","71-100"
2008,"Alice",46,-46,"Girls","31-50"
2008,"Alicia",95,-95,"Girls","71-100"
2008,"Alisha",75,-75,"Girls","71-100"
2008,"Amber",48,-48,"Girls","31-50"
2008,"Amelia",9,-9,"Girls","1-10"
2008,"Amelie",57,-57,"Girls","51-70"
2008,"Amy",34,-34,"Girls","31-50"
2008,"Anna",63,-63,"Girls","51-70"
2008,"Ava",21,-21,"Girls","21-30"
2008,"Bethany",55,-55,"Girls","51-70"
2008,"Brooke",42,-42,"Girls","31-50"
2008,"Caitlin",44,-44,"Girls","31-50"
2008,"Charlotte",13,-13,"Girls","11-20"
2008,"Chloe",6,-6,"Girls","1-10"
2008,"Courtney",98,-98,"Girls","71-100"
2008,"Daisy",25,-25,"Girls","21-30"
2008,"Eleanor",54,-54,"Girls","51-70"
2008,"Elizabeth",40,-40,"Girls","31-50"
2008,"Ella",12,-12,"Girls","11-20"
2008,"Ellie",16,-16,"Girls","11-20"
2008,"Emilia",97,-97,"Girls","71-100"
2008,"Emily",3,-3,"Girls","1-10"
2008,"Emma",31,-31,"Girls","31-50"
2008,"Erin",30,-30,"Girls","21-30"
2008,"Esme",100,-100,"Girls","71-100"
2008,"Eva",41,-41,"Girls","31-50"
2008,"Eve",84,-84,"Girls","71-100"
2008,"Evelyn",89,-89,"Girls","71-100"
2008,"Evie",10,-10,"Girls","1-10"
2008,"Faith",80,-80,"Girls","71-100"
2008,"Florence",94,-94,"Girls","71-100"
2008,"Francesca",92,-92,"Girls","71-100"
2008,"Freya",27,-27,"Girls","21-30"
2008,"Georgia",53,-53,"Girls","51-70"
2008,"Grace",4,-4,"Girls","1-10"
2008,"Gracie",52,-52,"Girls","51-70"
2008,"Hannah",19,-19,"Girls","11-20"
2008,"Harriet",82,-82,"Girls","71-100"
2008,"Hollie",87,-87,"Girls","71-100"
2008,"Holly",22,-22,"Girls","21-30"
2008,"Imogen",33,-33,"Girls","31-50"
2008,"Isabel",50,-50,"Girls","31-50"
2008,"Isabella",18,-18,"Girls","11-20"
2008,"Isabelle",17,-17,"Girls","11-20"
2008,"Isla",36,-36,"Girls","31-50"
2008,"Isobel",59,-59,"Girls","51-70"
2008,"Jasmine",35,-35,"Girls","31-50"
2008,"Jessica",5,-5,"Girls","1-10"
2008,"Julia",85,-85,"Girls","71-100"
2008,"Katie",20,-20,"Girls","11-20"
2008,"Keira",45,-45,"Girls","31-50"
2008,"Lacey",58,-58,"Girls","51-70"
2008,"Lauren",51,-51,"Girls","51-70"
2008,"Layla",68,-68,"Girls","51-70"
2008,"Leah",38,-38,"Girls","31-50"
2008,"Lexi",73,-73,"Girls","71-100"
2008,"Lexie",79,-79,"Girls","71-100"
2008,"Libby",62,-62,"Girls","51-70"
2008,"Lilly",48,-48,"Girls","31-50"
2008,"Lily",8,-8,"Girls","1-10"
2008,"Lola",47,-47,"Girls","31-50"
2008,"Lucy",14,-14,"Girls","11-20"
2008,"Lydia",88,-88,"Girls","71-100"
2008,"Maddison",74,-74,"Girls","71-100"
2008,"Madison",56,-56,"Girls","51-70"
2008,"Maisie",63,-63,"Girls","51-70"
2008,"Maria",91,-91,"Girls","71-100"
2008,"Martha",81,-81,"Girls","71-100"
2008,"Maryam",99,-99,"Girls","71-100"
2008,"Matilda",43,-43,"Girls","31-50"
2008,"Maya",69,-69,"Girls","51-70"
2008,"Megan",15,-15,"Girls","11-20"
2008,"Mia",11,-11,"Girls","11-20"
2008,"Millie",24,-24,"Girls","21-30"
2008,"Molly",32,-32,"Girls","31-50"
2008,"Niamh",70,-70,"Girls","51-70"
2008,"Nicole",78,-78,"Girls","71-100"
2008,"Olivia",1,-1,"Girls","1-10"
2008,"Paige",60,-60,"Girls","51-70"
2008,"Phoebe",26,-26,"Girls","21-30"
2008,"Poppy",28,-28,"Girls","21-30"
2008,"Rebecca",66,-66,"Girls","51-70"
2008,"Rosie",65,-65,"Girls","51-70"
2008,"Ruby",2,-2,"Girls","1-10"
2008,"Sarah",72,-72,"Girls","71-100"
2008,"Scarlett",37,-37,"Girls","31-50"
2008,"Sienna",61,-61,"Girls","51-70"
2008,"Skye",76,-76,"Girls","71-100"
2008,"Sofia",77,-77,"Girls","71-100"
2008,"Sophia",39,-39,"Girls","31-50"
2008,"Sophie",7,-7,"Girls","1-10"
2008,"Summer",23,-23,"Girls","21-30"
2008,"Tia",67,-67,"Girls","51-70"
2008,"Tilly",93,-93,"Girls","71-100"
2008,"Zara",71,-71,"Girls","71-100"
2008,"Zoe",83,-83,"Girls","71-100"
2007,"Abbie",88,-88,"Girls","71-100"
2007,"Abigail",24,-24,"Girls","21-30"
2007,"Aimee",76,-76,"Girls","71-100"
2007,"Alexandra",94,-94,"Girls","71-100"
2007,"Alice",43,-43,"Girls","31-50"
2007,"Alicia",96,-96,"Girls","71-100"
2007,"Alisha",72,-72,"Girls","71-100"
2007,"Amber",48,-48,"Girls","31-50"
2007,"Amelia",10,-10,"Girls","1-10"
2007,"Amelie",59,-59,"Girls","51-70"
2007,"Amy",23,-23,"Girls","21-30"
2007,"Anna",58,-58,"Girls","51-70"
2007,"Ava",38,-38,"Girls","31-50"
2007,"Bethany",50,-50,"Girls","31-50"
2007,"Brooke",53,-53,"Girls","51-70"
2007,"Caitlin",34,-34,"Girls","31-50"
2007,"Charlotte",12,-12,"Girls","11-20"
2007,"Chloe",7,-7,"Girls","1-10"
2007,"Courtney",79,-79,"Girls","71-100"
2007,"Daisy",25,-25,"Girls","21-30"
2007,"Eleanor",48,-48,"Girls","31-50"
2007,"Elizabeth",36,-36,"Girls","31-50"
2007,"Ella",9,-9,"Girls","1-10"
2007,"Ellie",14,-14,"Girls","11-20"
2007,"Emily",4,-4,"Girls","1-10"
2007,"Emma",29,-29,"Girls","21-30"
2007,"Erin",27,-27,"Girls","21-30"
2007,"Eva",52,-52,"Girls","51-70"
2007,"Eve",75,-75,"Girls","71-100"
2007,"Evelyn",100,-100,"Girls","71-100"
2007,"Evie",15,-15,"Girls","11-20"
2007,"Faith",73,-73,"Girls","71-100"
2007,"Francesca",89,-89,"Girls","71-100"
2007,"Freya",26,-26,"Girls","21-30"
2007,"Georgia",42,-42,"Girls","31-50"
2007,"Grace",2,-2,"Girls","1-10"
2007,"Gracie",68,-68,"Girls","51-70"
2007,"Hannah",16,-16,"Girls","11-20"
2007,"Harriet",74,-74,"Girls","71-100"
2007,"Hollie",83,-83,"Girls","71-100"
2007,"Holly",20,-20,"Girls","11-20"
2007,"Imogen",33,-33,"Girls","31-50"
2007,"Isabel",45,-45,"Girls","31-50"
2007,"Isabella",19,-19,"Girls","11-20"
2007,"Isabelle",21,-21,"Girls","21-30"
2007,"Isla",65,-65,"Girls","51-70"
2007,"Isobel",57,-57,"Girls","51-70"
2007,"Jasmine",32,-32,"Girls","31-50"
2007,"Jessica",5,-5,"Girls","1-10"
2007,"Julia",92,-92,"Girls","71-100"
2007,"Katie",18,-18,"Girls","11-20"
2007,"Keira",41,-41,"Girls","31-50"
2007,"Lacey",77,-77,"Girls","71-100"
2007,"Lauren",51,-51,"Girls","51-70"
2007,"Layla",82,-82,"Girls","71-100"
2007,"Leah",39,-39,"Girls","31-50"
2007,"Lexie",90,-90,"Girls","71-100"
2007,"Libby",56,-56,"Girls","51-70"
2007,"Lilly",54,-54,"Girls","51-70"
2007,"Lily",8,-8,"Girls","1-10"
2007,"Lola",46,-46,"Girls","31-50"
2007,"Lucy",11,-11,"Girls","11-20"
2007,"Lydia",86,-86,"Girls","71-100"
2007,"Maddison",63,-63,"Girls","51-70"
2007,"Madeleine",84,-84,"Girls","71-100"
2007,"Madison",35,-35,"Girls","31-50"
2007,"Maisie",60,-60,"Girls","51-70"
2007,"Maria",93,-93,"Girls","71-100"
2007,"Martha",87,-87,"Girls","71-100"
2007,"Matilda",62,-62,"Girls","51-70"
2007,"Maya",78,-78,"Girls","71-100"
2007,"Megan",17,-17,"Girls","11-20"
2007,"Mia",13,-13,"Girls","11-20"
2007,"Millie",22,-22,"Girls","21-30"
2007,"Molly",30,-30,"Girls","21-30"
2007,"Niamh",69,-69,"Girls","51-70"
2007,"Nicole",85,-85,"Girls","71-100"
2007,"Olivia",3,-3,"Girls","1-10"
2007,"Paige",55,-55,"Girls","51-70"
2007,"Phoebe",31,-31,"Girls","31-50"
2007,"Poppy",28,-28,"Girls","21-30"
2007,"Rachel",98,-98,"Girls","71-100"
2007,"Rebecca",47,-47,"Girls","31-50"
2007,"Rose",95,-95,"Girls","71-100"
2007,"Rosie",61,-61,"Girls","51-70"
2007,"Ruby",1,-1,"Girls","1-10"
2007,"Sarah",70,-70,"Girls","51-70"
2007,"Scarlett",40,-40,"Girls","31-50"
2007,"Shannon",91,-91,"Girls","71-100"
2007,"Sienna",63,-63,"Girls","51-70"
2007,"Skye",67,-67,"Girls","51-70"
2007,"Sofia",81,-81,"Girls","71-100"
2007,"Sophia",37,-37,"Girls","31-50"
2007,"Sophie",6,-6,"Girls","1-10"
2007,"Summer",44,-44,"Girls","31-50"
2007,"Tia",66,-66,"Girls","51-70"
2007,"Tilly",97,-97,"Girls","71-100"
2007,"Victoria",99,-99,"Girls","71-100"
2007,"Zara",71,-71,"Girls","71-100"
2007,"Zoe",80,-80,"Girls","71-100"
2006,"Abbie",80,-80,"Girls","71-100"
2006,"Abigail",23,-23,"Girls","21-30"
2006,"Aimee",65,-65,"Girls","51-70"
2006,"Alexandra",89,-89,"Girls","71-100"
2006,"Alice",47,-47,"Girls","31-50"
2006,"Alicia",87,-87,"Girls","71-100"
2006,"Alisha",57,-57,"Girls","51-70"
2006,"Amber",39,-39,"Girls","31-50"
2006,"Amelia",16,-16,"Girls","11-20"
2006,"Amelie",78,-78,"Girls","71-100"
2006,"Amy",19,-19,"Girls","11-20"
2006,"Anna",50,-50,"Girls","31-50"
2006,"Ava",60,-60,"Girls","51-70"
2006,"Bethany",43,-43,"Girls","31-50"
2006,"Brooke",55,-55,"Girls","51-70"
2006,"Caitlin",35,-35,"Girls","31-50"
2006,"Charlotte",12,-12,"Girls","11-20"
2006,"Chloe",7,-7,"Girls","1-10"
2006,"Courtney",66,-66,"Girls","51-70"
2006,"Daisy",26,-26,"Girls","21-30"
2006,"Demi",95,-95,"Girls","71-100"
2006,"Eleanor",42,-42,"Girls","31-50"
2006,"Elizabeth",41,-41,"Girls","31-50"
2006,"Ella",11,-11,"Girls","11-20"
2006,"Ellie",10,-10,"Girls","1-10"
2006,"Eloise",100,-100,"Girls","71-100"
2006,"Emily",5,-5,"Girls","1-10"
2006,"Emma",27,-27,"Girls","21-30"
2006,"Erin",28,-28,"Girls","21-30"
2006,"Eva",75,-75,"Girls","71-100"
2006,"Eve",63,-63,"Girls","51-70"
2006,"Evie",21,-21,"Girls","21-30"
2006,"Faith",61,-61,"Girls","51-70"
2006,"Francesca",85,-85,"Girls","71-100"
2006,"Freya",24,-24,"Girls","21-30"
2006,"Georgia",37,-37,"Girls","31-50"
2006,"Grace",1,-1,"Girls","1-10"
2006,"Gracie",59,-59,"Girls","51-70"
2006,"Hannah",15,-15,"Girls","11-20"
2006,"Harriet",82,-82,"Girls","71-100"
2006,"Hollie",83,-83,"Girls","71-100"
2006,"Holly",18,-18,"Girls","11-20"
2006,"Imogen",48,-48,"Girls","31-50"
2006,"Isabel",45,-45,"Girls","31-50"
2006,"Isabella",20,-20,"Girls","11-20"
2006,"Isabelle",29,-29,"Girls","21-30"
2006,"Isla",93,-93,"Girls","71-100"
2006,"Isobel",54,-54,"Girls","51-70"
2006,"Jasmine",31,-31,"Girls","31-50"
2006,"Jessica",3,-3,"Girls","1-10"
2006,"Katie",13,-13,"Girls","11-20"
2006,"Keira",33,-33,"Girls","31-50"
2006,"Lara",98,-98,"Girls","71-100"
2006,"Lauren",38,-38,"Girls","31-50"
2006,"Layla",90,-90,"Girls","71-100"
2006,"Leah",34,-34,"Girls","31-50"
2006,"Libby",52,-52,"Girls","51-70"
2006,"Lilly",71,-71,"Girls","71-100"
2006,"Lily",9,-9,"Girls","1-10"
2006,"Lola",51,-51,"Girls","51-70"
2006,"Lucy",8,-8,"Girls","1-10"
2006,"Lydia",86,-86,"Girls","71-100"
2006,"Maddison",67,-67,"Girls","51-70"
2006,"Madeleine",72,-72,"Girls","71-100"
2006,"Madison",40,-40,"Girls","31-50"
2006,"Maisie",53,-53,"Girls","51-70"
2006,"Martha",96,-96,"Girls","71-100"
2006,"Matilda",70,-70,"Girls","51-70"
2006,"Maya",79,-79,"Girls","71-100"
2006,"Megan",17,-17,"Girls","11-20"
2006,"Mia",14,-14,"Girls","11-20"
2006,"Millie",22,-22,"Girls","21-30"
2006,"Mollie",92,-92,"Girls","71-100"
2006,"Molly",25,-25,"Girls","21-30"
2006,"Morgan",94,-94,"Girls","71-100"
2006,"Natasha",91,-91,"Girls","71-100"
2006,"Niamh",63,-63,"Girls","51-70"
2006,"Nicole",77,-77,"Girls","71-100"
2006,"Olivia",2,-2,"Girls","1-10"
2006,"Paige",46,-46,"Girls","31-50"
2006,"Phoebe",32,-32,"Girls","31-50"
2006,"Poppy",30,-30,"Girls","21-30"
2006,"Rachel",84,-84,"Girls","71-100"
2006,"Rebecca",36,-36,"Girls","31-50"
2006,"Rosie",68,-68,"Girls","51-70"
2006,"Ruby",4,-4,"Girls","1-10"
2006,"Sarah",58,-58,"Girls","51-70"
2006,"Scarlett",44,-44,"Girls","31-50"
2006,"Shannon",73,-73,"Girls","71-100"
2006,"Sienna",69,-69,"Girls","51-70"
2006,"Skye",76,-76,"Girls","71-100"
