Date,Year,MonthNr,YearMonth,Day,Month,Month short,DayInWeek,DayOfWeekName,WeekStart,WeekEnding,WeekofYear
2013-10-26 00:00:00.000,"2013",10,"201310",26,"October","Oct",6,"Saturday",2013-10-21 00:00:00.000,2013-10-27 00:00:00.000,43
2014-10-04 00:00:00.000,"2014",10,"201410",4,"October","Oct",6,"Saturday",2014-09-29 00:00:00.000,2014-10-05 00:00:00.000,40
2014-10-11 00:00:00.000,"2014",10,"201410",11,"October","Oct",6,"Saturday",2014-10-06 00:00:00.000,2014-10-12 00:00:00.000,41
2014-10-18 00:00:00.000,"2014",10,"201410",18,"October","Oct",6,"Saturday",2014-10-13 00:00:00.000,2014-10-19 00:00:00.000,42
2014-10-25 00:00:00.000,"2014",10,"201410",25,"October","Oct",6,"Saturday",2014-10-20 00:00:00.000,2014-10-26 00:00:00.000,43
2015-10-03 00:00:00.000,"2015",10,"201510",3,"October","Oct",6,"Saturday",2015-09-28 00:00:00.000,2015-10-04 00:00:00.000,40
2015-10-10 00:00:00.000,"2015",10,"201510",10,"October","Oct",6,"Saturday",2015-10-05 00:00:00.000,2015-10-11 00:00:00.000,41
2015-10-17 00:00:00.000,"2015",10,"201510",17,"October","Oct",6,"Saturday",2015-10-12 00:00:00.000,2015-10-18 00:00:00.000,42
2015-10-24 00:00:00.000,"2015",10,"201510",24,"October","Oct",6,"Saturday",2015-10-19 00:00:00.000,2015-10-25 00:00:00.000,43
2015-10-31 00:00:00.000,"2015",10,"201510",31,"October","Oct",6,"Saturday",2015-10-26 00:00:00.000,2015-11-01 00:00:00.000,44
2016-10-01 00:00:00.000,"2016",10,"201610",1,"October","Oct",6,"Saturday",2016-09-26 00:00:00.000,2016-10-02 00:00:00.000,40
2016-10-08 00:00:00.000,"2016",10,"201610",8,"October","Oct",6,"Saturday",2016-10-03 00:00:00.000,2016-10-09 00:00:00.000,41
2016-10-15 00:00:00.000,"2016",10,"201610",15,"October","Oct",6,"Saturday",2016-10-10 00:00:00.000,2016-10-16 00:00:00.000,42
2016-10-22 00:00:00.000,"2016",10,"201610",22,"October","Oct",6,"Saturday",2016-10-17 00:00:00.000,2016-10-23 00:00:00.000,43
2016-10-29 00:00:00.000,"2016",10,"201610",29,"October","Oct",6,"Saturday",2016-10-24 00:00:00.000,2016-10-30 00:00:00.000,44
2017-10-07 00:00:00.000,"2017",10,"201710",7,"October","Oct",6,"Saturday",2017-10-02 00:00:00.000,2017-10-08 00:00:00.000,41
2017-10-14 00:00:00.000,"2017",10,"201710",14,"October","Oct",6,"Saturday",2017-10-09 00:00:00.000,2017-10-15 00:00:00.000,42
2017-10-21 00:00:00.000,"2017",10,"201710",21,"October","Oct",6,"Saturday",2017-10-16 00:00:00.000,2017-10-22 00:00:00.000,43
2017-10-28 00:00:00.000,"2017",10,"201710",28,"October","Oct",6,"Saturday",2017-10-23 00:00:00.000,2017-10-29 00:00:00.000,44
1991-03-02 00:00:00.000,"1991",3,"199103",2,"March","Mar",6,"Saturday",1991-02-25 00:00:00.000,1991-03-03 00:00:00.000,9
1991-03-09 00:00:00.000,"1991",3,"199103",9,"March","Mar",6,"Saturday",1991-03-04 00:00:00.000,1991-03-10 00:00:00.000,10
1991-03-16 00:00:00.000,"1991",3,"199103",16,"March","Mar",6,"Saturday",1991-03-11 00:00:00.000,1991-03-17 00:00:00.000,11
1991-03-23 00:00:00.000,"1991",3,"199103",23,"March","Mar",6,"Saturday",1991-03-18 00:00:00.000,1991-03-24 00:00:00.000,12
1991-03-30 00:00:00.000,"1991",3,"199103",30,"March","Mar",6,"Saturday",1991-03-25 00:00:00.000,1991-03-31 00:00:00.000,13
1992-03-07 00:00:00.000,"1992",3,"199203",7,"March","Mar",6,"Saturday",1992-03-02 00:00:00.000,1992-03-08 00:00:00.000,10
1992-03-14 00:00:00.000,"1992",3,"199203",14,"March","Mar",6,"Saturday",1992-03-09 00:00:00.000,1992-03-15 00:00:00.000,11
1992-03-21 00:00:00.000,"1992",3,"199203",21,"March","Mar",6,"Saturday",1992-03-16 00:00:00.000,1992-03-22 00:00:00.000,12
1992-03-28 00:00:00.000,"1992",3,"199203",28,"March","Mar",6,"Saturday",1992-03-23 00:00:00.000,1992-03-29 00:00:00.000,13
1993-03-06 00:00:00.000,"1993",3,"199303",6,"March","Mar",6,"Saturday",1993-03-01 00:00:00.000,1993-03-07 00:00:00.000,10
1993-03-13 00:00:00.000,"1993",3,"199303",13,"March","Mar",6,"Saturday",1993-03-08 00:00:00.000,1993-03-14 00:00:00.000,11
1993-03-20 00:00:00.000,"1993",3,"199303",20,"March","Mar",6,"Saturday",1993-03-15 00:00:00.000,1993-03-21 00:00:00.000,12
1993-03-27 00:00:00.000,"1993",3,"199303",27,"March","Mar",6,"Saturday",1993-03-22 00:00:00.000,1993-03-28 00:00:00.000,13
1994-03-05 00:00:00.000,"1994",3,"199403",5,"March","Mar",6,"Saturday",1994-02-28 00:00:00.000,1994-03-06 00:00:00.000,10
1994-03-12 00:00:00.000,"1994",3,"199403",12,"March","Mar",6,"Saturday",1994-03-07 00:00:00.000,1994-03-13 00:00:00.000,11
1994-03-19 00:00:00.000,"1994",3,"199403",19,"March","Mar",6,"Saturday",1994-03-14 00:00:00.000,1994-03-20 00:00:00.000,12
1994-03-26 00:00:00.000,"1994",3,"199403",26,"March","Mar",6,"Saturday",1994-03-21 00:00:00.000,1994-03-27 00:00:00.000,13
1995-03-04 00:00:00.000,"1995",3,"199503",4,"March","Mar",6,"Saturday",1995-02-27 00:00:00.000,1995-03-05 00:00:00.000,10
1995-03-11 00:00:00.000,"1995",3,"199503",11,"March","Mar",6,"Saturday",1995-03-06 00:00:00.000,1995-03-12 00:00:00.000,11
1995-03-18 00:00:00.000,"1995",3,"199503",18,"March","Mar",6,"Saturday",1995-03-13 00:00:00.000,1995-03-19 00:00:00.000,12
1995-03-25 00:00:00.000,"1995",3,"199503",25,"March","Mar",6,"Saturday",1995-03-20 00:00:00.000,1995-03-26 00:00:00.000,13
1996-03-02 00:00:00.000,"1996",3,"199603",2,"March","Mar",6,"Saturday",1996-02-26 00:00:00.000,1996-03-03 00:00:00.000,9
1996-03-09 00:00:00.000,"1996",3,"199603",9,"March","Mar",6,"Saturday",1996-03-04 00:00:00.000,1996-03-10 00:00:00.000,10
1996-03-16 00:00:00.000,"1996",3,"199603",16,"March","Mar",6,"Saturday",1996-03-11 00:00:00.000,1996-03-17 00:00:00.000,11
1996-03-23 00:00:00.000,"1996",3,"199603",23,"March","Mar",6,"Saturday",1996-03-18 00:00:00.000,1996-03-24 00:00:00.000,12
1996-03-30 00:00:00.000,"1996",3,"199603",30,"March","Mar",6,"Saturday",1996-03-25 00:00:00.000,1996-03-31 00:00:00.000,13
1997-03-01 00:00:00.000,"1997",3,"199703",1,"March","Mar",6,"Saturday",1997-02-24 00:00:00.000,1997-03-02 00:00:00.000,9
1997-03-08 00:00:00.000,"1997",3,"199703",8,"March","Mar",6,"Saturday",1997-03-03 00:00:00.000,1997-03-09 00:00:00.000,10
1997-03-15 00:00:00.000,"1997",3,"199703",15,"March","Mar",6,"Saturday",1997-03-10 00:00:00.000,1997-03-16 00:00:00.000,11
1997-03-22 00:00:00.000,"1997",3,"199703",22,"March","Mar",6,"Saturday",1997-03-17 00:00:00.000,1997-03-23 00:00:00.000,12
1997-03-29 00:00:00.000,"1997",3,"199703",29,"March","Mar",6,"Saturday",1997-03-24 00:00:00.000,1997-03-30 00:00:00.000,13
1998-03-07 00:00:00.000,"1998",3,"199803",7,"March","Mar",6,"Saturday",1998-03-02 00:00:00.000,1998-03-08 00:00:00.000,10
1998-03-14 00:00:00.000,"1998",3,"199803",14,"March","Mar",6,"Saturday",1998-03-09 00:00:00.000,1998-03-15 00:00:00.000,11
1998-03-21 00:00:00.000,"1998",3,"199803",21,"March","Mar",6,"Saturday",1998-03-16 00:00:00.000,1998-03-22 00:00:00.000,12
1998-03-28 00:00:00.000,"1998",3,"199803",28,"March","Mar",6,"Saturday",1998-03-23 00:00:00.000,1998-03-29 00:00:00.000,13
1999-03-06 00:00:00.000,"1999",3,"199903",6,"March","Mar",6,"Saturday",1999-03-01 00:00:00.000,1999-03-07 00:00:00.000,10
1999-03-13 00:00:00.000,"1999",3,"199903",13,"March","Mar",6,"Saturday",1999-03-08 00:00:00.000,1999-03-14 00:00:00.000,11
1999-03-20 00:00:00.000,"1999",3,"199903",20,"March","Mar",6,"Saturday",1999-03-15 00:00:00.000,1999-03-21 00:00:00.000,12
1999-03-27 00:00:00.000,"1999",3,"199903",27,"March","Mar",6,"Saturday",1999-03-22 00:00:00.000,1999-03-28 00:00:00.000,13
2000-03-04 00:00:00.000,"2000",3,"200003",4,"March","Mar",6,"Saturday",2000-02-28 00:00:00.000,2000-03-05 00:00:00.000,10
2000-03-11 00:00:00.000,"2000",3,"200003",11,"March","Mar",6,"Saturday",2000-03-06 00:00:00.000,2000-03-12 00:00:00.000,11
2000-03-18 00:00:00.000,"2000",3,"200003",18,"March","Mar",6,"Saturday",2000-03-13 00:00:00.000,2000-03-19 00:00:00.000,12
2000-03-25 00:00:00.000,"2000",3,"200003",25,"March","Mar",6,"Saturday",2000-03-20 00:00:00.000,2000-03-26 00:00:00.000,13
2001-03-03 00:00:00.000,"2001",3,"200103",3,"March","Mar",6,"Saturday",2001-02-26 00:00:00.000,2001-03-04 00:00:00.000,9
2001-03-10 00:00:00.000,"2001",3,"200103",10,"March","Mar",6,"Saturday",2001-03-05 00:00:00.000,2001-03-11 00:00:00.000,10
2001-03-17 00:00:00.000,"2001",3,"200103",17,"March","Mar",6,"Saturday",2001-03-12 00:00:00.000,2001-03-18 00:00:00.000,11
2001-03-24 00:00:00.000,"2001",3,"200103",24,"March","Mar",6,"Saturday",2001-03-19 00:00:00.000,2001-03-25 00:00:00.000,12
2001-03-31 00:00:00.000,"2001",3,"200103",31,"March","Mar",6,"Saturday",2001-03-26 00:00:00.000,2001-04-01 00:00:00.000,13
2002-03-02 00:00:00.000,"2002",3,"200203",2,"March","Mar",6,"Saturday",2002-02-25 00:00:00.000,2002-03-03 00:00:00.000,9
2002-03-09 00:00:00.000,"2002",3,"200203",9,"March","Mar",6,"Saturday",2002-03-04 00:00:00.000,2002-03-10 00:00:00.000,10
2002-03-16 00:00:00.000,"2002",3,"200203",16,"March","Mar",6,"Saturday",2002-03-11 00:00:00.000,2002-03-17 00:00:00.000,11
2002-03-23 00:00:00.000,"2002",3,"200203",23,"March","Mar",6,"Saturday",2002-03-18 00:00:00.000,2002-03-24 00:00:00.000,12
2002-03-30 00:00:00.000,"2002",3,"200203",30,"March","Mar",6,"Saturday",2002-03-25 00:00:00.000,2002-03-31 00:00:00.000,13
2003-03-01 00:00:00.000,"2003",3,"200303",1,"March","Mar",6,"Saturday",2003-02-24 00:00:00.000,2003-03-02 00:00:00.000,9
2003-03-08 00:00:00.000,"2003",3,"200303",8,"March","Mar",6,"Saturday",2003-03-03 00:00:00.000,2003-03-09 00:00:00.000,10
2003-03-15 00:00:00.000,"2003",3,"200303",15,"March","Mar",6,"Saturday",2003-03-10 00:00:00.000,2003-03-16 00:00:00.000,11
2003-03-22 00:00:00.000,"2003",3,"200303",22,"March","Mar",6,"Saturday",2003-03-17 00:00:00.000,2003-03-23 00:00:00.000,12
2003-03-29 00:00:00.000,"2003",3,"200303",29,"March","Mar",6,"Saturday",2003-03-24 00:00:00.000,2003-03-30 00:00:00.000,13
2004-03-06 00:00:00.000,"2004",3,"200403",6,"March","Mar",6,"Saturday",2004-03-01 00:00:00.000,2004-03-07 00:00:00.000,10
2004-03-13 00:00:00.000,"2004",3,"200403",13,"March","Mar",6,"Saturday",2004-03-08 00:00:00.000,2004-03-14 00:00:00.000,11
2004-03-20 00:00:00.000,"2004",3,"200403",20,"March","Mar",6,"Saturday",2004-03-15 00:00:00.000,2004-03-21 00:00:00.000,12
2004-03-27 00:00:00.000,"2004",3,"200403",27,"March","Mar",6,"Saturday",2004-03-22 00:00:00.000,2004-03-28 00:00:00.000,13
2005-03-05 00:00:00.000,"2005",3,"200503",5,"March","Mar",6,"Saturday",2005-02-28 00:00:00.000,2005-03-06 00:00:00.000,10
2005-03-12 00:00:00.000,"2005",3,"200503",12,"March","Mar",6,"Saturday",2005-03-07 00:00:00.000,2005-03-13 00:00:00.000,11
2005-03-19 00:00:00.000,"2005",3,"200503",19,"March","Mar",6,"Saturday",2005-03-14 00:00:00.000,2005-03-20 00:00:00.000,12
2005-03-26 00:00:00.000,"2005",3,"200503",26,"March","Mar",6,"Saturday",2005-03-21 00:00:00.000,2005-03-27 00:00:00.000,13
2006-03-04 00:00:00.000,"2006",3,"200603",4,"March","Mar",6,"Saturday",2006-02-27 00:00:00.000,2006-03-05 00:00:00.000,10
2006-03-11 00:00:00.000,"2006",3,"200603",11,"March","Mar",6,"Saturday",2006-03-06 00:00:00.000,2006-03-12 00:00:00.000,11
2006-03-18 00:00:00.000,"2006",3,"200603",18,"March","Mar",6,"Saturday",2006-03-13 00:00:00.000,2006-03-19 00:00:00.000,12
2006-03-25 00:00:00.000,"2006",3,"200603",25,"March","Mar",6,"Saturday",2006-03-20 00:00:00.000,2006-03-26 00:00:00.000,13
2007-03-03 00:00:00.000,"2007",3,"200703",3,"March","Mar",6,"Saturday",2007-02-26 00:00:00.000,2007-03-04 00:00:00.000,9
2007-03-10 00:00:00.000,"2007",3,"200703",10,"March","Mar",6,"Saturday",2007-03-05 00:00:00.000,2007-03-11 00:00:00.000,10
2007-03-17 00:00:00.000,"2007",3,"200703",17,"March","Mar",6,"Saturday",2007-03-12 00:00:00.000,2007-03-18 00:00:00.000,11
2007-03-24 00:00:00.000,"2007",3,"200703",24,"March","Mar",6,"Saturday",2007-03-19 00:00:00.000,2007-03-25 00:00:00.000,12
2007-03-31 00:00:00.000,"2007",3,"200703",31,"March","Mar",6,"Saturday",2007-03-26 00:00:00.000,2007-04-01 00:00:00.000,13
2008-03-01 00:00:00.000,"2008",3,"200803",1,"March","Mar",6,"Saturday",2008-02-25 00:00:00.000,2008-03-02 00:00:00.000,9
2008-03-08 00:00:00.000,"2008",3,"200803",8,"March","Mar",6,"Saturday",2008-03-03 00:00:00.000,2008-03-09 00:00:00.000,10
2008-03-15 00:00:00.000,"2008",3,"200803",15,"March","Mar",6,"Saturday",2008-03-10 00:00:00.000,2008-03-16 00:00:00.000,11
2008-03-22 00:00:00.000,"2008",3,"200803",22,"March","Mar",6,"Saturday",2008-03-17 00:00:00.000,2008-03-23 00:00:00.000,12
2008-03-29 00:00:00.000,"2008",3,"200803",29,"March","Mar",6,"Saturday",2008-03-24 00:00:00.000,2008-03-30 00:00:00.000,13
2009-03-07 00:00:00.000,"2009",3,"200903",7,"March","Mar",6,"Saturday",2009-03-02 00:00:00.000,2009-03-08 00:00:00.000,10
2009-03-14 00:00:00.000,"2009",3,"200903",14,"March","Mar",6,"Saturday",2009-03-09 00:00:00.000,2009-03-15 00:00:00.000,11
2009-03-21 00:00:00.000,"2009",3,"200903",21,"March","Mar",6,"Saturday",2009-03-16 00:00:00.000,2009-03-22 00:00:00.000,12
2009-03-28 00:00:00.000,"2009",3,"200903",28,"March","Mar",6,"Saturday",2009-03-23 00:00:00.000,2009-03-29 00:00:00.000,13
2010-03-06 00:00:00.000,"2010",3,"201003",6,"March","Mar",6,"Saturday",2010-03-01 00:00:00.000,2010-03-07 00:00:00.000,10
2010-03-13 00:00:00.000,"2010",3,"201003",13,"March","Mar",6,"Saturday",2010-03-08 00:00:00.000,2010-03-14 00:00:00.000,11
2010-03-20 00:00:00.000,"2010",3,"201003",20,"March","Mar",6,"Saturday",2010-03-15 00:00:00.000,2010-03-21 00:00:00.000,12
2010-03-27 00:00:00.000,"2010",3,"201003",27,"March","Mar",6,"Saturday",2010-03-22 00:00:00.000,2010-03-28 00:00:00.000,13
2011-03-05 00:00:00.000,"2011",3,"201103",5,"March","Mar",6,"Saturday",2011-02-28 00:00:00.000,2011-03-06 00:00:00.000,10
2011-03-12 00:00:00.000,"2011",3,"201103",12,"March","Mar",6,"Saturday",2011-03-07 00:00:00.000,2011-03-13 00:00:00.000,11
2011-03-19 00:00:00.000,"2011",3,"201103",19,"March","Mar",6,"Saturday",2011-03-14 00:00:00.000,2011-03-20 00:00:00.000,12
2011-03-26 00:00:00.000,"2011",3,"201103",26,"March","Mar",6,"Saturday",2011-03-21 00:00:00.000,2011-03-27 00:00:00.000,13
2012-03-03 00:00:00.000,"2012",3,"201203",3,"March","Mar",6,"Saturday",2012-02-27 00:00:00.000,2012-03-04 00:00:00.000,10
2012-03-10 00:00:00.000,"2012",3,"201203",10,"March","Mar",6,"Saturday",2012-03-05 00:00:00.000,2012-03-11 00:00:00.000,11
2012-03-17 00:00:00.000,"2012",3,"201203",17,"March","Mar",6,"Saturday",2012-03-12 00:00:00.000,2012-03-18 00:00:00.000,12
2012-03-24 00:00:00.000,"2012",3,"201203",24,"March","Mar",6,"Saturday",2012-03-19 00:00:00.000,2012-03-25 00:00:00.000,13
2012-03-31 00:00:00.000,"2012",3,"201203",31,"March","Mar",6,"Saturday",2012-03-26 00:00:00.000,2012-04-01 00:00:00.000,14
2013-03-02 00:00:00.000,"2013",3,"201303",2,"March","Mar",6,"Saturday",2013-02-25 00:00:00.000,2013-03-03 00:00:00.000,9
2013-03-09 00:00:00.000,"2013",3,"201303",9,"March","Mar",6,"Saturday",2013-03-04 00:00:00.000,2013-03-10 00:00:00.000,10
2013-03-16 00:00:00.000,"2013",3,"201303",16,"March","Mar",6,"Saturday",2013-03-11 00:00:00.000,2013-03-17 00:00:00.000,11
2013-03-23 00:00:00.000,"2013",3,"201303",23,"March","Mar",6,"Saturday",2013-03-18 00:00:00.000,2013-03-24 00:00:00.000,12
2013-03-30 00:00:00.000,"2013",3,"201303",30,"March","Mar",6,"Saturday",2013-03-25 00:00:00.000,2013-03-31 00:00:00.000,13
2014-03-01 00:00:00.000,"2014",3,"201403",1,"March","Mar",6,"Saturday",2014-02-24 00:00:00.000,2014-03-02 00:00:00.000,9
2014-03-08 00:00:00.000,"2014",3,"201403",8,"March","Mar",6,"Saturday",2014-03-03 00:00:00.000,2014-03-09 00:00:00.000,10
2014-03-15 00:00:00.000,"2014",3,"201403",15,"March","Mar",6,"Saturday",2014-03-10 00:00:00.000,2014-03-16 00:00:00.000,11
2014-03-22 00:00:00.000,"2014",3,"201403",22,"March","Mar",6,"Saturday",2014-03-17 00:00:00.000,2014-03-23 00:00:00.000,12
2014-03-29 00:00:00.000,"2014",3,"201403",29,"March","Mar",6,"Saturday",2014-03-24 00:00:00.000,2014-03-30 00:00:00.000,13
2015-03-07 00:00:00.000,"2015",3,"201503",7,"March","Mar",6,"Saturday",2015-03-02 00:00:00.000,2015-03-08 00:00:00.000,10
2015-03-14 00:00:00.000,"2015",3,"201503",14,"March","Mar",6,"Saturday",2015-03-09 00:00:00.000,2015-03-15 00:00:00.000,11
2015-03-21 00:00:00.000,"2015",3,"201503",21,"March","Mar",6,"Saturday",2015-03-16 00:00:00.000,2015-03-22 00:00:00.000,12
2015-03-28 00:00:00.000,"2015",3,"201503",28,"March","Mar",6,"Saturday",2015-03-23 00:00:00.000,2015-03-29 00:00:00.000,13
2016-03-05 00:00:00.000,"2016",3,"201603",5,"March","Mar",6,"Saturday",2016-02-29 00:00:00.000,2016-03-06 00:00:00.000,10
2016-03-12 00:00:00.000,"2016",3,"201603",12,"March","Mar",6,"Saturday",2016-03-07 00:00:00.000,2016-03-13 00:00:00.000,11
2016-03-19 00:00:00.000,"2016",3,"201603",19,"March","Mar",6,"Saturday",2016-03-14 00:00:00.000,2016-03-20 00:00:00.000,12
2016-03-26 00:00:00.000,"2016",3,"201603",26,"March","Mar",6,"Saturday",2016-03-21 00:00:00.000,2016-03-27 00:00:00.000,13
2017-03-04 00:00:00.000,"2017",3,"201703",4,"March","Mar",6,"Saturday",2017-02-27 00:00:00.000,2017-03-05 00:00:00.000,10
2017-03-11 00:00:00.000,"2017",3,"201703",11,"March","Mar",6,"Saturday",2017-03-06 00:00:00.000,2017-03-12 00:00:00.000,11
2017-03-18 00:00:00.000,"2017",3,"201703",18,"March","Mar",6,"Saturday",2017-03-13 00:00:00.000,2017-03-19 00:00:00.000,12
2017-03-25 00:00:00.000,"2017",3,"201703",25,"March","Mar",6,"Saturday",2017-03-20 00:00:00.000,2017-03-26 00:00:00.000,13
1991-12-07 00:00:00.000,"1991",12,"199112",7,"December","Dec",6,"Saturday",1991-12-02 00:00:00.000,1991-12-08 00:00:00.000,49
1991-12-14 00:00:00.000,"1991",12,"199112",14,"December","Dec",6,"Saturday",1991-12-09 00:00:00.000,1991-12-15 00:00:00.000,50
1991-12-21 00:00:00.000,"1991",12,"199112",21,"December","Dec",6,"Saturday",1991-12-16 00:00:00.000,1991-12-22 00:00:00.000,51
1991-12-28 00:00:00.000,"1991",12,"199112",28,"December","Dec",6,"Saturday",1991-12-23 00:00:00.000,1991-12-29 00:00:00.000,52
1992-12-05 00:00:00.000,"1992",12,"199212",5,"December","Dec",6,"Saturday",1992-11-30 00:00:00.000,1992-12-06 00:00:00.000,49
1992-12-12 00:00:00.000,"1992",12,"199212",12,"December","Dec",6,"Saturday",1992-12-07 00:00:00.000,1992-12-13 00:00:00.000,50
1992-12-19 00:00:00.000,"1992",12,"199212",19,"December","Dec",6,"Saturday",1992-12-14 00:00:00.000,1992-12-20 00:00:00.000,51
1992-12-26 00:00:00.000,"1992",12,"199212",26,"December","Dec",6,"Saturday",1992-12-21 00:00:00.000,1992-12-27 00:00:00.000,52
1993-12-04 00:00:00.000,"1993",12,"199312",4,"December","Dec",6,"Saturday",1993-11-29 00:00:00.000,1993-12-05 00:00:00.000,49
1993-12-11 00:00:00.000,"1993",12,"199312",11,"December","Dec",6,"Saturday",1993-12-06 00:00:00.000,1993-12-12 00:00:00.000,50
1993-12-18 00:00:00.000,"1993",12,"199312",18,"December","Dec",6,"Saturday",1993-12-13 00:00:00.000,1993-12-19 00:00:00.000,51
1993-12-25 00:00:00.000,"1993",12,"199312",25,"December","Dec",6,"Saturday",1993-12-20 00:00:00.000,1993-12-26 00:00:00.000,52
1994-12-03 00:00:00.000,"1994",12,"199412",3,"December","Dec",6,"Saturday",1994-11-28 00:00:00.000,1994-12-04 00:00:00.000,49
1994-12-10 00:00:00.000,"1994",12,"199412",10,"December","Dec",6,"Saturday",1994-12-05 00:00:00.000,1994-12-11 00:00:00.000,50
1994-12-17 00:00:00.000,"1994",12,"199412",17,"December","Dec",6,"Saturday",1994-12-12 00:00:00.000,1994-12-18 00:00:00.000,51
1994-12-24 00:00:00.000,"1994",12,"199412",24,"December","Dec",6,"Saturday",1994-12-19 00:00:00.000,1994-12-25 00:00:00.000,52
1994-12-31 00:00:00.000,"1994",12,"199412",31,"December","Dec",6,"Saturday",1994-12-26 00:00:00.000,1995-01-01 00:00:00.000,53
1995-12-02 00:00:00.000,"1995",12,"199512",2,"December","Dec",6,"Saturday",1995-11-27 00:00:00.000,1995-12-03 00:00:00.000,49
1995-12-09 00:00:00.000,"1995",12,"199512",9,"December","Dec",6,"Saturday",1995-12-04 00:00:00.000,1995-12-10 00:00:00.000,50
1995-12-16 00:00:00.000,"1995",12,"199512",16,"December","Dec",6,"Saturday",1995-12-11 00:00:00.000,1995-12-17 00:00:00.000,51
1995-12-23 00:00:00.000,"1995",12,"199512",23,"December","Dec",6,"Saturday",1995-12-18 00:00:00.000,1995-12-24 00:00:00.000,52
1995-12-30 00:00:00.000,"1995",12,"199512",30,"December","Dec",6,"Saturday",1995-12-25 00:00:00.000,1995-12-31 00:00:00.000,53
1996-12-07 00:00:00.000,"1996",12,"199612",7,"December","Dec",6,"Saturday",1996-12-02 00:00:00.000,1996-12-08 00:00:00.000,49
1996-12-14 00:00:00.000,"1996",12,"199612",14,"December","Dec",6,"Saturday",1996-12-09 00:00:00.000,1996-12-15 00:00:00.000,50
1996-12-21 00:00:00.000,"1996",12,"199612",21,"December","Dec",6,"Saturday",1996-12-16 00:00:00.000,1996-12-22 00:00:00.000,51
1996-12-28 00:00:00.000,"1996",12,"199612",28,"December","Dec",6,"Saturday",1996-12-23 00:00:00.000,1996-12-29 00:00:00.000,52
1997-12-06 00:00:00.000,"1997",12,"199712",6,"December","Dec",6,"Saturday",1997-12-01 00:00:00.000,1997-12-07 00:00:00.000,49
1997-12-13 00:00:00.000,"1997",12,"199712",13,"December","Dec",6,"Saturday",1997-12-08 00:00:00.000,1997-12-14 00:00:00.000,50
1997-12-20 00:00:00.000,"1997",12,"199712",20,"December","Dec",6,"Saturday",1997-12-15 00:00:00.000,1997-12-21 00:00:00.000,51
1997-12-27 00:00:00.000,"1997",12,"199712",27,"December","Dec",6,"Saturday",1997-12-22 00:00:00.000,1997-12-28 00:00:00.000,52
1998-12-05 00:00:00.000,"1998",12,"199812",5,"December","Dec",6,"Saturday",1998-11-30 00:00:00.000,1998-12-06 00:00:00.000,49
1998-12-12 00:00:00.000,"1998",12,"199812",12,"December","Dec",6,"Saturday",1998-12-07 00:00:00.000,1998-12-13 00:00:00.000,50
1998-12-19 00:00:00.000,"1998",12,"199812",19,"December","Dec",6,"Saturday",1998-12-14 00:00:00.000,1998-12-20 00:00:00.000,51
1998-12-26 00:00:00.000,"1998",12,"199812",26,"December","Dec",6,"Saturday",1998-12-21 00:00:00.000,1998-12-27 00:00:00.000,52
