dim_time_id,time_alt_key,time,time_30,hour_30,minute_number,second_number,time_in_second,hourly_bucket,day_time_bucket_group_key,day_time_bucket
77502,213142,1899-12-30 21:31:42.000,"21:31:42",21,31,42,77502,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77542,213222,1899-12-30 21:32:22.000,"21:32:22",21,32,22,77542,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77620,213340,1899-12-30 21:33:40.000,"21:33:40",21,33,40,77620,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77641,213401,1899-12-30 21:34:01.000,"21:34:01",21,34,1,77641,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77674,213434,1899-12-30 21:34:34.000,"21:34:34",21,34,34,77674,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77737,213537,1899-12-30 21:35:37.000,"21:35:37",21,35,37,77737,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77744,213544,1899-12-30 21:35:44.000,"21:35:44",21,35,44,77744,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77818,213658,1899-12-30 21:36:58.000,"21:36:58",21,36,58,77818,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77864,213744,1899-12-30 21:37:44.000,"21:37:44",21,37,44,77864,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77925,213845,1899-12-30 21:38:45.000,"21:38:45",21,38,45,77925,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78006,214006,1899-12-30 21:40:06.000,"21:40:06",21,40,6,78006,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78063,214103,1899-12-30 21:41:03.000,"21:41:03",21,41,3,78063,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78122,214202,1899-12-30 21:42:02.000,"21:42:02",21,42,2,78122,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78132,214212,1899-12-30 21:42:12.000,"21:42:12",21,42,12,78132,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78164,214244,1899-12-30 21:42:44.000,"21:42:44",21,42,44,78164,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78226,214346,1899-12-30 21:43:46.000,"21:43:46",21,43,46,78226,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78243,214403,1899-12-30 21:44:03.000,"21:44:03",21,44,3,78243,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78262,214422,1899-12-30 21:44:22.000,"21:44:22",21,44,22,78262,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78404,214644,1899-12-30 21:46:44.000,"21:46:44",21,46,44,78404,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78463,214743,1899-12-30 21:47:43.000,"21:47:43",21,47,43,78463,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78491,214811,1899-12-30 21:48:11.000,"21:48:11",21,48,11,78491,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78544,214904,1899-12-30 21:49:04.000,"21:49:04",21,49,4,78544,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78810,215330,1899-12-30 21:53:30.000,"21:53:30",21,53,30,78810,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78861,215421,1899-12-30 21:54:21.000,"21:54:21",21,54,21,78861,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78864,215424,1899-12-30 21:54:24.000,"21:54:24",21,54,24,78864,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79123,215843,1899-12-30 21:58:43.000,"21:58:43",21,58,43,79123,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79142,215902,1899-12-30 21:59:02.000,"21:59:02",21,59,2,79142,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79172,215932,1899-12-30 21:59:32.000,"21:59:32",21,59,32,79172,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79184,215944,1899-12-30 21:59:44.000,"21:59:44",21,59,44,79184,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75635,210035,1899-12-30 21:00:35.000,"21:00:35",21,0,35,75635,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75647,210047,1899-12-30 21:00:47.000,"21:00:47",21,0,47,75647,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75690,210130,1899-12-30 21:01:30.000,"21:01:30",21,1,30,75690,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75702,210142,1899-12-30 21:01:42.000,"21:01:42",21,1,42,75702,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75725,210205,1899-12-30 21:02:05.000,"21:02:05",21,2,5,75725,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75809,210329,1899-12-30 21:03:29.000,"21:03:29",21,3,29,75809,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75814,210334,1899-12-30 21:03:34.000,"21:03:34",21,3,34,75814,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75887,210447,1899-12-30 21:04:47.000,"21:04:47",21,4,47,75887,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75913,210513,1899-12-30 21:05:13.000,"21:05:13",21,5,13,75913,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75922,210522,1899-12-30 21:05:22.000,"21:05:22",21,5,22,75922,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75970,210610,1899-12-30 21:06:10.000,"21:06:10",21,6,10,75970,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76002,210642,1899-12-30 21:06:42.000,"21:06:42",21,6,42,76002,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76088,210808,1899-12-30 21:08:08.000,"21:08:08",21,8,8,76088,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76131,210851,1899-12-30 21:08:51.000,"21:08:51",21,8,51,76131,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76202,211002,1899-12-30 21:10:02.000,"21:10:02",21,10,2,76202,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76226,211026,1899-12-30 21:10:26.000,"21:10:26",21,10,26,76226,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76300,211140,1899-12-30 21:11:40.000,"21:11:40",21,11,40,76300,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76322,211202,1899-12-30 21:12:02.000,"21:12:02",21,12,2,76322,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76487,211447,1899-12-30 21:14:47.000,"21:14:47",21,14,47,76487,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76493,211453,1899-12-30 21:14:53.000,"21:14:53",21,14,53,76493,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76573,211613,1899-12-30 21:16:13.000,"21:16:13",21,16,13,76573,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76576,211616,1899-12-30 21:16:16.000,"21:16:16",21,16,16,76576,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76643,211723,1899-12-30 21:17:23.000,"21:17:23",21,17,23,76643,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76670,211750,1899-12-30 21:17:50.000,"21:17:50",21,17,50,76670,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76705,211825,1899-12-30 21:18:25.000,"21:18:25",21,18,25,76705,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76844,212044,1899-12-30 21:20:44.000,"21:20:44",21,20,44,76844,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76973,212253,1899-12-30 21:22:53.000,"21:22:53",21,22,53,76973,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76994,212314,1899-12-30 21:23:14.000,"21:23:14",21,23,14,76994,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77000,212320,1899-12-30 21:23:20.000,"21:23:20",21,23,20,77000,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77104,212504,1899-12-30 21:25:04.000,"21:25:04",21,25,4,77104,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77124,212524,1899-12-30 21:25:24.000,"21:25:24",21,25,24,77124,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77170,212610,1899-12-30 21:26:10.000,"21:26:10",21,26,10,77170,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77180,212620,1899-12-30 21:26:20.000,"21:26:20",21,26,20,77180,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77231,212711,1899-12-30 21:27:11.000,"21:27:11",21,27,11,77231,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77324,212844,1899-12-30 21:28:44.000,"21:28:44",21,28,44,77324,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77442,213042,1899-12-30 21:30:42.000,"21:30:42",21,30,42,77442,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77458,213058,1899-12-30 21:30:58.000,"21:30:58",21,30,58,77458,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77541,213221,1899-12-30 21:32:21.000,"21:32:21",21,32,21,77541,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77614,213334,1899-12-30 21:33:34.000,"21:33:34",21,33,34,77614,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77667,213427,1899-12-30 21:34:27.000,"21:34:27",21,34,27,77667,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77722,213522,1899-12-30 21:35:22.000,"21:35:22",21,35,22,77722,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77767,213607,1899-12-30 21:36:07.000,"21:36:07",21,36,7,77767,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77797,213637,1899-12-30 21:36:37.000,"21:36:37",21,36,37,77797,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78125,214205,1899-12-30 21:42:05.000,"21:42:05",21,42,5,78125,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78205,214325,1899-12-30 21:43:25.000,"21:43:25",21,43,25,78205,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78240,214400,1899-12-30 21:44:00.000,"21:44:00",21,44,0,78240,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78275,214435,1899-12-30 21:44:35.000,"21:44:35",21,44,35,78275,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78283,214443,1899-12-30 21:44:43.000,"21:44:43",21,44,43,78283,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78333,214533,1899-12-30 21:45:33.000,"21:45:33",21,45,33,78333,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78340,214540,1899-12-30 21:45:40.000,"21:45:40",21,45,40,78340,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78368,214608,1899-12-30 21:46:08.000,"21:46:08",21,46,8,78368,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78382,214622,1899-12-30 21:46:22.000,"21:46:22",21,46,22,78382,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78426,214706,1899-12-30 21:47:06.000,"21:47:06",21,47,6,78426,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78462,214742,1899-12-30 21:47:42.000,"21:47:42",21,47,42,78462,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78501,214821,1899-12-30 21:48:21.000,"21:48:21",21,48,21,78501,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78502,214822,1899-12-30 21:48:22.000,"21:48:22",21,48,22,78502,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78538,214858,1899-12-30 21:48:58.000,"21:48:58",21,48,58,78538,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78555,214915,1899-12-30 21:49:15.000,"21:49:15",21,49,15,78555,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78580,214940,1899-12-30 21:49:40.000,"21:49:40",21,49,40,78580,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78614,215014,1899-12-30 21:50:14.000,"21:50:14",21,50,14,78614,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78682,215122,1899-12-30 21:51:22.000,"21:51:22",21,51,22,78682,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78793,215313,1899-12-30 21:53:13.000,"21:53:13",21,53,13,78793,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78831,215351,1899-12-30 21:53:51.000,"21:53:51",21,53,51,78831,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79024,215704,1899-12-30 21:57:04.000,"21:57:04",21,57,4,79024,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79111,215831,1899-12-30 21:58:31.000,"21:58:31",21,58,31,79111,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79195,215955,1899-12-30 21:59:55.000,"21:59:55",21,59,55,79195,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75672,210112,1899-12-30 21:01:12.000,"21:01:12",21,1,12,75672,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75673,210113,1899-12-30 21:01:13.000,"21:01:13",21,1,13,75673,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75710,210150,1899-12-30 21:01:50.000,"21:01:50",21,1,50,75710,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75937,210537,1899-12-30 21:05:37.000,"21:05:37",21,5,37,75937,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76055,210735,1899-12-30 21:07:35.000,"21:07:35",21,7,35,76055,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76067,210747,1899-12-30 21:07:47.000,"21:07:47",21,7,47,76067,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76091,210811,1899-12-30 21:08:11.000,"21:08:11",21,8,11,76091,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76121,210841,1899-12-30 21:08:41.000,"21:08:41",21,8,41,76121,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76312,211152,1899-12-30 21:11:52.000,"21:11:52",21,11,52,76312,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76331,211211,1899-12-30 21:12:11.000,"21:12:11",21,12,11,76331,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76383,211303,1899-12-30 21:13:03.000,"21:13:03",21,13,3,76383,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76549,211549,1899-12-30 21:15:49.000,"21:15:49",21,15,49,76549,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76614,211654,1899-12-30 21:16:54.000,"21:16:54",21,16,54,76614,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76673,211753,1899-12-30 21:17:53.000,"21:17:53",21,17,53,76673,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76681,211801,1899-12-30 21:18:01.000,"21:18:01",21,18,1,76681,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76717,211837,1899-12-30 21:18:37.000,"21:18:37",21,18,37,76717,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76835,212035,1899-12-30 21:20:35.000,"21:20:35",21,20,35,76835,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76891,212131,1899-12-30 21:21:31.000,"21:21:31",21,21,31,76891,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77034,212354,1899-12-30 21:23:54.000,"21:23:54",21,23,54,77034,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77145,212545,1899-12-30 21:25:45.000,"21:25:45",21,25,45,77145,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77222,212702,1899-12-30 21:27:02.000,"21:27:02",21,27,2,77222,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77317,212837,1899-12-30 21:28:37.000,"21:28:37",21,28,37,77317,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77422,213022,1899-12-30 21:30:22.000,"21:30:22",21,30,22,77422,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77456,213056,1899-12-30 21:30:56.000,"21:30:56",21,30,56,77456,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77500,213140,1899-12-30 21:31:40.000,"21:31:40",21,31,40,77500,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77568,213248,1899-12-30 21:32:48.000,"21:32:48",21,32,48,77568,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77578,213258,1899-12-30 21:32:58.000,"21:32:58",21,32,58,77578,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77603,213323,1899-12-30 21:33:23.000,"21:33:23",21,33,23,77603,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77659,213419,1899-12-30 21:34:19.000,"21:34:19",21,34,19,77659,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77684,213444,1899-12-30 21:34:44.000,"21:34:44",21,34,44,77684,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77821,213701,1899-12-30 21:37:01.000,"21:37:01",21,37,1,77821,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77892,213812,1899-12-30 21:38:12.000,"21:38:12",21,38,12,77892,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77893,213813,1899-12-30 21:38:13.000,"21:38:13",21,38,13,77893,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77962,213922,1899-12-30 21:39:22.000,"21:39:22",21,39,22,77962,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78053,214053,1899-12-30 21:40:53.000,"21:40:53",21,40,53,78053,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78089,214129,1899-12-30 21:41:29.000,"21:41:29",21,41,29,78089,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78130,214210,1899-12-30 21:42:10.000,"21:42:10",21,42,10,78130,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78145,214225,1899-12-30 21:42:25.000,"21:42:25",21,42,25,78145,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78176,214256,1899-12-30 21:42:56.000,"21:42:56",21,42,56,78176,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78234,214354,1899-12-30 21:43:54.000,"21:43:54",21,43,54,78234,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78304,214504,1899-12-30 21:45:04.000,"21:45:04",21,45,4,78304,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78318,214518,1899-12-30 21:45:18.000,"21:45:18",21,45,18,78318,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78412,214652,1899-12-30 21:46:52.000,"21:46:52",21,46,52,78412,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78437,214717,1899-12-30 21:47:17.000,"21:47:17",21,47,17,78437,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78438,214718,1899-12-30 21:47:18.000,"21:47:18",21,47,18,78438,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78451,214731,1899-12-30 21:47:31.000,"21:47:31",21,47,31,78451,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78455,214735,1899-12-30 21:47:35.000,"21:47:35",21,47,35,78455,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78664,215104,1899-12-30 21:51:04.000,"21:51:04",21,51,4,78664,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78719,215159,1899-12-30 21:51:59.000,"21:51:59",21,51,59,78719,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78757,215237,1899-12-30 21:52:37.000,"21:52:37",21,52,37,78757,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78768,215248,1899-12-30 21:52:48.000,"21:52:48",21,52,48,78768,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78807,215327,1899-12-30 21:53:27.000,"21:53:27",21,53,27,78807,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78843,215403,1899-12-30 21:54:03.000,"21:54:03",21,54,3,78843,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78908,215508,1899-12-30 21:55:08.000,"21:55:08",21,55,8,78908,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78950,215550,1899-12-30 21:55:50.000,"21:55:50",21,55,50,78950,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78962,215602,1899-12-30 21:56:02.000,"21:56:02",21,56,2,78962,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79011,215651,1899-12-30 21:56:51.000,"21:56:51",21,56,51,79011,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79146,215906,1899-12-30 21:59:06.000,"21:59:06",21,59,6,79146,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75623,210023,1899-12-30 21:00:23.000,"21:00:23",21,0,23,75623,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75695,210135,1899-12-30 21:01:35.000,"21:01:35",21,1,35,75695,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75737,210217,1899-12-30 21:02:17.000,"21:02:17",21,2,17,75737,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75857,210417,1899-12-30 21:04:17.000,"21:04:17",21,4,17,75857,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75890,210450,1899-12-30 21:04:50.000,"21:04:50",21,4,50,75890,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75902,210502,1899-12-30 21:05:02.000,"21:05:02",21,5,2,75902,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75938,210538,1899-12-30 21:05:38.000,"21:05:38",21,5,38,75938,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75960,210600,1899-12-30 21:06:00.000,"21:06:00",21,6,0,75960,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75992,210632,1899-12-30 21:06:32.000,"21:06:32",21,6,32,75992,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76072,210752,1899-12-30 21:07:52.000,"21:07:52",21,7,52,76072,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76154,210914,1899-12-30 21:09:14.000,"21:09:14",21,9,14,76154,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76172,210932,1899-12-30 21:09:32.000,"21:09:32",21,9,32,76172,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76397,211317,1899-12-30 21:13:17.000,"21:13:17",21,13,17,76397,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76399,211319,1899-12-30 21:13:19.000,"21:13:19",21,13,19,76399,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76650,211730,1899-12-30 21:17:30.000,"21:17:30",21,17,30,76650,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76821,212021,1899-12-30 21:20:21.000,"21:20:21",21,20,21,76821,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76846,212046,1899-12-30 21:20:46.000,"21:20:46",21,20,46,76846,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76886,212126,1899-12-30 21:21:26.000,"21:21:26",21,21,26,76886,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76917,212157,1899-12-30 21:21:57.000,"21:21:57",21,21,57,76917,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76951,212231,1899-12-30 21:22:31.000,"21:22:31",21,22,31,76951,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76987,212307,1899-12-30 21:23:07.000,"21:23:07",21,23,7,76987,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77038,212358,1899-12-30 21:23:58.000,"21:23:58",21,23,58,77038,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77054,212414,1899-12-30 21:24:14.000,"21:24:14",21,24,14,77054,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77100,212500,1899-12-30 21:25:00.000,"21:25:00",21,25,0,77100,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77218,212658,1899-12-30 21:26:58.000,"21:26:58",21,26,58,77218,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77284,212804,1899-12-30 21:28:04.000,"21:28:04",21,28,4,77284,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77319,212839,1899-12-30 21:28:39.000,"21:28:39",21,28,39,77319,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77320,212840,1899-12-30 21:28:40.000,"21:28:40",21,28,40,77320,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77335,212855,1899-12-30 21:28:55.000,"21:28:55",21,28,55,77335,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77342,212902,1899-12-30 21:29:02.000,"21:29:02",21,29,2,77342,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77537,213217,1899-12-30 21:32:17.000,"21:32:17",21,32,17,77537,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77553,213233,1899-12-30 21:32:33.000,"21:32:33",21,32,33,77553,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77630,213350,1899-12-30 21:33:50.000,"21:33:50",21,33,50,77630,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77675,213435,1899-12-30 21:34:35.000,"21:34:35",21,34,35,77675,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77698,213458,1899-12-30 21:34:58.000,"21:34:58",21,34,58,77698,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77712,213512,1899-12-30 21:35:12.000,"21:35:12",21,35,12,77712,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77726,213526,1899-12-30 21:35:26.000,"21:35:26",21,35,26,77726,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77736,213536,1899-12-30 21:35:36.000,"21:35:36",21,35,36,77736,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77768,213608,1899-12-30 21:36:08.000,"21:36:08",21,36,8,77768,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77897,213817,1899-12-30 21:38:17.000,"21:38:17",21,38,17,77897,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77935,213855,1899-12-30 21:38:55.000,"21:38:55",21,38,55,77935,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77971,213931,1899-12-30 21:39:31.000,"21:39:31",21,39,31,77971,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78129,214209,1899-12-30 21:42:09.000,"21:42:09",21,42,9,78129,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78193,214313,1899-12-30 21:43:13.000,"21:43:13",21,43,13,78193,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78266,214426,1899-12-30 21:44:26.000,"21:44:26",21,44,26,78266,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78288,214448,1899-12-30 21:44:48.000,"21:44:48",21,44,48,78288,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
