SKFact,SKCasualty_Severity,SKCasualty_Type,SKDate,SKAge_Group,Number_of_Casualties,create_date,update_date
102667,3,16,2797,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102671,3,16,2800,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102679,3,16,2808,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102680,3,16,2809,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102681,3,16,2811,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102687,3,16,2818,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102688,3,16,2819,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102690,3,16,2820,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102696,3,16,2824,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102699,3,16,2829,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102703,3,16,2831,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102708,3,16,2836,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102712,3,16,2837,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102713,3,16,2839,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102715,3,16,2840,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102717,3,16,2843,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102721,3,16,2847,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102722,3,16,2848,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102727,3,16,2853,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102730,3,16,2856,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102733,3,16,2859,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102734,3,16,2860,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102735,3,16,2861,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102736,3,16,2864,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102737,3,16,2865,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102740,3,16,2871,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102741,3,16,2873,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102742,3,16,2874,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102743,3,16,2875,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102744,3,16,2876,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102747,3,16,2878,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102755,3,16,2887,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102760,3,16,2894,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102761,3,16,2896,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102764,3,16,2899,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102772,3,16,2911,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102773,3,16,2913,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102775,3,16,2920,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101037,3,19,2059,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101076,3,19,2066,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101125,3,19,2076,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101132,3,19,2077,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101147,3,19,2079,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101177,3,19,2085,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101187,3,19,2087,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101196,3,19,2089,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101203,3,19,2091,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101227,3,19,2095,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101235,3,19,2097,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101269,3,19,2103,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101342,3,19,2118,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101356,3,19,2121,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101365,3,19,2123,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101376,3,19,2125,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101437,3,19,2136,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101471,3,19,2143,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101488,3,19,2146,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101492,3,19,2147,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101496,3,19,2148,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101509,3,19,2150,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101547,3,19,2159,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101557,3,19,2161,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101573,3,19,2165,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101576,3,19,2166,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101592,3,19,2170,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101652,3,19,2184,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101658,3,19,2185,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101700,3,19,2197,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101718,3,19,2202,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101725,3,19,2203,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101745,3,19,2209,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101759,3,19,2213,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101765,3,19,2214,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101796,3,19,2223,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101809,3,19,2228,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101818,3,19,2231,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101819,3,19,2232,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101840,3,19,2239,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101843,3,19,2240,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101850,3,19,2242,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101858,3,19,2244,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101899,3,19,2257,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101903,3,19,2258,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101927,3,19,2265,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101928,3,19,2266,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101934,3,19,2267,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101945,3,19,2271,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101964,3,19,2278,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101979,3,19,2283,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102006,3,19,2292,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102037,3,19,2305,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102104,3,19,2330,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102106,3,19,2331,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102124,3,19,2338,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102127,3,19,2339,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102133,3,19,2342,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102147,3,19,2348,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102153,3,19,2352,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102183,3,19,2368,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102188,3,19,2370,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102190,3,19,2371,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102194,3,19,2374,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102207,3,19,2380,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102212,3,19,2382,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102221,3,19,2386,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102223,3,19,2387,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102255,3,19,2400,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102282,3,19,2413,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102320,3,19,2432,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102324,3,19,2434,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102331,3,19,2439,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102334,3,19,2441,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102338,3,19,2442,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102341,3,19,2444,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102346,3,19,2446,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102351,3,19,2448,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102362,3,19,2453,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102364,3,19,2454,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102388,3,19,2468,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102389,3,19,2469,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102396,3,19,2473,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102418,3,19,2485,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102436,3,19,2493,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102439,3,19,2495,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102441,3,19,2496,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102452,3,19,2500,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102463,3,19,2505,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102470,3,19,2508,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102489,3,19,2517,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102499,3,19,2522,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102502,3,19,2523,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102528,3,19,2537,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102537,3,19,2542,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102544,3,19,2545,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102562,3,19,2552,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102566,3,19,2553,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102576,3,19,2559,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102583,3,19,2562,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102588,3,19,2565,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102591,3,19,2567,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102601,3,19,2571,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102604,3,19,2572,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102606,3,19,2573,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102622,3,19,2581,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102645,3,19,2592,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102651,3,19,2595,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102655,3,19,2597,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102665,3,19,2603,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102668,3,19,2606,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102669,3,19,2607,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102673,3,19,2610,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102677,3,19,2614,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102685,3,19,2625,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102700,3,19,2638,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102702,3,19,2639,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102704,3,19,2640,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102716,3,19,2650,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102718,3,19,2653,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102724,3,19,2658,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102745,3,19,2684,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102751,3,19,2691,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102763,3,19,2706,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102777,3,19,2735,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102778,3,19,2740,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102780,3,19,2743,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102781,3,19,2744,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102782,3,19,2745,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102786,3,19,2754,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102790,3,19,2761,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102791,3,19,2762,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102792,3,19,2763,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102794,3,19,2768,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102795,3,19,2770,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102798,3,19,2777,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102801,3,19,2781,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102803,3,19,2787,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102804,3,19,2791,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102805,3,19,2792,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102806,3,19,2800,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102807,3,19,2802,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102810,3,19,2808,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102812,3,19,2809,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102813,3,19,2811,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102814,3,19,2813,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102816,3,19,2815,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102818,3,19,2818,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102823,3,19,2827,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102824,3,19,2830,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102825,3,19,2831,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102827,3,19,2834,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102829,3,19,2843,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102832,3,19,2852,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102835,3,19,2856,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102836,3,19,2859,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102838,3,19,2861,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102839,3,19,2862,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102842,3,19,2875,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102843,3,19,2879,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102848,3,19,2893,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102851,3,19,2906,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102852,3,19,2908,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102854,3,19,2919,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101038,3,15,2315,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101143,3,15,2335,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101171,3,15,2340,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101232,3,15,2353,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101303,3,15,2367,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101311,3,15,2369,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101324,3,15,2371,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101374,3,15,2381,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101386,3,15,2383,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101410,3,15,2388,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101431,3,15,2392,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101450,3,15,2395,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101467,3,15,2399,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101498,3,15,2404,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101548,3,15,2416,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101552,3,15,2417,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101584,3,15,2424,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101600,3,15,2428,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101628,3,15,2434,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101668,3,15,2444,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101680,3,15,2448,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101685,3,15,2449,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101694,3,15,2451,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101699,3,15,2453,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101721,3,15,2458,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101772,3,15,2472,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101787,3,15,2477,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101793,3,15,2479,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101825,3,15,2490,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101837,3,15,2493,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101854,3,15,2499,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101860,3,15,2500,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101869,3,15,2504,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101875,3,15,2505,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101888,3,15,2510,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101892,3,15,2511,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101895,3,15,2512,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101902,3,15,2514,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101909,3,15,2516,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101932,3,15,2522,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101955,3,15,2530,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101985,3,15,2542,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101989,3,15,2543,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101997,3,15,2545,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102004,3,15,2547,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102031,3,15,2559,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102042,3,15,2562,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102057,3,15,2569,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102065,3,15,2571,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102081,3,15,2577,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102116,3,15,2591,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102134,3,15,2598,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102138,3,15,2600,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102173,3,15,2619,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102175,3,15,2620,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102178,3,15,2622,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102193,3,15,2629,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102210,3,15,2637,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102232,3,15,2648,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102253,3,15,2655,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102258,3,15,2657,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102270,3,15,2663,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102273,3,15,2664,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102288,3,15,2671,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102289,3,15,2672,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102298,3,15,2677,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102311,3,15,2684,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102354,3,15,2705,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102361,3,15,2709,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102370,3,15,2713,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102384,3,15,2722,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102394,3,15,2728,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102397,3,15,2730,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102401,3,15,2733,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102407,3,15,2735,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102420,3,15,2741,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102426,3,15,2745,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102434,3,15,2749,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102444,3,15,2753,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102457,3,15,2759,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102466,3,15,2762,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102490,3,15,2774,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102494,3,15,2775,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102496,3,15,2777,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102500,3,15,2778,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102504,3,15,2780,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102510,3,15,2783,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102518,3,15,2788,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102531,3,15,2795,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102538,3,15,2798,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102550,3,15,2803,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102553,3,15,2804,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102557,3,15,2805,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102565,3,15,2809,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102578,3,15,2816,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102584,3,15,2819,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102605,3,15,2829,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102611,3,15,2832,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102630,3,15,2840,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102646,3,15,2848,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102670,3,15,2864,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102672,3,15,2865,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102683,3,15,2876,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102686,3,15,2881,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102691,3,15,2885,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102697,3,15,2890,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102701,3,15,2894,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102706,3,15,2897,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102709,3,15,2900,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102711,3,15,2901,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102714,3,15,2904,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102719,3,15,2909,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
102726,3,15,2917,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
101046,3,10,2637,3,1,2021-12-06 18:01:25.646,2021-12-06 18:01:25.646
