SKFact,SKCasualty_Severity,SKDate,SKLocal_Authority_District,Number_of_Casualities,create_date,update_date
47635,3,40,137,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47638,3,769,357,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47640,3,1137,243,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47643,3,161,206,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47649,3,894,170,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47652,3,1259,248,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47653,3,286,19,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47663,3,772,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47664,3,1137,244,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47671,3,526,285,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47676,3,1261,121,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47677,3,282,276,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47680,3,1384,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47681,3,39,203,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47682,3,403,345,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47684,3,769,359,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47687,3,159,336,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47688,3,528,158,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47691,3,1259,250,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47692,3,1261,122,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47693,3,1258,314,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47696,3,647,355,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47697,3,648,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47707,3,896,45,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47709,3,650,164,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47713,3,770,297,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47715,3,163,82,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47716,3,528,160,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47717,3,526,288,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47718,3,1258,316,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47720,3,284,151,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47722,3,1015,243,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47724,3,1382,193,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47728,3,403,348,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47730,3,773,106,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47732,3,1136,312,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47734,3,164,19,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47738,3,893,239,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47741,3,283,216,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47745,3,650,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47748,3,408,29,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47753,3,164,20,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47754,3,525,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47755,3,896,48,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47756,3,1262,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47757,3,285,89,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47758,3,647,359,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47759,3,651,103,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47760,3,1017,117,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47761,3,41,80,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47764,3,1137,250,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47765,3,1139,122,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47767,3,159,341,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47770,3,528,163,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47778,3,648,296,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47779,3,651,104,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47780,3,652,40,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47781,3,1014,310,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47785,3,38,273,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47787,3,774,45,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47788,3,1139,123,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47791,3,284,155,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47801,3,408,32,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47803,3,774,46,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47804,3,771,238,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47806,3,530,37,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47807,3,892,307,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47808,3,893,243,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47811,3,283,220,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47812,3,282,284,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47815,3,647,362,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47825,3,529,102,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47827,3,892,308,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47828,3,896,52,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47830,3,285,93,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47833,3,650,171,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47835,3,1385,7,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47837,3,403,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47844,3,1259,259,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47846,3,286,30,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47848,3,1017,122,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47850,3,403,355,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47851,3,406,163,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47852,3,404,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47855,3,773,113,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47856,3,771,241,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47857,3,1136,319,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47861,3,162,154,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47862,3,529,104,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47870,3,37,342,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47871,3,406,164,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47872,3,405,228,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47873,3,404,292,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47875,3,773,114,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47876,3,771,242,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47877,3,769,370,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47881,3,1259,261,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47882,3,1263,5,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47890,3,37,343,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47891,3,770,307,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47893,3,1137,257,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47894,3,164,28,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47898,3,892,312,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47905,3,37,344,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47907,3,40,152,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47908,3,403,358,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47910,3,406,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47912,3,770,308,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47913,3,771,244,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47916,3,1139,130,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47919,3,163,93,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47920,3,162,157,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47921,3,526,299,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47923,3,530,43,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47927,3,895,121,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47928,3,651,112,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47929,3,1018,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47931,3,403,359,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47932,3,406,167,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47934,3,160,286,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47941,3,894,186,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47945,3,282,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47948,3,648,305,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47950,3,649,241,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47951,3,1385,13,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47955,3,38,282,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47957,3,769,374,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47959,3,530,45,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47963,3,652,50,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47966,3,1383,142,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47967,3,40,155,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47969,3,404,297,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47973,3,1136,325,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47979,3,283,229,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47981,3,648,307,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47983,3,1017,129,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47987,3,403,362,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47988,3,407,106,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47992,3,771,248,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47993,3,769,376,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47997,3,896,61,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
47998,3,892,317,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48007,3,649,244,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48012,3,40,157,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48013,3,159,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48014,3,530,48,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48016,3,281,359,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48018,3,651,117,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48021,3,1017,131,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48026,3,42,30,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48030,3,770,314,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48031,3,771,250,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48032,3,159,355,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48034,3,529,113,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48037,3,1263,13,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48039,3,282,296,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48041,3,1019,4,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48049,3,161,228,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48051,3,530,50,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48058,3,1014,325,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48060,3,40,160,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48062,3,160,293,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48063,3,526,307,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48065,3,895,129,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48066,3,1258,335,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48068,3,1014,326,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48072,3,38,289,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48074,3,403,367,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48077,3,774,61,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48082,3,530,52,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48085,3,1262,80,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48086,3,282,299,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48088,3,1380,341,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48089,3,774,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48091,3,164,39,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48092,3,526,309,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48093,3,529,117,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48098,3,648,314,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48100,3,1015,264,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48102,3,38,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48103,3,40,163,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48104,3,404,305,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48105,3,407,113,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48106,3,770,319,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48112,3,526,310,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48115,3,1263,18,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48116,3,1259,274,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48118,3,648,315,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48123,3,38,292,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48124,3,40,164,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48126,3,405,242,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48127,3,1136,334,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48130,3,893,261,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48132,3,892,325,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48133,3,1263,19,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48138,3,1382,216,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48139,3,405,243,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48142,3,283,239,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48144,3,1382,217,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48147,3,39,230,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48150,3,40,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48155,3,163,107,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48157,3,526,313,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48158,3,897,7,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48161,3,285,112,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48163,3,1016,204,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48165,3,1381,282,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48167,3,42,39,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48175,3,164,44,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48176,3,1258,342,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48183,3,1383,155,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48187,3,775,4,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48188,3,773,132,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48190,3,526,315,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48191,3,529,123,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48192,3,283,242,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48194,3,1014,334,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48197,3,41,105,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48198,3,403,375,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48200,3,771,261,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48201,3,775,5,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48205,3,1261,152,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48207,3,650,193,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48208,3,651,129,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48209,3,1015,271,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48210,3,1019,15,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48214,3,41,106,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48217,3,159,367,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48219,3,160,303,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48220,3,530,61,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48221,3,894,203,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48222,3,895,139,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48226,3,283,244,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48228,3,1014,336,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48229,3,1383,158,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48232,3,1141,21,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48233,3,530,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48237,3,283,245,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48239,3,282,309,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48243,3,1015,273,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48246,3,1383,159,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48248,3,403,378,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48249,3,404,314,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48257,3,1258,347,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48258,3,282,310,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48261,3,653,4,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48268,3,1139,151,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48269,3,164,50,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48270,3,525,384,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48275,3,1260,220,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48281,3,1385,33,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48282,3,404,316,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48286,3,892,335,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48291,3,651,134,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48293,3,1019,20,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48295,3,39,239,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48297,3,38,303,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48299,3,404,317,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48301,3,773,139,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48303,3,526,322,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48304,3,527,258,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48306,3,892,336,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48308,3,1259,286,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48309,3,282,313,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48310,3,285,121,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48311,3,1017,149,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48313,3,1380,355,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48314,3,1383,163,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48315,3,41,112,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48316,3,404,318,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48317,3,772,204,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48319,3,1141,26,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48330,3,1019,22,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48333,3,1381,292,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48334,3,1380,356,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48336,3,41,113,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48337,3,404,319,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48341,3,531,4,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48342,3,1261,160,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48343,3,1259,288,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48348,3,1385,37,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48354,3,159,375,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48359,3,1383,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48360,3,39,243,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48362,3,406,193,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48365,3,1140,93,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48366,3,161,248,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48368,3,526,326,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48370,3,1258,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48372,3,650,203,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48373,3,651,139,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48374,3,1018,89,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48376,3,1385,39,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48381,3,774,80,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48382,3,772,208,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48383,3,770,336,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48387,3,1259,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48388,3,1261,163,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48396,3,39,245,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48398,3,404,323,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48401,3,1137,287,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48402,3,159,378,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48403,3,163,122,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48404,3,1260,228,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48406,3,1258,356,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48408,3,282,319,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48409,3,286,63,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48413,3,1384,105,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48414,3,1380,361,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48415,3,771,274,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48417,3,1141,32,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48418,3,1139,160,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48419,3,1137,288,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48422,3,163,123,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48424,3,1260,229,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48426,3,281,384,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48430,3,1019,28,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48432,3,37,375,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48436,3,775,19,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48437,3,1139,161,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48438,3,1141,33,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48443,3,1019,29,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48444,3,1017,157,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48445,3,1381,299,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48447,3,39,248,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48448,3,775,20,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48449,3,770,340,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48450,3,1136,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48454,3,896,89,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48455,3,1263,39,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48456,3,283,258,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48461,3,1019,30,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48462,3,1385,44,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48467,3,1137,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
48468,3,1136,355,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
