Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarYearLabel,CalendarHalfYear,CalendarHalfYearLabel,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeek,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYear,FiscalHalfYearLabel,FiscalQuarter,FiscalQuarterLabel,FiscalMonth,FiscalMonthLabel,IsWorkDay,IsHoliday,HolidayName
2008-09-02 00:00:00.000,"2008-09-02","2008/09/02",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200836,"Week 36",2008363,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-09 00:00:00.000,"2008-09-09","2008/09/09",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200837,"Week 37",2008373,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-16 00:00:00.000,"2008-09-16","2008/09/16",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200838,"Week 38",2008383,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-23 00:00:00.000,"2008-09-23","2008/09/23",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200839,"Week 39",2008393,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-30 00:00:00.000,"2008-09-30","2008/09/30",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200840,"Week 40",2008403,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2009-07-07 00:00:00.000,"2009-07-07","2009/07/07",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200928,"Week 28",2009283,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-07-14 00:00:00.000,"2009-07-14","2009/07/14",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200929,"Week 29",2009293,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-07-21 00:00:00.000,"2009-07-21","2009/07/21",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200930,"Week 30",2009303,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-07-28 00:00:00.000,"2009-07-28","2009/07/28",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200931,"Week 31",2009313,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-08-04 00:00:00.000,"2009-08-04","2009/08/04",2009,"Year 2009",20092,"H2",20093,"Q3",200908,"August",200932,"Week 32",2009323,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200908,"Month 8","WorkDay",0,"None"
2009-08-11 00:00:00.000,"2009-08-11","2009/08/11",2009,"Year 2009",20092,"H2",20093,"Q3",200908,"August",200933,"Week 33",2009333,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200908,"Month 8","WorkDay",0,"None"
2009-08-18 00:00:00.000,"2009-08-18","2009/08/18",2009,"Year 2009",20092,"H2",20093,"Q3",200908,"August",200934,"Week 34",2009343,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200908,"Month 8","WorkDay",0,"None"
2009-08-25 00:00:00.000,"2009-08-25","2009/08/25",2009,"Year 2009",20092,"H2",20093,"Q3",200908,"August",200935,"Week 35",2009353,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200908,"Month 8","WorkDay",0,"None"
2009-09-01 00:00:00.000,"2009-09-01","2009/09/01",2009,"Year 2009",20092,"H2",20093,"Q3",200909,"September",200936,"Week 36",2009363,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200909,"Month 9","WorkDay",0,"None"
2009-09-08 00:00:00.000,"2009-09-08","2009/09/08",2009,"Year 2009",20092,"H2",20093,"Q3",200909,"September",200937,"Week 37",2009373,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200909,"Month 9","WorkDay",0,"None"
2009-09-15 00:00:00.000,"2009-09-15","2009/09/15",2009,"Year 2009",20092,"H2",20093,"Q3",200909,"September",200938,"Week 38",2009383,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200909,"Month 9","WorkDay",0,"None"
2009-09-22 00:00:00.000,"2009-09-22","2009/09/22",2009,"Year 2009",20092,"H2",20093,"Q3",200909,"September",200939,"Week 39",2009393,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200909,"Month 9","WorkDay",0,"None"
2009-09-29 00:00:00.000,"2009-09-29","2009/09/29",2009,"Year 2009",20092,"H2",20093,"Q3",200909,"September",200940,"Week 40",2009403,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200909,"Month 9","WorkDay",0,"None"
2010-07-06 00:00:00.000,"2010-07-06","2010/07/06",2010,"Year 2010",20102,"H2",20103,"Q3",201007,"July",201028,"Week 28",2010283,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201007,"Month 7","WorkDay",0,"None"
2010-07-13 00:00:00.000,"2010-07-13","2010/07/13",2010,"Year 2010",20102,"H2",20103,"Q3",201007,"July",201029,"Week 29",2010293,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201007,"Month 7","WorkDay",0,"None"
2010-07-20 00:00:00.000,"2010-07-20","2010/07/20",2010,"Year 2010",20102,"H2",20103,"Q3",201007,"July",201030,"Week 30",2010303,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201007,"Month 7","WorkDay",0,"None"
2010-07-27 00:00:00.000,"2010-07-27","2010/07/27",2010,"Year 2010",20102,"H2",20103,"Q3",201007,"July",201031,"Week 31",2010313,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201007,"Month 7","WorkDay",0,"None"
2010-08-03 00:00:00.000,"2010-08-03","2010/08/03",2010,"Year 2010",20102,"H2",20103,"Q3",201008,"August",201032,"Week 32",2010323,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201008,"Month 8","WorkDay",0,"None"
2010-08-10 00:00:00.000,"2010-08-10","2010/08/10",2010,"Year 2010",20102,"H2",20103,"Q3",201008,"August",201033,"Week 33",2010333,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201008,"Month 8","WorkDay",0,"None"
2010-08-17 00:00:00.000,"2010-08-17","2010/08/17",2010,"Year 2010",20102,"H2",20103,"Q3",201008,"August",201034,"Week 34",2010343,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201008,"Month 8","WorkDay",0,"None"
2010-08-24 00:00:00.000,"2010-08-24","2010/08/24",2010,"Year 2010",20102,"H2",20103,"Q3",201008,"August",201035,"Week 35",2010353,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201008,"Month 8","WorkDay",0,"None"
2010-08-31 00:00:00.000,"2010-08-31","2010/08/31",2010,"Year 2010",20102,"H2",20103,"Q3",201008,"August",201036,"Week 36",2010363,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201008,"Month 8","WorkDay",0,"None"
2010-09-07 00:00:00.000,"2010-09-07","2010/09/07",2010,"Year 2010",20102,"H2",20103,"Q3",201009,"September",201037,"Week 37",2010373,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201009,"Month 9","WorkDay",0,"None"
2010-09-14 00:00:00.000,"2010-09-14","2010/09/14",2010,"Year 2010",20102,"H2",20103,"Q3",201009,"September",201038,"Week 38",2010383,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201009,"Month 9","WorkDay",0,"None"
2010-09-21 00:00:00.000,"2010-09-21","2010/09/21",2010,"Year 2010",20102,"H2",20103,"Q3",201009,"September",201039,"Week 39",2010393,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201009,"Month 9","WorkDay",0,"None"
2010-09-28 00:00:00.000,"2010-09-28","2010/09/28",2010,"Year 2010",20102,"H2",20103,"Q3",201009,"September",201040,"Week 40",2010403,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20103,"Q3",201009,"Month 9","WorkDay",0,"None"
2011-07-05 00:00:00.000,"2011-07-05","2011/07/05",2011,"Year 2011",20112,"H2",20113,"Q3",201107,"July",201128,"Week 28",2011283,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201107,"Month 7","WorkDay",0,"None"
2011-07-12 00:00:00.000,"2011-07-12","2011/07/12",2011,"Year 2011",20112,"H2",20113,"Q3",201107,"July",201129,"Week 29",2011293,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201107,"Month 7","WorkDay",0,"None"
2011-07-19 00:00:00.000,"2011-07-19","2011/07/19",2011,"Year 2011",20112,"H2",20113,"Q3",201107,"July",201130,"Week 30",2011303,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201107,"Month 7","WorkDay",0,"None"
2011-07-26 00:00:00.000,"2011-07-26","2011/07/26",2011,"Year 2011",20112,"H2",20113,"Q3",201107,"July",201131,"Week 31",2011313,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201107,"Month 7","WorkDay",0,"None"
2011-08-02 00:00:00.000,"2011-08-02","2011/08/02",2011,"Year 2011",20112,"H2",20113,"Q3",201108,"August",201132,"Week 32",2011323,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201108,"Month 8","WorkDay",0,"None"
2011-08-09 00:00:00.000,"2011-08-09","2011/08/09",2011,"Year 2011",20112,"H2",20113,"Q3",201108,"August",201133,"Week 33",2011333,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201108,"Month 8","WorkDay",0,"None"
2011-08-16 00:00:00.000,"2011-08-16","2011/08/16",2011,"Year 2011",20112,"H2",20113,"Q3",201108,"August",201134,"Week 34",2011343,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201108,"Month 8","WorkDay",0,"None"
2011-08-23 00:00:00.000,"2011-08-23","2011/08/23",2011,"Year 2011",20112,"H2",20113,"Q3",201108,"August",201135,"Week 35",2011353,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201108,"Month 8","WorkDay",0,"None"
2011-08-30 00:00:00.000,"2011-08-30","2011/08/30",2011,"Year 2011",20112,"H2",20113,"Q3",201108,"August",201136,"Week 36",2011363,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201108,"Month 8","WorkDay",0,"None"
2011-09-06 00:00:00.000,"2011-09-06","2011/09/06",2011,"Year 2011",20112,"H2",20113,"Q3",201109,"September",201137,"Week 37",2011373,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201109,"Month 9","WorkDay",0,"None"
2011-09-13 00:00:00.000,"2011-09-13","2011/09/13",2011,"Year 2011",20112,"H2",20113,"Q3",201109,"September",201138,"Week 38",2011383,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201109,"Month 9","WorkDay",0,"None"
2011-09-20 00:00:00.000,"2011-09-20","2011/09/20",2011,"Year 2011",20112,"H2",20113,"Q3",201109,"September",201139,"Week 39",2011393,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201109,"Month 9","WorkDay",0,"None"
2011-09-27 00:00:00.000,"2011-09-27","2011/09/27",2011,"Year 2011",20112,"H2",20113,"Q3",201109,"September",201140,"Week 40",2011403,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20113,"Q3",201109,"Month 9","WorkDay",0,"None"
2005-07-06 00:00:00.000,"2005-07-06","2005/07/06",2005,"Year 2005",20052,"H2",20053,"Q3",200507,"July",200528,"Week 28",2005284,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200507,"Month 7","WorkDay",0,"None"
2005-07-13 00:00:00.000,"2005-07-13","2005/07/13",2005,"Year 2005",20052,"H2",20053,"Q3",200507,"July",200529,"Week 29",2005294,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200507,"Month 7","WorkDay",0,"None"
2005-07-20 00:00:00.000,"2005-07-20","2005/07/20",2005,"Year 2005",20052,"H2",20053,"Q3",200507,"July",200530,"Week 30",2005304,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200507,"Month 7","WorkDay",0,"None"
2005-07-27 00:00:00.000,"2005-07-27","2005/07/27",2005,"Year 2005",20052,"H2",20053,"Q3",200507,"July",200531,"Week 31",2005314,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200507,"Month 7","WorkDay",0,"None"
2005-08-03 00:00:00.000,"2005-08-03","2005/08/03",2005,"Year 2005",20052,"H2",20053,"Q3",200508,"August",200532,"Week 32",2005324,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200508,"Month 8","WorkDay",0,"None"
2005-08-10 00:00:00.000,"2005-08-10","2005/08/10",2005,"Year 2005",20052,"H2",20053,"Q3",200508,"August",200533,"Week 33",2005334,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200508,"Month 8","WorkDay",0,"None"
2005-08-17 00:00:00.000,"2005-08-17","2005/08/17",2005,"Year 2005",20052,"H2",20053,"Q3",200508,"August",200534,"Week 34",2005344,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200508,"Month 8","WorkDay",0,"None"
2005-08-24 00:00:00.000,"2005-08-24","2005/08/24",2005,"Year 2005",20052,"H2",20053,"Q3",200508,"August",200535,"Week 35",2005354,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200508,"Month 8","WorkDay",0,"None"
2005-08-31 00:00:00.000,"2005-08-31","2005/08/31",2005,"Year 2005",20052,"H2",20053,"Q3",200508,"August",200536,"Week 36",2005364,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200508,"Month 8","WorkDay",0,"None"
2005-09-07 00:00:00.000,"2005-09-07","2005/09/07",2005,"Year 2005",20052,"H2",20053,"Q3",200509,"September",200537,"Week 37",2005374,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200509,"Month 9","WorkDay",0,"None"
2005-09-14 00:00:00.000,"2005-09-14","2005/09/14",2005,"Year 2005",20052,"H2",20053,"Q3",200509,"September",200538,"Week 38",2005384,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200509,"Month 9","WorkDay",0,"None"
2005-09-21 00:00:00.000,"2005-09-21","2005/09/21",2005,"Year 2005",20052,"H2",20053,"Q3",200509,"September",200539,"Week 39",2005394,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200509,"Month 9","WorkDay",0,"None"
2005-09-28 00:00:00.000,"2005-09-28","2005/09/28",2005,"Year 2005",20052,"H2",20053,"Q3",200509,"September",200540,"Week 40",2005404,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20053,"Q3",200509,"Month 9","WorkDay",0,"None"
2006-07-05 00:00:00.000,"2006-07-05","2006/07/05",2006,"Year 2006",20062,"H2",20063,"Q3",200607,"July",200627,"Week 27",2006274,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200607,"Month 7","WorkDay",0,"None"
2006-07-12 00:00:00.000,"2006-07-12","2006/07/12",2006,"Year 2006",20062,"H2",20063,"Q3",200607,"July",200628,"Week 28",2006284,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200607,"Month 7","WorkDay",0,"None"
2006-07-19 00:00:00.000,"2006-07-19","2006/07/19",2006,"Year 2006",20062,"H2",20063,"Q3",200607,"July",200629,"Week 29",2006294,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200607,"Month 7","WorkDay",0,"None"
2006-07-26 00:00:00.000,"2006-07-26","2006/07/26",2006,"Year 2006",20062,"H2",20063,"Q3",200607,"July",200630,"Week 30",2006304,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200607,"Month 7","WorkDay",0,"None"
2006-08-02 00:00:00.000,"2006-08-02","2006/08/02",2006,"Year 2006",20062,"H2",20063,"Q3",200608,"August",200631,"Week 31",2006314,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200608,"Month 8","WorkDay",0,"None"
2006-08-09 00:00:00.000,"2006-08-09","2006/08/09",2006,"Year 2006",20062,"H2",20063,"Q3",200608,"August",200632,"Week 32",2006324,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200608,"Month 8","WorkDay",0,"None"
2006-08-16 00:00:00.000,"2006-08-16","2006/08/16",2006,"Year 2006",20062,"H2",20063,"Q3",200608,"August",200633,"Week 33",2006334,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200608,"Month 8","WorkDay",0,"None"
2006-08-23 00:00:00.000,"2006-08-23","2006/08/23",2006,"Year 2006",20062,"H2",20063,"Q3",200608,"August",200634,"Week 34",2006344,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200608,"Month 8","WorkDay",0,"None"
2006-08-30 00:00:00.000,"2006-08-30","2006/08/30",2006,"Year 2006",20062,"H2",20063,"Q3",200608,"August",200635,"Week 35",2006354,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200608,"Month 8","WorkDay",0,"None"
2006-09-06 00:00:00.000,"2006-09-06","2006/09/06",2006,"Year 2006",20062,"H2",20063,"Q3",200609,"September",200636,"Week 36",2006364,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200609,"Month 9","WorkDay",0,"None"
2006-09-13 00:00:00.000,"2006-09-13","2006/09/13",2006,"Year 2006",20062,"H2",20063,"Q3",200609,"September",200637,"Week 37",2006374,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200609,"Month 9","WorkDay",0,"None"
2006-09-20 00:00:00.000,"2006-09-20","2006/09/20",2006,"Year 2006",20062,"H2",20063,"Q3",200609,"September",200638,"Week 38",2006384,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200609,"Month 9","WorkDay",0,"None"
2006-09-27 00:00:00.000,"2006-09-27","2006/09/27",2006,"Year 2006",20062,"H2",20063,"Q3",200609,"September",200639,"Week 39",2006394,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20063,"Q3",200609,"Month 9","WorkDay",0,"None"
2007-07-04 00:00:00.000,"2007-07-04","2007/07/04",2007,"Year 2007",20072,"H2",20073,"Q3",200707,"July",200727,"Week 27",2007274,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200707,"Month 7","WorkDay",0,"None"
2007-07-11 00:00:00.000,"2007-07-11","2007/07/11",2007,"Year 2007",20072,"H2",20073,"Q3",200707,"July",200728,"Week 28",2007284,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200707,"Month 7","WorkDay",0,"None"
2007-07-18 00:00:00.000,"2007-07-18","2007/07/18",2007,"Year 2007",20072,"H2",20073,"Q3",200707,"July",200729,"Week 29",2007294,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200707,"Month 7","WorkDay",0,"None"
2007-07-25 00:00:00.000,"2007-07-25","2007/07/25",2007,"Year 2007",20072,"H2",20073,"Q3",200707,"July",200730,"Week 30",2007304,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200707,"Month 7","WorkDay",0,"None"
2007-08-01 00:00:00.000,"2007-08-01","2007/08/01",2007,"Year 2007",20072,"H2",20073,"Q3",200708,"August",200731,"Week 31",2007314,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200708,"Month 8","WorkDay",0,"None"
2007-08-08 00:00:00.000,"2007-08-08","2007/08/08",2007,"Year 2007",20072,"H2",20073,"Q3",200708,"August",200732,"Week 32",2007324,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200708,"Month 8","WorkDay",0,"None"
2007-08-15 00:00:00.000,"2007-08-15","2007/08/15",2007,"Year 2007",20072,"H2",20073,"Q3",200708,"August",200733,"Week 33",2007334,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200708,"Month 8","WorkDay",0,"None"
2007-08-22 00:00:00.000,"2007-08-22","2007/08/22",2007,"Year 2007",20072,"H2",20073,"Q3",200708,"August",200734,"Week 34",2007344,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200708,"Month 8","WorkDay",0,"None"
2007-08-29 00:00:00.000,"2007-08-29","2007/08/29",2007,"Year 2007",20072,"H2",20073,"Q3",200708,"August",200735,"Week 35",2007354,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200708,"Month 8","WorkDay",0,"None"
2007-09-05 00:00:00.000,"2007-09-05","2007/09/05",2007,"Year 2007",20072,"H2",20073,"Q3",200709,"September",200736,"Week 36",2007364,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200709,"Month 9","WorkDay",0,"None"
2007-09-12 00:00:00.000,"2007-09-12","2007/09/12",2007,"Year 2007",20072,"H2",20073,"Q3",200709,"September",200737,"Week 37",2007374,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200709,"Month 9","WorkDay",0,"None"
2007-09-19 00:00:00.000,"2007-09-19","2007/09/19",2007,"Year 2007",20072,"H2",20073,"Q3",200709,"September",200738,"Week 38",2007384,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200709,"Month 9","WorkDay",0,"None"
2007-09-26 00:00:00.000,"2007-09-26","2007/09/26",2007,"Year 2007",20072,"H2",20073,"Q3",200709,"September",200739,"Week 39",2007394,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20073,"Q3",200709,"Month 9","WorkDay",0,"None"
2008-07-02 00:00:00.000,"2008-07-02","2008/07/02",2008,"Year 2008",20082,"H2",20083,"Q3",200807,"July",200827,"Week 27",2008274,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200807,"Month 7","WorkDay",0,"None"
2008-07-09 00:00:00.000,"2008-07-09","2008/07/09",2008,"Year 2008",20082,"H2",20083,"Q3",200807,"July",200828,"Week 28",2008284,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200807,"Month 7","WorkDay",0,"None"
2008-07-16 00:00:00.000,"2008-07-16","2008/07/16",2008,"Year 2008",20082,"H2",20083,"Q3",200807,"July",200829,"Week 29",2008294,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200807,"Month 7","WorkDay",0,"None"
2008-07-23 00:00:00.000,"2008-07-23","2008/07/23",2008,"Year 2008",20082,"H2",20083,"Q3",200807,"July",200830,"Week 30",2008304,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200807,"Month 7","WorkDay",0,"None"
2008-07-30 00:00:00.000,"2008-07-30","2008/07/30",2008,"Year 2008",20082,"H2",20083,"Q3",200807,"July",200831,"Week 31",2008314,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200807,"Month 7","WorkDay",0,"None"
2008-08-06 00:00:00.000,"2008-08-06","2008/08/06",2008,"Year 2008",20082,"H2",20083,"Q3",200808,"August",200832,"Week 32",2008324,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200808,"Month 8","WorkDay",0,"None"
2008-08-13 00:00:00.000,"2008-08-13","2008/08/13",2008,"Year 2008",20082,"H2",20083,"Q3",200808,"August",200833,"Week 33",2008334,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200808,"Month 8","WorkDay",0,"None"
2008-08-20 00:00:00.000,"2008-08-20","2008/08/20",2008,"Year 2008",20082,"H2",20083,"Q3",200808,"August",200834,"Week 34",2008344,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200808,"Month 8","WorkDay",0,"None"
2008-08-27 00:00:00.000,"2008-08-27","2008/08/27",2008,"Year 2008",20082,"H2",20083,"Q3",200808,"August",200835,"Week 35",2008354,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200808,"Month 8","WorkDay",0,"None"
2008-09-03 00:00:00.000,"2008-09-03","2008/09/03",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200836,"Week 36",2008364,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-10 00:00:00.000,"2008-09-10","2008/09/10",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200837,"Week 37",2008374,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-17 00:00:00.000,"2008-09-17","2008/09/17",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200838,"Week 38",2008384,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2008-09-24 00:00:00.000,"2008-09-24","2008/09/24",2008,"Year 2008",20082,"H2",20083,"Q3",200809,"September",200839,"Week 39",2008394,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20083,"Q3",200809,"Month 9","WorkDay",0,"None"
2009-07-01 00:00:00.000,"2009-07-01","2009/07/01",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200927,"Week 27",2009274,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-07-08 00:00:00.000,"2009-07-08","2009/07/08",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200928,"Week 28",2009284,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
2009-07-15 00:00:00.000,"2009-07-15","2009/07/15",2009,"Year 2009",20092,"H2",20093,"Q3",200907,"July",200929,"Week 29",2009294,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20093,"Q3",200907,"Month 7","WorkDay",0,"None"
