country,variable,value
Uganda,1987,0.109
Ukraine,1987,
United Arab Emirates,1987,0.0
United Kingdom,1987,0.0631
United States,1987,0.0519
Uruguay,1987,0.0278
Uzbekistan,1987,
Vanuatu,1987,0.0435
Venezuela,1987,0.0804
Vietnam,1987,0.177
Yemen,1987,
Zambia,1987,0.0588
Zimbabwe,1987,0.113
Afghanistan,1988,0.0172
Albania,1988,0.225
Algeria,1988,0.0286
Andorra,1988,
Angola,1988,0.132
Antigua and Barbuda,1988,0.0353
Argentina,1988,0.0578
Armenia,1988,
Australia,1988,0.119
Austria,1988,0.21
Azerbaijan,1988,
Bahamas,1988,
Bahrain,1988,
Bangladesh,1988,
Barbados,1988,
Belarus,1988,
Belgium,1988,0.0878
Belize,1988,0.0825
Benin,1988,0.0315
Bhutan,1988,0.0311
Bolivia,1988,0.0717
Bosnia and Herzegovina,1988,
Botswana,1988,0.0503
Brazil,1988,0.049
Brunei,1988,
Bulgaria,1988,0.148
Burkina Faso,1988,0.0493
Burundi,1988,0.111
Cambodia,1988,0.187
Cameroon,1988,0.144
Canada,1988,0.132
Cape Verde,1988,0.0988
Central African Republic,1988,
Chad,1988,
Chile,1988,
China,1988,
Colombia,1988,0.0495
Comoros,1988,0.004
"Congo, Dem, Rep,",1988,0.041
"Congo, Rep,",1988,0.133
Costa Rica,1988,0.114
Cote d'Ivoire,1988,0.0503
Croatia,1988,
Cuba,1988,0.304
Cyprus,1988,0.0357
Czech Republic,1988,
Denmark,1988,0.33
Djibouti,1988,0.0
Dominica,1988,0.14
Dominican Republic,1988,0.08
Ecuador,1988,0.0448
Egypt,1988,0.0336
El Salvador,1988,0.117
Equatorial Guinea,1988,0.133
Eritrea,1988,
Estonia,1988,
Eswatini,1988,0.0702
Ethiopia,1988,0.0039
Fiji,1988,0.013
Finland,1988,0.334
France,1988,0.0693
Gabon,1988,0.0888
Gambia,1988,0.0784
Georgia,1988,
Germany,1988,
Ghana,1988,0.0695
Greece,1988,0.0519
Grenada,1988,0.129
Guatemala,1988,0.0584
Guinea,1988,0.108
Guinea-Bissau,1988,0.189
Guyana,1988,0.188
Haiti,1988,0.0192
Honduras,1988,0.0948
Hungary,1988,0.126
Iceland,1988,0.214
India,1988,0.102
Indonesia,1988,0.124
Iran,1988,0.0148
Iraq,1988,0.113
Ireland,1988,0.0841
Israel,1988,0.0667
Italy,1988,0.103
Jamaica,1988,0.0926
Japan,1988,0.075
Jordan,1988,0.0078
Kazakhstan,1988,
Kenya,1988,0.0106
Kiribati,1988,0.0
Kuwait,1988,0.0
Kyrgyz Republic,1988,
Lao,1988,0.0644
Latvia,1988,
Lebanon,1988,0.0196
Lesotho,1988,0.0493
Liberia,1988,
Libya,1988,0.074
Liechtenstein,1988,0.0462
Lithuania,1988,
Luxembourg,1988,0.13
Madagascar,1988,0.0568
Malawi,1988,0.0926
Malaysia,1988,0.158
Maldives,1988,0.0542
Mali,1988,0.061
Malta,1988,0.0264
Marshall Islands,1988,
Mauritania,1988,0.0039
Mauritius,1988,0.0607
Mexico,1988,0.124
"Micronesia, Fed, Sts,",1988,
Moldova,1988,
Monaco,1988,0.111
Mongolia,1988,0.126
Montenegro,1988,
Morocco,1988,0.0028
Mozambique,1988,0.181
Myanmar,1988,0.0306
Namibia,1988,
Nauru,1988,0.0556
Nepal,1988,0.0588
Netherlands,1988,0.227
New Zealand,1988,0.151
Nicaragua,1988,0.158
Niger,1988,0.0522
Nigeria,1988,
North Korea,1988,0.206
North Macedonia,1988,
Norway,1988,0.354
Oman,1988,
Pakistan,1988,0.101
Palau,1988,
Panama,1988,0.0716
Papua New Guinea,1988,0.0
Paraguay,1988,0.037
Peru,1988,0.0617
Philippines,1988,0.0946
Poland,1988,0.14
Portugal,1988,0.0888
Qatar,1988,
Romania,1988,0.133
Russia,1988,
Rwanda,1988,0.171
Samoa,1988,0.0213
San Marino,1988,0.117
Sao Tome and Principe,1988,0.113
Saudi Arabia,1988,
Senegal,1988,0.125
Serbia,1988,
Seychelles,1988,0.232
Sierra Leone,1988,0.029
Singapore,1988,0.0488
Slovak Republic,1988,
Slovenia,1988,
Solomon Islands,1988,0.0
Somalia,1988,0.0518
South Africa,1988,0.0228
South Korea,1988,0.0201
South Sudan,1988,
Spain,1988,0.112
Sri Lanka,1988,0.0475
"St, Kitts and Nevis",1988,0.0667
"St, Lucia",1988,0.0833
"St, Vincent and the Grenadines",1988,0.0874
Sudan,1988,0.0355
Suriname,1988,0.0735
Sweden,1988,0.384
Switzerland,1988,0.14
Syria,1988,0.0876
Tajikistan,1988,
Tanzania,1988,0.109
Thailand,1988,0.0256
Timor-Leste,1988,
Togo,1988,0.0442
Tonga,1988,0.0
Trinidad and Tobago,1988,0.16
Tunisia,1988,0.0467
Turkey,1988,0.0144
Turkmenistan,1988,
Tuvalu,1988,0.0577
Uganda,1988,0.116
Ukraine,1988,
United Arab Emirates,1988,0.0
United Kingdom,1988,0.0689
United States,1988,0.0574
Uruguay,1988,0.037
Uzbekistan,1988,
Vanuatu,1988,0.038
Venezuela,1988,0.0931
Vietnam,1988,0.179
Yemen,1988,
Zambia,1988,0.0662
Zimbabwe,1988,0.115
Afghanistan,1989,0.0295
Albania,1989,0.162
Algeria,1989,0.0366
Andorra,1989,
Angola,1989,0.124
Antigua and Barbuda,1989,0.0294
Argentina,1989,0.0667
Armenia,1989,
Australia,1989,0.122
Austria,1989,0.21
Azerbaijan,1989,
Bahamas,1989,
Bahrain,1989,
Bangladesh,1989,
Barbados,1989,
Belarus,1989,
Belgium,1989,0.0922
Belize,1989,0.0769
Benin,1989,0.0293
Bhutan,1989,0.0333
Bolivia,1989,0.0828
Bosnia and Herzegovina,1989,
Botswana,1989,0.05
Brazil,1989,0.0502
Brunei,1989,
Bulgaria,1989,0.116
Burkina Faso,1989,0.0512
Burundi,1989,0.114
Cambodia,1989,0.161
Cameroon,1989,0.139
Canada,1989,0.106
Cape Verde,1989,0.0913
Central African Republic,1989,
Chad,1989,
Chile,1989,
China,1989,
Colombia,1989,0.0535
Comoros,1989,0.0079
"Congo, Dem, Rep,",1989,0.0318
"Congo, Rep,",1989,0.143
Costa Rica,1989,0.118
Cote d'Ivoire,1989,0.048
Croatia,1989,
Cuba,1989,0.287
Cyprus,1989,0.0417
Czech Republic,1989,
Denmark,1989,0.33
Djibouti,1989,0.0
Dominica,1989,0.153
Dominican Republic,1989,0.0867
Ecuador,1989,0.0597
Egypt,1989,0.0278
El Salvador,1989,0.103
Equatorial Guinea,1989,0.119
Eritrea,1989,
Estonia,1989,
Eswatini,1989,0.0735
Ethiopia,1989,0.0067
Fiji,1989,0.0222
Finland,1989,0.353
France,1989,0.0312
Gabon,1989,0.0738
Gambia,1989,0.0784
Georgia,1989,
Germany,1989,
Ghana,1989,0.0723
Greece,1989,0.0533
Grenada,1989,0.136
Guatemala,1989,0.055
Guinea,1989,0.103
Guinea-Bissau,1989,0.2
Guyana,1989,0.191
Haiti,1989,0.0234
Honduras,1989,0.102
Hungary,1989,0.0995
Iceland,1989,0.222
India,1989,0.0499
Indonesia,1989,0.123
Iran,1989,0.0196
Iraq,1989,0.108
Ireland,1989,0.0841
Israel,1989,0.0729
Italy,1989,0.0991
Jamaica,1989,0.0864
Japan,1989,0.131
Jordan,1989,0.0083
Kazakhstan,1989,
Kenya,1989,0.0157
Kiribati,1989,0.0
Kuwait,1989,0.0
Kyrgyz Republic,1989,
Lao,1989,0.0633
Latvia,1989,
Lebanon,1989,0.0206
Lesotho,1989,0.062
Liberia,1989,
Libya,1989,0.0742
Liechtenstein,1989,0.04
Lithuania,1989,
Luxembourg,1989,0.133
Madagascar,1989,0.0652
Malawi,1989,0.0992
Malaysia,1989,0.18
Maldives,1989,0.0625
Mali,1989,0.048
Malta,1989,0.0237
Marshall Islands,1989,
Mauritania,1989,0.0029
Mauritius,1989,0.05
Mexico,1989,0.107
"Micronesia, Fed, Sts,",1989,
Moldova,1989,
Monaco,1989,0.1
Mongolia,1989,0.0717
Montenegro,1989,
Morocco,1989,0.0035
Mozambique,1989,0.193
Myanmar,1989,0.0311
Namibia,1989,0.0641
Nauru,1989,0.0556
Nepal,1989,0.0484
Netherlands,1989,0.213
New Zealand,1989,0.158
Nicaragua,1989,0.161
Niger,1989,0.0538
Nigeria,1989,
North Korea,1989,0.203
North Macedonia,1989,
Norway,1989,0.358
Oman,1989,
Pakistan,1989,0.0573
Palau,1989,
Panama,1989,0.0746
Papua New Guinea,1989,0.0
Paraguay,1989,0.0556
Peru,1989,0.0642
Philippines,1989,0.099
Poland,1989,0.123
Portugal,1989,0.102
Qatar,1989,
Romania,1989,0.0781
Russia,1989,
Rwanda,1989,0.15
Samoa,1989,0.0284
San Marino,1989,0.117
Sao Tome and Principe,1989,0.112
Saudi Arabia,1989,
Senegal,1989,0.123
Serbia,1989,
Seychelles,1989,0.306
Sierra Leone,1989,0.0326
Singapore,1989,0.0449
Slovak Republic,1989,
Slovenia,1989,
Solomon Islands,1989,0.0
Somalia,1989,0.0539
South Africa,1989,0.0227
South Korea,1989,0.0201
South Sudan,1989,
Spain,1989,0.129
Sri Lanka,1989,0.0491
"St, Kitts and Nevis",1989,0.0667
"St, Lucia",1989,0.0979
"St, Vincent and the Grenadines",1989,0.0952
Sudan,1989,0.0483
Suriname,1989,0.0686
Sweden,1989,0.368
Switzerland,1989,0.146
Syria,1989,0.0857
Tajikistan,1989,
Tanzania,1989,0.111
Thailand,1989,0.0279
Timor-Leste,1989,
Togo,1989,0.0416
Tonga,1989,0.0
Trinidad and Tobago,1989,0.166
Tunisia,1989,0.0426
Turkey,1989,0.0156
Turkmenistan,1989,
Tuvalu,1989,0.0769
Uganda,1989,0.122
Ukraine,1989,
United Arab Emirates,1989,0.0
United Kingdom,1989,0.0747
United States,1989,0.0567
Uruguay,1989,0.0462
Uzbekistan,1989,
Vanuatu,1989,0.0326
Venezuela,1989,0.087
Vietnam,1989,0.18
Yemen,1989,
Zambia,1989,0.0664
Zimbabwe,1989,0.118
Afghanistan,1990,0.0421
Albania,1990,0.099
Algeria,1990,0.0526
Andorra,1990,
Angola,1990,0.115
Antigua and Barbuda,1990,0.0471
Argentina,1990,0.0628
Armenia,1990,0.0369
Australia,1990,0.125
Austria,1990,0.202
Azerbaijan,1990,
Bahamas,1990,
Bahrain,1990,
Bangladesh,1990,
Barbados,1990,
Belarus,1990,0.038
Belgium,1990,0.0966
Belize,1990,0.0833
Benin,1990,0.0372
Bhutan,1990,0.0357
Bolivia,1990,0.086
Bosnia and Herzegovina,1990,0.0449
Botswana,1990,0.06
Brazil,1990,0.0514
Brunei,1990,
Bulgaria,1990,0.085
Burkina Faso,1990,0.0529
Burundi,1990,0.116
Cambodia,1990,0.135
Cameroon,1990,0.133
Canada,1990,0.153
Cape Verde,1990,0.0837
Central African Republic,1990,
Chad,1990,
Chile,1990,
China,1990,
Colombia,1990,0.0575
Comoros,1990,0.0119
"Congo, Dem, Rep,",1990,0.025
"Congo, Rep,",1990,0.112
Costa Rica,1990,0.123
Cote d'Ivoire,1990,0.0457
Croatia,1990,
Cuba,1990,0.271
Cyprus,1990,0.0476
Czech Republic,1990,
Denmark,1990,0.33
Djibouti,1990,0.0
Dominica,1990,0.167
Dominican Republic,1990,0.0933
Ecuador,1990,0.0746
Egypt,1990,0.022
El Salvador,1990,0.0921
Equatorial Guinea,1990,0.106
Eritrea,1990,
Estonia,1990,0.0571
Eswatini,1990,0.0765
Ethiopia,1990,0.0097
Fiji,1990,0.029
Finland,1990,0.371
France,1990,0.0374
Gabon,1990,0.0588
Gambia,1990,0.0784
Georgia,1990,0.072
Germany,1990,0.205
Ghana,1990,0.075
Greece,1990,0.0467
Grenada,1990,0.143
Guatemala,1990,0.0517
Guinea,1990,0.0983
Guinea-Bissau,1990,0.186
Guyana,1990,0.194
Haiti,1990,0.0273
Honduras,1990,0.0938
Hungary,1990,0.0725
Iceland,1990,0.23
India,1990,0.098
Indonesia,1990,0.123
Iran,1990,0.0245
Iraq,1990,0.102
Ireland,1990,0.0939
Israel,1990,0.0792
Italy,1990,0.0946
Jamaica,1990,0.0957
Japan,1990,0.0234
Jordan,1990,0.0125
Kazakhstan,1990,0.0667
Kenya,1990,0.0205
Kiribati,1990,0.0
Kuwait,1990,0.0
Kyrgyz Republic,1990,0.0629
Lao,1990,0.0741
Latvia,1990,0.0448
Lebanon,1990,0.0216
Lesotho,1990,0.0734
Liberia,1990,
Libya,1990,0.0745
Liechtenstein,1990,0.048
Lithuania,1990,0.0993
Luxembourg,1990,0.147
Madagascar,1990,0.058
Malawi,1990,0.105
Malaysia,1990,0.0913
Maldives,1990,0.0625
Mali,1990,0.0379
Malta,1990,0.021
Marshall Islands,1990,
Mauritania,1990,0.0018
Mauritius,1990,0.0393
Mexico,1990,0.0898
"Micronesia, Fed, Sts,",1990,
Moldova,1990,0.0211
Monaco,1990,0.0889
Mongolia,1990,0.0209
Montenegro,1990,
Morocco,1990,0.0041
Mozambique,1990,0.204
Myanmar,1990,0.0316
Namibia,1990,0.0615
Nauru,1990,0.0556
Nepal,1990,0.042
Netherlands,1990,0.227
New Zealand,1990,0.165
Nicaragua,1990,0.163
Niger,1990,0.0741
Nigeria,1990,
North Korea,1990,0.201
North Macedonia,1990,0.0417
Norway,1990,0.367
Oman,1990,
Pakistan,1990,0.0092
Palau,1990,
Panama,1990,0.0765
Papua New Guinea,1990,0.0
Paraguay,1990,0.0557
Peru,1990,0.0667
Philippines,1990,0.103
Poland,1990,0.108
Portugal,1990,0.116
Qatar,1990,
Romania,1990,0.0296
Russia,1990,0.0873
Rwanda,1990,0.129
Samoa,1990,0.0355
San Marino,1990,0.117
Sao Tome and Principe,1990,0.11
Saudi Arabia,1990,
Senegal,1990,0.122
Serbia,1990,
Seychelles,1990,0.381
Sierra Leone,1990,0.0364
Singapore,1990,0.041
Slovak Republic,1990,
Slovenia,1990,
Solomon Islands,1990,0.0063
Somalia,1990,0.0556
South Africa,1990,0.0836
South Korea,1990,0.0201
South Sudan,1990,
Spain,1990,0.133
Sri Lanka,1990,0.05
"St, Kitts and Nevis",1990,0.0656
"St, Lucia",1990,0.113
"St, Vincent and the Grenadines",1990,0.0952
Sudan,1990,0.0603
Suriname,1990,0.0637
Sweden,1990,0.351
Switzerland,1990,0.152
Syria,1990,0.084
Tajikistan,1990,0.0304
Tanzania,1990,0.112
Thailand,1990,0.0315
Timor-Leste,1990,
Togo,1990,0.039
Tonga,1990,0.0
Trinidad and Tobago,1990,0.171
Tunisia,1990,0.0481
Turkey,1990,0.0167
Turkmenistan,1990,0.0457
Tuvalu,1990,0.0769
Uganda,1990,0.136
Ukraine,1990,0.0244
United Arab Emirates,1990,0.0
United Kingdom,1990,0.0805
United States,1990,0.056
Uruguay,1990,0.0508
Uzbekistan,1990,0.096
Vanuatu,1990,0.0272
Venezuela,1990,0.081
Vietnam,1990,0.181
Yemen,1990,0.0332
Zambia,1990,0.0665
Zimbabwe,1990,0.12
Afghanistan,1991,0.0548
Albania,1991,0.036
Algeria,1991,0.1
Andorra,1991,
Angola,1991,0.106
Antigua and Barbuda,1991,0.0735
Argentina,1991,0.0584
Armenia,1991,0.0412
Australia,1991,0.127
Austria,1991,0.217
Azerbaijan,1991,
Bahamas,1991,
Bahrain,1991,
Bangladesh,1991,
Barbados,1991,
Belarus,1991,0.0385
Belgium,1991,0.101
Belize,1991,0.0897
Benin,1991,0.0625
Bhutan,1991,0.0384
Bolivia,1991,0.0892
Bosnia and Herzegovina,1991,0.0531
Botswana,1991,0.07
Brazil,1991,0.0563
Brunei,1991,
Bulgaria,1991,0.129
Burkina Faso,1991,0.0546
Burundi,1991,0.119
Cambodia,1991,0.109
Cameroon,1991,0.128
Canada,1991,0.14
Cape Verde,1991,0.0759
Central African Republic,1991,
Chad,1991,
Chile,1991,
China,1991,
Colombia,1991,0.094
Comoros,1991,0.0159
"Congo, Dem, Rep,",1991,0.0197
"Congo, Rep,",1991,0.085
Costa Rica,1991,0.127
Cote d'Ivoire,1991,0.0526
Croatia,1991,
Cuba,1991,0.256
Cyprus,1991,0.0536
Czech Republic,1991,
Denmark,1991,0.331
Djibouti,1991,0.0
Dominica,1991,0.151
Dominican Republic,1991,0.095
Ecuador,1991,0.0672
Egypt,1991,0.0216
El Salvador,1991,0.0833
Equatorial Guinea,1991,0.0944
Eritrea,1991,
Estonia,1991,0.0966
Eswatini,1991,0.0792
Ethiopia,1991,0.0128
Fiji,1991,0.0343
Finland,1991,0.39
France,1991,0.0436
Gabon,1991,0.0629
Gambia,1991,0.0784
Georgia,1991,0.0678
Germany,1991,0.22
Ghana,1991,0.0776
Greece,1991,0.0511
Grenada,1991,0.136
Guatemala,1991,0.0561
Guinea,1991,0.093
Guinea-Bissau,1991,0.169
Guyana,1991,0.197
Haiti,1991,0.0274
Honduras,1991,0.0859
Hungary,1991,0.0829
Iceland,1991,0.238
India,1991,0.0723
Indonesia,1991,0.122
Iran,1991,0.0294
Iraq,1991,0.0954
Ireland,1991,0.106
Israel,1991,0.0854
Italy,1991,0.0902
Jamaica,1991,0.105
Japan,1991,0.0641
Jordan,1991,0.0167
Kazakhstan,1991,0.074
Kenya,1991,0.0252
Kiribati,1991,0.0
Kuwait,1991,0.0
Kyrgyz Republic,1991,0.0633
Lao,1991,0.0843
Latvia,1991,0.0657
Lebanon,1991,0.0225
Lesotho,1991,0.0854
Liberia,1991,
Libya,1991,0.0747
Liechtenstein,1991,0.0533
Lithuania,1991,0.0851
Luxembourg,1991,0.16
Madagascar,1991,0.0507
Malawi,1991,0.111
Malaysia,1991,0.18
Maldives,1991,0.0625
Mali,1991,0.0299
Malta,1991,0.0182
Marshall Islands,1991,0.0303
Mauritania,1991,0.0009
Mauritius,1991,0.0286
Mexico,1991,0.0727
"Micronesia, Fed, Sts,",1991,
Moldova,1991,0.0233
Monaco,1991,0.0778
Mongolia,1991,0.0237
Montenegro,1991,
Morocco,1991,0.0048
Mozambique,1991,0.216
Myanmar,1991,0.032
Namibia,1991,0.0577
Nauru,1991,0.0556
Nepal,1991,0.0377
Netherlands,1991,0.267
New Zealand,1991,0.181
Nicaragua,1991,0.152
Niger,1991,0.2
Nigeria,1991,
North Korea,1991,0.201
North Macedonia,1991,0.0396
Norway,1991,0.376
Oman,1991,
Pakistan,1991,0.0115
Palau,1991,
Panama,1991,0.0783
Papua New Guinea,1991,0.0
Paraguay,1991,0.0558
Peru,1991,0.0704
Philippines,1991,0.108
Poland,1991,0.0929
Portugal,1991,0.13
Qatar,1991,
Romania,1991,0.0323
Russia,1991,0.0873
Rwanda,1991,0.107
Samoa,1991,0.0426
San Marino,1991,0.117
Sao Tome and Principe,1991,0.109
Saudi Arabia,1991,
Senegal,1991,0.12
Serbia,1991,
Seychelles,1991,0.458
Sierra Leone,1991,0.0403
Singapore,1991,0.037
Slovak Republic,1991,
Slovenia,1991,
Solomon Islands,1991,0.0119
Somalia,1991,0.0572
South Africa,1991,0.133
South Korea,1991,0.0201
South Sudan,1991,
Spain,1991,0.137
Sri Lanka,1991,0.0508
"St, Kitts and Nevis",1991,0.0645
"St, Lucia",1991,0.128
"St, Vincent and the Grenadines",1991,0.0952
Sudan,1991,0.0716
Suriname,1991,0.0588
Sweden,1991,0.335
Switzerland,1991,0.158
Syria,1991,0.087
Tajikistan,1991,0.03
Tanzania,1991,0.124
Thailand,1991,0.0377
Timor-Leste,1991,
Togo,1991,0.0633
Tonga,1991,0.0114
Trinidad and Tobago,1991,0.176
Tunisia,1991,0.0534
Turkey,1991,0.0178
Turkmenistan,1991,0.0574
Tuvalu,1991,0.0769
Uganda,1991,0.149
Ukraine,1991,0.0278
United Arab Emirates,1991,0.0
United Kingdom,1991,0.0864
United States,1991,0.079
Uruguay,1991,0.0556
Uzbekistan,1991,0.0909
Vanuatu,1991,0.0217
Venezuela,1991,0.075
Vietnam,1991,0.183
Yemen,1991,0.0244
Zambia,1991,0.0667
Zimbabwe,1991,0.125
Afghanistan,1992,0.0678
Albania,1992,0.0571
Algeria,1992,0.0805
Andorra,1992,
Angola,1992,0.0955
Antigua and Barbuda,1992,0.118
Argentina,1992,0.144
Armenia,1992,0.0459
Australia,1992,0.128
Austria,1992,0.217
Azerbaijan,1992,
Bahamas,1992,
Bahrain,1992,
Bangladesh,1992,
Barbados,1992,
Belarus,1992,0.0391
Belgium,1992,0.109
Belize,1992,0.0962
Benin,1992,0.0664
Bhutan,1992,0.0413
Bolivia,1992,0.0924
Bosnia and Herzegovina,1992,0.0629
Botswana,1992,0.08
Brazil,1992,0.0611
Brunei,1992,
Bulgaria,1992,0.131
Burkina Faso,1992,0.0561
Burundi,1992,0.121
Cambodia,1992,0.0837
Cameroon,1992,0.122
Canada,1992,0.144
Cape Verde,1992,0.0841
Central African Republic,1992,
Chad,1992,
Chile,1992,
China,1992,
Colombia,1992,0.0937
Comoros,1992,0.0198
"Congo, Dem, Rep,",1992,0.0155
"Congo, Rep,",1992,0.027
Costa Rica,1992,0.132
Cote d'Ivoire,1992,0.0594
Croatia,1992,0.058
Cuba,1992,0.242
Cyprus,1992,0.0536
Czech Republic,1992,0.1
Denmark,1992,0.332
Djibouti,1992,0.0
Dominica,1992,0.136
Dominican Republic,1992,0.0967
Ecuador,1992,0.0597
Egypt,1992,0.0211
El Salvador,1992,0.0913
Equatorial Guinea,1992,0.0842
Eritrea,1992,
Estonia,1992,0.137
Eswatini,1992,0.0818
Ethiopia,1992,0.0162
Fiji,1992,0.0385
Finland,1992,0.376
France,1992,0.0498
Gabon,1992,0.067
Gambia,1992,0.0784
Georgia,1992,0.0631
Germany,1992,0.235
Ghana,1992,0.08
Greece,1992,0.0556
Grenada,1992,0.129
Guatemala,1992,0.0612
Guinea,1992,0.0875
Guinea-Bissau,1992,0.15
Guyana,1992,0.2
Haiti,1992,0.0276
Honduras,1992,0.0781
Hungary,1992,0.0933
Iceland,1992,0.242
India,1992,0.0694
Indonesia,1992,0.122
Iran,1992,0.0345
Iraq,1992,0.0891
Ireland,1992,0.121
Israel,1992,0.0917
Italy,1992,0.0858
Jamaica,1992,0.114
Japan,1992,0.147
Jordan,1992,0.0208
Kazakhstan,1992,0.0838
Kenya,1992,0.0297
Kiribati,1992,0.0
Kuwait,1992,0.0
Kyrgyz Republic,1992,0.0638
Lao,1992,0.0941
Latvia,1992,0.0973
Lebanon,1992,0.0234
Lesotho,1992,0.0984
Liberia,1992,
Libya,1992,0.0749
Liechtenstein,1992,0.0571
Lithuania,1992,0.0709
Luxembourg,1992,0.173
Madagascar,1992,0.0435
Malawi,1992,0.116
Malaysia,1992,0.148
Maldives,1992,0.0625
Mali,1992,0.0233
Malta,1992,0.0154
Marshall Islands,1992,0.0303
Mauritania,1992,0.0
Mauritius,1992,0.0399
Mexico,1992,0.0962
"Micronesia, Fed, Sts,",1992,
Moldova,1992,0.0269
Monaco,1992,0.0667
Mongolia,1992,0.0395
Montenegro,1992,
Morocco,1992,0.0054
Mozambique,1992,0.228
Myanmar,1992,0.0325
Namibia,1992,0.0513
Nauru,1992,0.0556
Nepal,1992,0.0367
Netherlands,1992,0.297
New Zealand,1992,0.197
Nicaragua,1992,0.141
Niger,1992,0.0816
Nigeria,1992,0.0205
North Korea,1992,0.201
North Macedonia,1992,0.0375
Norway,1992,0.385
Oman,1992,
Pakistan,1992,0.0164
Palau,1992,0.0
Panama,1992,0.08
Papua New Guinea,1992,0.0
Paraguay,1992,0.0559
Peru,1992,0.075
Philippines,1992,0.113
Poland,1992,0.112
Portugal,1992,0.13
Qatar,1992,
Romania,1992,0.0351
Russia,1992,0.0873
Rwanda,1992,0.0857
Samoa,1992,0.0464
San Marino,1992,0.117
Sao Tome and Principe,1992,0.097
Saudi Arabia,1992,
Senegal,1992,0.118
Serbia,1992,
Seychelles,1992,0.351
Sierra Leone,1992,0.0444
Singapore,1992,0.0422
Slovak Republic,1992,0.181
Slovenia,1992,0.144
Solomon Islands,1992,0.0169
Somalia,1992,0.0585
South Africa,1992,0.174
South Korea,1992,0.0201
South Sudan,1992,
Spain,1992,0.142
Sri Lanka,1992,0.0516
"St, Kitts and Nevis",1992,0.0635
"St, Lucia",1992,0.143
"St, Vincent and the Grenadines",1992,0.0952
Sudan,1992,0.0823
Suriname,1992,0.0784
Sweden,1992,0.358
Switzerland,1992,0.17
Syria,1992,0.09
Tajikistan,1992,0.0295
Tanzania,1992,0.136
Thailand,1992,0.0365
Timor-Leste,1992,
Togo,1992,0.046
Tonga,1992,0.0225
Trinidad and Tobago,1992,0.181
Tunisia,1992,0.0584
Turkey,1992,0.0195
Turkmenistan,1992,0.0756
Tuvalu,1992,0.0769
Uganda,1992,0.162
Ukraine,1992,0.0311
United Arab Emirates,1992,0.0
United Kingdom,1992,0.0922
United States,1992,0.102
Uruguay,1992,0.0603
Uzbekistan,1992,0.084
Vanuatu,1992,0.0183
Venezuela,1992,0.0691
Vietnam,1992,0.185
Yemen,1992,0.0155
Zambia,1992,0.0739
Zimbabwe,1992,0.131
Afghanistan,1993,0.081
Albania,1993,0.0732
Algeria,1993,0.0721
Andorra,1993,0.0357
Angola,1993,0.113
Antigua and Barbuda,1993,0.113
Argentina,1993,0.087
Armenia,1993,0.051
Australia,1993,0.13
Austria,1993,0.217
Azerbaijan,1993,
Bahamas,1993,
Bahrain,1993,
Bangladesh,1993,
Barbados,1993,
Belarus,1993,0.0399
Belgium,1993,0.12
Belize,1993,0.103
Benin,1993,0.0703
Bhutan,1993,0.0444
Bolivia,1993,0.0955
Bosnia and Herzegovina,1993,0.0747
Botswana,1993,0.09
Brazil,1993,0.0659
Brunei,1993,
Bulgaria,1993,0.132
Burkina Faso,1993,0.0605
Burundi,1993,0.123
Cambodia,1993,0.0583
Cameroon,1993,0.111
Canada,1993,0.173
Cape Verde,1993,0.0927
Central African Republic,1993,
Chad,1993,
Chile,1993,
China,1993,
Colombia,1993,0.0935
Comoros,1993,0.0238
"Congo, Dem, Rep,",1993,0.0369
"Congo, Rep,",1993,0.0162
Costa Rica,1993,0.136
Cote d'Ivoire,1993,0.0663
Croatia,1993,0.0441
Cuba,1993,0.228
Cyprus,1993,0.0536
Czech Republic,1993,0.112
Denmark,1993,0.334
Djibouti,1993,0.0
Dominica,1993,0.122
Dominican Republic,1993,0.0983
Ecuador,1993,0.0522
Egypt,1993,0.0207
El Salvador,1993,0.0992
Equatorial Guinea,1993,0.075
Eritrea,1993,
Estonia,1993,0.134
Eswatini,1993,0.0842
Ethiopia,1993,0.0199
Fiji,1993,0.0402
Finland,1993,0.363
France,1993,0.0641
Gabon,1993,0.0711
Gambia,1993,0.0672
Georgia,1993,0.0652
Germany,1993,0.249
Ghana,1993,0.0825
Greece,1993,0.06
Grenada,1993,0.121
Guatemala,1993,0.0674
Guinea,1993,0.0819
Guinea-Bissau,1993,0.127
Guyana,1993,0.2
Haiti,1993,0.0277
Honduras,1993,0.0703
Hungary,1993,0.104
Iceland,1993,0.246
India,1993,0.0755
Indonesia,1993,0.123
Iran,1993,0.0359
Iraq,1993,0.0829
Ireland,1993,0.133
Israel,1993,0.0952
Italy,1993,0.108
Jamaica,1993,0.123
Japan,1993,0.0274
Jordan,1993,0.025
Kazakhstan,1993,0.0976
Kenya,1993,0.0297
Kiribati,1993,0.0
Kuwait,1993,0.0058
Kyrgyz Republic,1993,0.0644
Lao,1993,0.121
Latvia,1993,0.15
Lebanon,1993,0.0234
Lesotho,1993,0.112
Liberia,1993,
Libya,1993,0.0751
Liechtenstein,1993,0.06
Lithuania,1993,0.0982
Luxembourg,1993,0.187
Madagascar,1993,0.0362
Malawi,1993,0.0836
Malaysia,1993,0.148
Maldives,1993,0.0625
Mali,1993,0.0452
Malta,1993,0.0282
Marshall Islands,1993,0.0303
Mauritania,1993,0.0056
Mauritius,1993,0.0515
