Row ID,Product ID,Category,Sub-Category,Product Name
1552,"OFF-PA-10000806","Office Supplies","Paper","Xerox 1934"
1564,"OFF-PA-10004000","Office Supplies","Paper","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
1569,"OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
1578,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
1587,"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
1594,"OFF-PA-10004519","Office Supplies","Paper","Spiral Phone Message Books with Labels by Adams"
1598,"OFF-PA-10000308","Office Supplies","Paper","Xerox 1901"
1609,"OFF-PA-10002377","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
1620,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1632,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
1633,"OFF-PA-10004451","Office Supplies","Paper","Xerox 222"
1636,"OFF-PA-10001166","Office Supplies","Paper","Xerox 2"
1639,"OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)"
1641,"OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
1646,"OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper"
1651,"OFF-PA-10004475","Office Supplies","Paper","Xerox 1940"
1652,"OFF-PA-10003001","Office Supplies","Paper","Xerox 1986"
1668,"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925"
1678,"OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)"
1683,"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
1688,"OFF-PA-10000788","Office Supplies","Paper","Xerox 210"
1691,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1703,"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper"
1709,"OFF-PA-10003424","Office Supplies","Paper","""While you Were Out"" Message Book, One Form per Page"
1713,"OFF-PA-10004405","Office Supplies","Paper","Rediform Voice Mail Log Books"
1731,"OFF-PA-10001457","Office Supplies","Paper","White GlueTop Scratch Pads"
1732,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
1742,"OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
1748,"OFF-PA-10004947","Office Supplies","Paper","Easy-staple paper"
1749,"OFF-PA-10003543","Office Supplies","Paper","Xerox 1985"
1754,"OFF-PA-10004475","Office Supplies","Paper","Xerox 1940"
1755,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
1756,"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945"
1778,"OFF-PA-10000675","Office Supplies","Paper","Xerox 1919"
1782,"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books"
1784,"OFF-PA-10004475","Office Supplies","Paper","Xerox 1940"
1791,"OFF-PA-10004092","Office Supplies","Paper","Tops Green Bar Computer Printout Paper"
1801,"OFF-PA-10001994","Office Supplies","Paper","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
1807,"OFF-PA-10002005","Office Supplies","Paper","Xerox 225"
1811,"OFF-PA-10000595","Office Supplies","Paper","Xerox 1929"
1824,"OFF-PA-10000809","Office Supplies","Paper","Xerox 206"
1829,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
1835,"OFF-PA-10003729","Office Supplies","Paper","Xerox 1998"
1841,"OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
1846,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
1852,"OFF-PA-10000528","Office Supplies","Paper","Xerox 1981"
1854,"OFF-PA-10003129","Office Supplies","Paper","Tops White Computer Printout Paper"
1868,"OFF-PA-10003309","Office Supplies","Paper","Xerox 211"
1870,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
1875,"OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper"
1884,"OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
1891,"OFF-PA-10001204","Office Supplies","Paper","Xerox 1972"
1894,"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
1903,"OFF-PA-10003953","Office Supplies","Paper","Xerox 218"
1912,"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
1925,"OFF-PA-10003039","Office Supplies","Paper","Xerox 1960"
1928,"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
1929,"OFF-PA-10001972","Office Supplies","Paper","Xerox 214"
1935,"OFF-PA-10003129","Office Supplies","Paper","Tops White Computer Printout Paper"
1946,"OFF-PA-10000809","Office Supplies","Paper","Xerox 206"
1958,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
1964,"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
1969,"OFF-PA-10001144","Office Supplies","Paper","Xerox 1913"
1986,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1991,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
2011,"OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb."
2015,"OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes"
2020,"OFF-PA-10002749","Office Supplies","Paper","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
2022,"OFF-PA-10002377","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
2032,"OFF-PA-10001274","Office Supplies","Paper","Loose Memo Sheets"
2033,"OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad"
2037,"OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4"""
2039,"OFF-PA-10001661","Office Supplies","Paper","Xerox 1922"
2045,"OFF-PA-10001639","Office Supplies","Paper","Xerox 203"
2048,"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
2063,"OFF-PA-10000477","Office Supplies","Paper","Xerox 1952"
2077,"OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
2079,"OFF-PA-10004243","Office Supplies","Paper","Xerox 1939"
2080,"OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations"
2083,"OFF-PA-10002870","Office Supplies","Paper","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
2088,"OFF-PA-10003129","Office Supplies","Paper","Tops White Computer Printout Paper"
2104,"OFF-PA-10000357","Office Supplies","Paper","Xerox 1888"
2106,"OFF-PA-10004888","Office Supplies","Paper","Xerox 217"
2108,"OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
2118,"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream"
2119,"OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)"
2129,"OFF-PA-10001293","Office Supplies","Paper","Xerox 1946"
2133,"OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
2139,"OFF-PA-10004092","Office Supplies","Paper","Tops Green Bar Computer Printout Paper"
2143,"OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
2153,"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
2163,"OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper"
2165,"OFF-PA-10000551","Office Supplies","Paper","Array Memo Cubes"
2176,"OFF-PA-10000740","Office Supplies","Paper","Xerox 1982"
2177,"OFF-PA-10003001","Office Supplies","Paper","Xerox 1986"
2179,"OFF-PA-10001509","Office Supplies","Paper","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
2194,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
2199,"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
2200,"OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes"
2225,"OFF-PA-10003790","Office Supplies","Paper","Xerox 1991"
2248,"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
2252,"OFF-PA-10000477","Office Supplies","Paper","Xerox 22"
2253,"OFF-PA-10004327","Office Supplies","Paper","Xerox 1911"
2259,"OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
2265,"OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)"
2267,"OFF-PA-10003919","Office Supplies","Paper","Xerox 1989"
2268,"OFF-PA-10002001","Office Supplies","Paper","Xerox 1984"
2269,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
2283,"OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
2286,"OFF-PA-10003971","Office Supplies","Paper","Xerox 1965"
2293,"OFF-PA-10001166","Office Supplies","Paper","Xerox 2"
2296,"OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book"
2305,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
2307,"OFF-PA-10004156","Office Supplies","Paper","Xerox 188"
2328,"OFF-PA-10002365","Office Supplies","Paper","Xerox 1967"
2332,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
2333,"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
2334,"OFF-PA-10004971","Office Supplies","Paper","Xerox 196"
2338,"OFF-PA-10003936","Office Supplies","Paper","Xerox 1994"
2339,"OFF-PA-10004530","Office Supplies","Paper","Personal Creations Ink Jet Cards and Labels"
2346,"OFF-PA-10000659","Office Supplies","Paper","TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
2351,"OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page"
2361,"OFF-PA-10002960","Office Supplies","Paper","Xerox 1926"
2362,"OFF-PA-10000919","Office Supplies","Paper","Xerox 1918"
2368,"OFF-PA-10002464","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)"
2374,"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books"
2379,"OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
2381,"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951"
2390,"OFF-PA-10004255","Office Supplies","Paper","Xerox 219"
2391,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
2397,"OFF-PA-10004041","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5"""
2413,"OFF-PA-10001947","Office Supplies","Paper","Xerox 1974"
2423,"OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4” x 11”"
2439,"OFF-PA-10002259","Office Supplies","Paper","Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
2461,"OFF-PA-10001763","Office Supplies","Paper","Xerox 1896"
2467,"OFF-PA-10000726","Office Supplies","Paper","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
2469,"OFF-PA-10004983","Office Supplies","Paper","Xerox 23"
2489,"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
2491,"OFF-PA-10002245","Office Supplies","Paper","Xerox 1895"
2492,"OFF-PA-10001457","Office Supplies","Paper","White GlueTop Scratch Pads"
2501,"OFF-PA-10001892","Office Supplies","Paper","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
2522,"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
2529,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
2530,"OFF-PA-10000788","Office Supplies","Paper","Xerox 210"
2531,"OFF-PA-10000595","Office Supplies","Paper","Xerox 1929"
2550,"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
2554,"OFF-PA-10000029","Office Supplies","Paper","Xerox 224"
2563,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
2581,"OFF-PA-10003072","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
2582,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
2599,"OFF-PA-10001752","Office Supplies","Paper","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)"
2602,"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper"
2612,"OFF-PA-10000955","Office Supplies","Paper","Southworth 25% Cotton Granite Paper & Envelopes"
2623,"OFF-PA-10001972","Office Supplies","Paper","Xerox 214"
2631,"OFF-PA-10000477","Office Supplies","Paper","Xerox 1952"
2638,"OFF-PA-10000697","Office Supplies","Paper","TOPS Voice Message Log Book, Flash Format"
2643,"OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
2648,"OFF-PA-10000223","Office Supplies","Paper","Xerox 2000"
2654,"OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper"
2668,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
2671,"OFF-PA-10001144","Office Supplies","Paper","Xerox 1913"
2673,"OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards"
2675,"OFF-PA-10000357","Office Supplies","Paper","Xerox 1888"
2689,"OFF-PA-10003016","Office Supplies","Paper","Adams ""While You Were Out"" Message Pads"
2692,"OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
2696,"OFF-PA-10003465","Office Supplies","Paper","Xerox 1912"
2699,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
2704,"OFF-PA-10002319","Office Supplies","Paper","Xerox 1944"
2707,"OFF-PA-10001246","Office Supplies","Paper","Xerox 215"
2708,"OFF-PA-10001815","Office Supplies","Paper","Xerox 1885"
2735,"OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper"
2737,"OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4” x 11”"
2757,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
2761,"OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4"""
2775,"OFF-PA-10004451","Office Supplies","Paper","Xerox 222"
2793,"OFF-PA-10000029","Office Supplies","Paper","Xerox 224"
2799,"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
2804,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
2805,"OFF-PA-10004239","Office Supplies","Paper","Xerox 1953"
2808,"OFF-PA-10004782","Office Supplies","Paper","Xerox 228"
2811,"OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
2825,"OFF-PA-10003270","Office Supplies","Paper","Xerox 1954"
2829,"OFF-PA-10002421","Office Supplies","Paper","Embossed Ink Jet Note Cards"
2831,"OFF-PA-10002923","Office Supplies","Paper","Xerox 1942"
2837,"OFF-PA-10000520","Office Supplies","Paper","Xerox 201"
2842,"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945"
2852,"OFF-PA-10001745","Office Supplies","Paper","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
2862,"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945"
2863,"OFF-PA-10000223","Office Supplies","Paper","Xerox 2000"
2871,"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951"
2888,"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996"
2889,"OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
2890,"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
2893,"OFF-PA-10003739","Office Supplies","Paper","Xerox 1969"
2894,"OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)"
2902,"OFF-PA-10003656","Office Supplies","Paper","Xerox 1935"
2903,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
2904,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
2907,"OFF-PA-10000327","Office Supplies","Paper","Xerox 1971"
2938,"OFF-PA-10001736","Office Supplies","Paper","Xerox 1880"
2939,"OFF-PA-10000482","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
2951,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
2961,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
2970,"OFF-PA-10001800","Office Supplies","Paper","Xerox 220"
2976,"OFF-PA-10000213","Office Supplies","Paper","Xerox 198"
2980,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
2987,"OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4"""
3015,"OFF-PA-10002005","Office Supplies","Paper","Xerox 225"
3021,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
3026,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
3034,"OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
3038,"OFF-PA-10004451","Office Supplies","Paper","Xerox 222"
3042,"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996"
3047,"OFF-PA-10003127","Office Supplies","Paper","Easy-staple paper"
3053,"OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations"
3062,"OFF-PA-10001307","Office Supplies","Paper","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"
3068,"OFF-PA-10001534","Office Supplies","Paper","Xerox 230"
3069,"OFF-PA-10001815","Office Supplies","Paper","Xerox 1885"
3080,"OFF-PA-10001800","Office Supplies","Paper","Xerox 220"
3093,"OFF-PA-10001977","Office Supplies","Paper","Xerox 194"
3095,"OFF-PA-10000809","Office Supplies","Paper","Xerox 206"
3105,"OFF-PA-10002741","Office Supplies","Paper","Xerox 1980"
3108,"OFF-PA-10001471","Office Supplies","Paper","Strathmore Photo Frame Cards"
3110,"OFF-PA-10001892","Office Supplies","Paper","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
3111,"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
3115,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
3128,"OFF-PA-10004438","Office Supplies","Paper","Xerox 1907"
3149,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
3156,"OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
3165,"OFF-PA-10000327","Office Supplies","Paper","Xerox 1971"
3167,"OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
3170,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
3178,"OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
