numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2017-034421140-001",2017-11-11 12:13:00.000,2017-11-11 15:59:00.000," H99002","OUTROS COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-035701762-001",2017-11-20 09:48:00.000,2017-11-20 11:19:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",4,"NUBLADO",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-037501190-001",2017-12-01 13:53:00.000,2017-12-01 17:08:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-035528459-001",2017-11-18 20:07:00.000,2017-11-18 23:51:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-035551964-001",2017-11-19 01:39:00.000,2017-11-19 04:44:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-036258137-001",2017-11-23 14:44:00.000,2017-11-23 18:30:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-036305593-001",2017-11-23 23:32:00.000,2017-11-24 02:07:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039262074-001",2017-12-13 16:34:00.000,2017-12-13 18:45:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039324325-001",2017-12-14 07:55:00.000,2017-12-14 08:56:00.000," H08002","CHOQUE MECANICO COM VITIMA",4,"NUBLADO",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-037692764-001",2017-12-03 01:43:00.000,2017-12-03 06:03:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-037825669-001",2017-12-03 22:22:00.000,2017-12-04 10:01:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",4,"NUBLADO",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-036447443-001",2017-11-24 12:14:00.000,2017-11-24 22:09:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-038394053-001",2017-12-07 16:41:00.000,2017-12-07 18:20:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-038412110-001",2017-12-07 16:51:00.000,2017-12-07 20:46:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-038569143-001",2017-12-08 19:19:00.000,2017-12-08 23:45:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-002767963-001",2017-02-06 14:29:00.000,2017-02-06 21:00:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-002478635-001",2017-02-02 16:17:00.000,2017-02-02 18:04:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",4,"NUBLADO",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-002622464-001",2017-02-04 19:30:00.000,2017-02-04 20:40:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-001039598-001",2017-01-14 15:52:00.000,2017-01-14 18:09:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-003994834-001",2017-02-22 08:59:00.000,2017-02-22 11:08:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-004279014-001",2017-02-25 19:26:00.000,2017-02-25 20:00:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-004295647-001",2017-02-25 23:38:00.000,2017-02-26 01:04:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-040492953-001",2017-12-22 07:25:00.000,2017-12-22 08:24:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-041641230-001",2017-12-30 09:30:00.000,2017-12-30 11:06:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039491683-001",2017-12-15 07:38:00.000,2017-12-15 10:34:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039663046-001",2017-12-16 12:27:00.000,2017-12-16 15:35:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039708776-001",2017-12-16 20:41:00.000,2017-12-16 22:47:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039894171-001",2017-12-16 09:20:00.000,2017-12-18 12:48:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032280391-001",2017-10-28 07:29:00.000,2017-10-28 10:06:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032752721-001",2017-10-31 11:01:00.000,2017-10-31 14:03:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",4,"NUBLADO",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032913153-001",2017-11-01 11:09:00.000,2017-11-01 13:42:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028272804-001",2017-10-02 17:23:00.000,2017-10-02 19:56:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028276044-001",2017-10-02 18:50:00.000,2017-10-02 20:22:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-033851382-001",2017-11-07 19:30:00.000,2017-11-07 20:13:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030217362-001",2017-10-15 17:45:00.000,2017-10-15 18:19:00.000," H99002","OUTROS COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-033549800-001",2017-11-05 22:59:00.000,2017-11-06 01:42:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-033626085-001",2017-11-06 13:12:00.000,2017-11-06 14:37:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-034302435-001",2017-11-10 14:13:00.000,2017-11-10 17:06:00.000," H99002","OUTROS COM VITIMA",4,"NUBLADO",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028030986-001",2017-09-30 23:34:00.000,2017-10-01 03:23:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018433541-001",2017-07-31 09:31:00.000,2017-07-31 11:11:00.000," H08002","CHOQUE MECANICO COM VITIMA",4,"NUBLADO",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018626659-001",2017-08-01 13:28:00.000,2017-08-01 14:35:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031522597-001",2017-10-23 20:44:00.000,2017-10-23 22:42:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010385556-001",2017-05-18 11:19:00.000,2017-05-18 13:23:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008906724-001",2017-04-28 10:38:00.000,2017-04-28 12:01:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008947683-001",2017-04-28 21:33:00.000,2017-04-28 21:48:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008948270-001",2017-04-28 20:05:00.000,2017-04-28 21:57:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008953351-001",2017-04-28 22:13:00.000,2017-04-28 23:51:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008956314-001",2017-04-29 00:33:00.000,2017-04-29 01:37:00.000," H03002","QUEDA DE VEICULO COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-005106026-001",2017-03-07 14:37:00.000,2017-03-09 08:56:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-004352858-001",2017-02-26 22:02:00.000,2017-02-27 00:58:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010507736-001",2017-05-19 19:42:00.000,2017-05-19 21:55:00.000," H01002","ABALROAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010510623-001",2017-05-19 20:27:00.000,2017-05-19 22:55:00.000," H08002","CHOQUE MECANICO COM VITIMA",2,"CHUVA",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-007791508-001",2017-04-12 18:14:00.000,2017-04-12 20:30:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013082320-001",2017-06-22 16:21:00.000,2017-06-22 17:35:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",4,"NUBLADO",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010575240-001",2017-05-21 04:53:00.000,2017-05-21 06:33:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",4,"NUBLADO",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010577208-001",2017-05-21 04:24:00.000,2017-05-21 08:26:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-007952964-001",2017-04-15 16:30:00.000,2017-04-15 19:09:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-005885803-001",2017-03-19 03:54:00.000,2017-03-19 11:23:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",2,"CHUVA",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-005965144-001",2017-03-20 08:53:00.000,2017-03-20 14:22:00.000," H01002","ABALROAMENTO COM VITIMA",2,"CHUVA",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008478667-001",2017-04-22 20:35:00.000,2017-04-22 20:58:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",2,"CHUVA",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010245140-001",2017-05-16 15:50:00.000,2017-05-16 17:03:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",4,"NUBLADO",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-004214768-001",2017-02-24 17:00:00.000,2017-02-24 20:21:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA CIVIL","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-038662239-001",2017-12-09 18:52:00.000,2017-12-09 19:55:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039329748-001",2017-12-14 07:56:00.000,2017-12-14 09:41:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-002963732-001",2017-02-09 08:07:00.000,2017-02-09 09:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-040099189-001",2017-12-19 13:57:00.000,2017-12-19 16:45:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-040765962-001",2017-12-24 02:13:00.000,2017-12-24 04:05:00.000," H99002","OUTROS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-041316316-001",2017-12-28 06:50:00.000,2017-12-28 09:13:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039624744-001",2017-12-16 05:45:00.000,2017-12-16 06:25:00.000," H99002","OUTROS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-039830402-001",2017-12-17 21:54:00.000,2017-12-18 00:03:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031856142-001",2017-10-25 19:40:00.000,2017-10-25 21:12:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031995419-001",2017-10-26 14:04:00.000,2017-10-26 16:00:00.000," H04000","QUEDA DE PESSOA DE VEICULO",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026459123-001",2017-09-20 20:11:00.000,2017-09-21 00:16:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026828037-001",2017-09-23 00:08:00.000,2017-09-23 01:45:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026886028-001",2017-09-23 08:41:00.000,2017-09-23 15:38:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027678208-001",2017-09-28 17:32:00.000,2017-09-28 18:10:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032725010-001",2017-10-31 07:36:00.000,2017-10-31 10:51:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021336392-001",2017-08-18 21:24:00.000,2017-08-19 03:57:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021427500-001",2017-08-19 20:11:00.000,2017-08-19 22:28:00.000," H99002","OUTROS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021467794-001",2017-08-20 04:53:00.000,2017-08-20 06:12:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026982944-001",2017-09-24 08:53:00.000,2017-09-24 11:02:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029910243-001",2017-10-13 10:19:00.000,2017-10-13 11:48:00.000," H04000","QUEDA DE PESSOA DE VEICULO",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-000403943-001",2017-01-06 07:27:00.000,2017-01-06 09:07:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028180726-001",2017-10-02 09:49:00.000,2017-10-02 11:01:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023129126-001",2017-08-30 16:19:00.000,2017-08-30 16:58:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
