Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Day Offset,Month Offset,Year Offset,Quarter Offset
2021-01-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,2021-01-01 00:00:00.000,2021-01-31 00:00:00.000,31,3,"Sunday",0,3,"January",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,1,1,2020-12-28 00:00:00.000,2021-01-03 00:00:00.000,2021,1,1,-22,0,0,0
2021-03-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,1,"Monday",1,60,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,35,2,0,0
2021-03-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,2,"Tuesday",2,61,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,36,2,0,0
2021-03-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,3,"Wednesday",3,62,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,37,2,0,0
2021-03-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,4,"Thursday",4,63,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,38,2,0,0
2021-03-05 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,5,"Friday",5,64,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,39,2,0,0
2021-03-06 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,6,"Saturday",6,65,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,40,2,0,0
2021-03-07 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,7,"Sunday",0,66,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,10,1,2021-03-01 00:00:00.000,2021-03-07 00:00:00.000,2021,1,3,41,2,0,0
2021-05-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,1,"Saturday",6,121,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,18,1,2021-04-26 00:00:00.000,2021-05-02 00:00:00.000,2021,2,5,96,4,0,1
2021-05-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,2,"Sunday",0,122,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,18,1,2021-04-26 00:00:00.000,2021-05-02 00:00:00.000,2021,2,5,97,4,0,1
2021-07-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,1,"Thursday",4,182,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2021,3,7,157,6,0,2
2021-07-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,2,"Friday",5,183,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2021,3,7,158,6,0,2
2021-07-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,3,"Saturday",6,184,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2021,3,7,159,6,0,2
2021-07-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,4,"Sunday",0,185,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2021,3,7,160,6,0,2
2021-08-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,1,"Sunday",0,213,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,31,1,2021-07-26 00:00:00.000,2021-08-01 00:00:00.000,2021,3,8,188,7,0,2
2021-10-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,1,"Friday",5,274,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,40,1,2021-09-27 00:00:00.000,2021-10-03 00:00:00.000,2021,4,10,249,9,0,3
2021-10-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,2,"Saturday",6,275,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,40,1,2021-09-27 00:00:00.000,2021-10-03 00:00:00.000,2021,4,10,250,9,0,3
2021-10-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,3,"Sunday",0,276,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,40,1,2021-09-27 00:00:00.000,2021-10-03 00:00:00.000,2021,4,10,251,9,0,3
2021-12-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,1,"Wednesday",3,335,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,49,1,2021-11-29 00:00:00.000,2021-12-05 00:00:00.000,2021,4,12,310,11,0,3
2021-12-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,2,"Thursday",4,336,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,49,1,2021-11-29 00:00:00.000,2021-12-05 00:00:00.000,2021,4,12,311,11,0,3
2021-12-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,3,"Friday",5,337,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,49,1,2021-11-29 00:00:00.000,2021-12-05 00:00:00.000,2021,4,12,312,11,0,3
2021-12-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,4,"Saturday",6,338,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,49,1,2021-11-29 00:00:00.000,2021-12-05 00:00:00.000,2021,4,12,313,11,0,3
2021-12-05 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,5,"Sunday",0,339,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,49,1,2021-11-29 00:00:00.000,2021-12-05 00:00:00.000,2021,4,12,314,11,0,3
2022-01-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,1,"Saturday",6,1,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,1,1,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,1,1,341,12,1,4
2022-01-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,2,"Sunday",0,2,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,1,1,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,1,1,342,12,1,4
2022-03-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,1,"Tuesday",2,60,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,400,14,1,4
2022-03-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,2,"Wednesday",3,61,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,401,14,1,4
2022-03-03 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,3,"Thursday",4,62,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,402,14,1,4
2022-03-04 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,4,"Friday",5,63,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,403,14,1,4
2022-03-05 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,5,"Saturday",6,64,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,404,14,1,4
2022-03-06 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,6,"Sunday",0,65,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,10,1,2022-02-28 00:00:00.000,2022-03-06 00:00:00.000,2022,1,3,405,14,1,4
2022-05-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,1,"Sunday",0,121,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,18,1,2022-04-25 00:00:00.000,2022-05-01 00:00:00.000,2022,2,5,461,16,1,5
2022-07-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,1,"Friday",5,182,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,27,1,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,3,7,522,18,1,6
2022-07-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,2,"Saturday",6,183,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,27,1,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,3,7,523,18,1,6
2022-07-03 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,3,"Sunday",0,184,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,27,1,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,3,7,524,18,1,6
2022-08-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,1,"Monday",1,213,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,553,19,1,6
2022-08-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,2,"Tuesday",2,214,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,554,19,1,6
2022-08-03 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,3,"Wednesday",3,215,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,555,19,1,6
2022-08-04 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,4,"Thursday",4,216,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,556,19,1,6
2022-08-05 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,5,"Friday",5,217,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,557,19,1,6
2022-08-06 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,6,"Saturday",6,218,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,558,19,1,6
2022-08-07 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,7,"Sunday",0,219,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,32,1,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,2022,3,8,559,19,1,6
2022-10-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,1,"Saturday",6,274,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,40,1,2022-09-26 00:00:00.000,2022-10-02 00:00:00.000,2022,4,10,614,21,1,7
2022-10-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,2,"Sunday",0,275,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,40,1,2022-09-26 00:00:00.000,2022-10-02 00:00:00.000,2022,4,10,615,21,1,7
2022-12-01 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,12,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,31,1,"Thursday",4,335,"December",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,49,1,2022-11-28 00:00:00.000,2022-12-04 00:00:00.000,2022,4,12,675,23,1,7
2022-12-02 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,12,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,31,2,"Friday",5,336,"December",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,49,1,2022-11-28 00:00:00.000,2022-12-04 00:00:00.000,2022,4,12,676,23,1,7
2022-12-03 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,12,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,31,3,"Saturday",6,337,"December",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,49,1,2022-11-28 00:00:00.000,2022-12-04 00:00:00.000,2022,4,12,677,23,1,7
2022-12-04 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,12,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,31,4,"Sunday",0,338,"December",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,49,1,2022-11-28 00:00:00.000,2022-12-04 00:00:00.000,2022,4,12,678,23,1,7
2020-03-30 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,31,30,"Monday",1,90,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,14,6,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,1,3,-301,-10,-1,-4
2020-03-31 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,31,31,"Tuesday",2,91,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,14,6,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,1,3,-300,-10,-1,-4
2020-08-31 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,8,2020-08-01 00:00:00.000,2020-08-31 00:00:00.000,31,31,"Monday",1,244,"August",3,2020-07-01 00:00:00.000,2020-09-30 00:00:00.000,36,6,2020-08-31 00:00:00.000,2020-09-06 00:00:00.000,2020,3,8,-147,-5,-1,-2
2021-05-31 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,31,"Monday",1,151,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,23,6,2021-05-31 00:00:00.000,2021-06-06 00:00:00.000,2021,2,5,126,4,0,1
2021-08-30 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,30,"Monday",1,242,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,36,6,2021-08-30 00:00:00.000,2021-09-05 00:00:00.000,2021,3,8,217,7,0,2
2021-08-31 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,31,"Tuesday",2,243,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,36,6,2021-08-30 00:00:00.000,2021-09-05 00:00:00.000,2021,3,8,218,7,0,2
2022-01-31 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,31,"Monday",1,31,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,6,6,2022-01-31 00:00:00.000,2022-02-06 00:00:00.000,2022,1,1,371,12,1,4
2022-05-30 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,30,"Monday",1,150,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,23,6,2022-05-30 00:00:00.000,2022-06-05 00:00:00.000,2022,2,5,490,16,1,5
2022-05-31 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,31,"Tuesday",2,151,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,23,6,2022-05-30 00:00:00.000,2022-06-05 00:00:00.000,2022,2,5,491,16,1,5
2022-10-31 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,31,"Monday",1,304,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,45,6,2022-10-31 00:00:00.000,2022-11-06 00:00:00.000,2022,4,10,644,21,1,7
2020-11-01 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,1,"Sunday",0,306,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,44,1,2020-10-26 00:00:00.000,2020-11-01 00:00:00.000,2020,4,11,-85,-2,-1,-1
2020-11-02 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,2,"Monday",1,307,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-84,-2,-1,-1
2020-11-03 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,3,"Tuesday",2,308,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-83,-2,-1,-1
2020-11-04 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,4,"Wednesday",3,309,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-82,-2,-1,-1
2020-11-05 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,5,"Thursday",4,310,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-81,-2,-1,-1
2020-11-06 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,6,"Friday",5,311,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-80,-2,-1,-1
2020-11-07 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,7,"Saturday",6,312,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-79,-2,-1,-1
2020-11-08 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,8,"Sunday",0,313,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,45,2,2020-11-02 00:00:00.000,2020-11-08 00:00:00.000,2020,4,11,-78,-2,-1,-1
2020-11-09 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,9,"Monday",1,314,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-77,-2,-1,-1
2020-11-10 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,10,"Tuesday",2,315,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-76,-2,-1,-1
2020-11-11 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,11,"Wednesday",3,316,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-75,-2,-1,-1
2020-11-12 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,12,"Thursday",4,317,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-74,-2,-1,-1
2020-11-13 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,13,"Friday",5,318,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-73,-2,-1,-1
2020-11-14 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,14,"Saturday",6,319,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-72,-2,-1,-1
2020-11-15 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,15,"Sunday",0,320,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,46,3,2020-11-09 00:00:00.000,2020-11-15 00:00:00.000,2020,4,11,-71,-2,-1,-1
2020-11-16 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,16,"Monday",1,321,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,47,4,2020-11-16 00:00:00.000,2020-11-22 00:00:00.000,2020,4,11,-70,-2,-1,-1
2020-11-17 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,17,"Tuesday",2,322,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,47,4,2020-11-16 00:00:00.000,2020-11-22 00:00:00.000,2020,4,11,-69,-2,-1,-1
2020-11-18 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,18,"Wednesday",3,323,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,47,4,2020-11-16 00:00:00.000,2020-11-22 00:00:00.000,2020,4,11,-68,-2,-1,-1
2020-11-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,11,2020-11-01 00:00:00.000,2020-11-30 00:00:00.000,30,19,"Thursday",4,324,"November",4,2020-10-01 00:00:00.000,2020-12-31 00:00:00.000,47,4,2020-11-16 00:00:00.000,2020-11-22 00:00:00.000,2020,4,11,-67,-2,-1,-1
